rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.87729933788115,82.38269988312142,002304,洋河股份,bottom_area,2025-05-20,68.1,2025-04-29,67.02,1.6114592658907765,5.147717099373326,29.452631578947376,False,0.5611,0.2694,2,2,2,100.0,20.62810220081931,20.781426953567394,8.388540734109224,1.6114592658907765,历史2/2次成功; 当前距低点1.61%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
2,83.80991774231134,79.44991264926004,688050,爱博医疗,bottom_area,2025-05-20,75.86,2025-05-19,74.23,2.1958776774888795,4.108850868920917,31.547399483585387,False,1.0793,1.182,2,2,2,100.0,12.024267494272554,12.90770757525636,7.804122322511121,2.1958776774888795,历史2/2次成功; 当前距低点2.20%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
3,81.40145165035449,78.88686334076179,002537,海联金汇,confirmed_rebound,2025-05-20,7.09,2025-05-14,6.86,3.352769679300285,12.244897959183671,29.568788501026695,True,-1.1158,6.5171,3,3,3,100.0,30.006334460034605,39.33649289099527,6.647230320699715,3.352769679300285,历史3/3次成功; 当前距低点3.35%; 最新日涨幅-1.12%; 状态confirmed_rebound; 底部已确认
4,78.85569325117261,77.01637931429663,300727,润禾材料,bottom_area,2025-05-20,29.52,2025-05-19,28.45,3.7609841827768027,4.358523725834805,29.228855721393042,False,1.7931,1.5267,6,7,6,85.71428571428571,15.744979076186002,26.812499999999993,6.239015817223198,3.7609841827768027,历史6/7次成功; 当前距低点3.76%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
5,76.88779595087463,76.78360108510152,600371,万向德农,bottom_area,2025-05-20,9.58,2025-04-29,9.13,4.928806133625403,8.214676889375685,28.671874999999996,True,1.0549,4.942,1,1,1,100.0,38.66279069767441,38.66279069767441,5.071193866374597,4.928806133625403,历史1/1次成功; 当前距低点4.93%; 最新日涨幅1.05%; 状态bottom_area; 底部已确认
