rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.63895482987773,82.61535495179668,603368,柳药集团,bottom_area,2022-02-18,16.62,2022-01-28,16.3,1.9631901840490813,6.871165644171786,30.282292557741652,False,1.0949,0.9533,1,1,1,100.0,42.85714285714285,42.85714285714285,18.036809815950917,1.9631901840490813,历史1/1次成功; 当前距低点1.96%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
2,94.00339597968156,82.47568456772656,300624,万兴科技,bottom_area,2022-02-18,40.18,2022-02-14,39.08,2.8147389969293792,5.578300921187307,29.24135433641137,False,1.0055,2.1975,2,2,2,100.0,35.87790043400834,51.195680123425035,17.18526100307062,2.8147389969293792,历史2/2次成功; 当前距低点2.81%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
3,86.11656446563767,78.13491985491987,300511,雪榕生物,bottom_area,2022-02-18,6.97,2022-01-27,6.66,4.654654654654649,8.108108108108109,31.198347107438014,True,1.4556,1.8953,2,2,2,100.0,25.900712191034756,29.220779220779214,15.34534534534535,4.654654654654649,历史2/2次成功; 当前距低点4.65%; 最新日涨幅1.46%; 状态bottom_area; 底部已确认
4,64.02934292187685,56.62824335220127,688311,盟升电子,bottom_area,2022-02-18,55.87,2022-02-14,54.11,3.252633524302343,7.5586767695435295,29.443212935193635,True,-0.7638,0.7045,1,2,1,50.0,23.893805309734503,23.893805309734503,16.74736647569766,3.252633524302343,历史1/2次成功; 当前距低点3.25%; 最新日涨幅-0.76%; 状态bottom_area; 底部已确认
5,61.58115664041239,55.09581351605879,300573,兴齐眼药,bottom_area,2022-02-18,96.78,2022-02-14,93.16,3.8857878917990605,7.234864748819246,32.24727272727273,True,-0.0516,1.2247,1,3,1,33.33333333333333,42.86062675283501,42.86062675283501,16.114212108200938,3.8857878917990605,历史1/3次成功; 当前距低点3.89%; 最新日涨幅-0.05%; 状态bottom_area; 底部已确认
