rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.65971035026077,70.72986432762602,603222,济民健康,bottom_area,2024-05-20,6.81,2024-05-20,6.69,1.7937219730941585,2.3916292974588824,28.295819935691313,False,0.5908,3.5104,4,8,4,50.0,35.21263670043394,68.46504559270518,13.20627802690584,1.7937219730941585,历史4/8次成功; 当前距低点1.79%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
2,71.8160508205542,62.448739843960176,000070,特发信息,bottom_area,2024-05-20,6.11,2024-05-20,6.11,0.0,0.0,30.171428571428567,False,-4.9767,0.094,2,3,2,66.66666666666666,34.04340417899739,50.60532687651331,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
3,70.29623929084822,65.43925217262587,603232,格尔软件,bottom_area,2024-05-20,12.2,2024-05-17,11.77,3.6533559898045853,4.6728971962616885,29.940476190476197,False,0.6601,4.6576,3,6,3,50.0,29.563999082689925,48.01488833746897,11.346644010195414,3.6533559898045853,历史3/6次成功; 当前距低点3.65%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
4,69.05093394567132,62.77357631424665,688091,上海谊众,bottom_area,2024-05-20,28.81,2024-05-17,28.14,2.3809523809523743,4.7263681592039735,31.164383561643838,False,0.7343,0.9607,1,2,1,50.0,32.96853625171,32.96853625171,12.619047619047624,2.3809523809523743,历史1/2次成功; 当前距低点2.38%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
5,57.055604468778796,54.29823963019725,605108,同庆楼,bottom_area,2024-05-20,26.22,2024-05-14,25.01,4.838064774090353,5.117952818872442,27.821067821067814,False,2.4219,1.4142,1,2,1,50.0,17.52165223184544,17.52165223184544,10.161935225909646,4.838064774090353,历史1/2次成功; 当前距低点4.84%; 最新日涨幅2.42%; 状态bottom_area; 底部未确认
