rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.67081967213122,80.44000000000004,002687,乔治白,bottom_area,2024-06-19,4.27,2024-06-06,4.2,1.666666666666652,5.714285714285719,28.2051282051282,False,-0.6977,0.8239,1,1,1,100.0,64.00000000000001,64.00000000000001,13.333333333333346,1.666666666666652,历史1/1次成功; 当前距低点1.67%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
12,78.86214663398792,73.51507369565549,002615,哈尔斯,bottom_area,2024-06-19,6.4,2024-06-06,6.17,3.7277147487844475,7.77957860615884,27.41176470588235,True,-0.156,1.5156,1,1,1,100.0,28.84012539184954,28.84012539184954,11.272285251215553,3.7277147487844475,历史1/1次成功; 当前距低点3.73%; 最新日涨幅-0.16%; 状态bottom_area; 底部已确认
13,77.50150952134504,71.29528691075771,000886,海南高速,bottom_area,2024-06-19,4.44,2024-06-06,4.31,3.0162412993039625,5.80046403712297,30.818619582664535,False,-0.4484,1.0218,1,1,1,100.0,17.378048780487816,17.378048780487816,11.983758700696038,3.0162412993039625,历史1/1次成功; 当前距低点3.02%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
14,77.19699211427938,71.31763236214962,000999,华润三九,bottom_area,2024-06-19,46.78,2024-06-14,45.31,3.244316927830498,6.5327742220260445,31.181652490886997,False,-1.9904,0.472,1,1,1,100.0,20.293951384963254,20.293951384963254,11.755683072169502,3.244316927830498,历史1/1次成功; 当前距低点3.24%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
15,76.26889890778997,69.75582131373712,603155,新亚强,bottom_area,2024-06-19,11.01,2024-06-18,10.72,2.7052238805970066,3.6380597014925256,30.97231165486155,False,0.0,0.5662,2,3,2,66.66666666666666,21.70465104748192,25.624375624375624,12.294776119402993,2.7052238805970066,历史2/3次成功; 当前距低点2.71%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,75.92154838709679,71.17645161290325,600173,卧龙新能,bottom_area,2024-06-19,3.87,2024-06-06,3.72,4.032258064516126,9.946236559139775,29.545454545454547,True,-0.2577,0.4875,1,1,1,100.0,20.000000000000004,20.000000000000004,10.967741935483874,4.032258064516126,历史1/1次成功; 当前距低点4.03%; 最新日涨幅-0.26%; 状态bottom_area; 底部已确认
17,70.26640670957954,66.7863105926922,002837,英维克,bottom_area,2024-06-19,23.72,2024-06-11,22.64,4.770318021201406,9.761484098939933,31.97115384615385,True,1.0652,2.9418,2,3,2,66.66666666666666,21.860048464326542,24.517374517374524,10.229681978798594,4.770318021201406,历史2/3次成功; 当前距低点4.77%; 最新日涨幅1.07%; 状态bottom_area; 底部已确认
18,69.68739440614677,61.69095959595959,000069,华侨城A,bottom_area,2024-06-19,2.11,2024-06-17,2.09,0.956937799043063,5.263157894736858,32.58064516129033,False,-1.8605,0.8811,2,3,2,66.66666666666666,19.22640382317801,19.25925925925926,14.043062200956935,0.956937799043063,历史2/3次成功; 当前距低点0.96%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
19,69.5671462298282,60.72921476687361,300639,凯普生物,bottom_area,2024-06-19,4.81,2024-06-19,4.8,0.2083333333333289,2.0833333333333446,29.618768328445753,False,-0.8247,0.9858,2,4,2,50.0,24.323735305772022,33.27433628318583,14.79166666666667,0.2083333333333289,历史2/4次成功; 当前距低点0.21%; 最新日涨幅-0.82%; 状态bottom_area; 底部未确认
20,68.75376851876909,61.75962316081369,688092,爱科科技,bottom_area,2024-06-19,22.23,2024-06-17,21.85,1.7391304347826038,4.347826086956518,32.35294117647058,False,-1.2,0.9507,1,2,1,50.0,42.12279866730127,42.12279866730127,13.260869565217396,1.7391304347826038,历史1/2次成功; 当前距低点1.74%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
21,65.55029649602744,60.0562402438783,300364,中文在线,bottom_area,2024-06-19,19.84,2024-06-11,19.3,2.797927461139892,8.186528497409318,28.41246290801187,True,-2.266,3.9278,3,7,3,42.857142857142854,18.892937009939157,20.7773851590106,12.202072538860108,2.797927461139892,历史3/7次成功; 当前距低点2.80%; 最新日涨幅-2.27%; 状态bottom_area; 底部已确认
22,64.2515665212119,59.98128254316251,603137,恒尚节能,bottom_area,2024-06-19,10.64,2024-06-18,10.25,3.8048780487804934,10.146341463414627,31.848404255319146,True,3.2008,3.8229,1,2,1,50.0,26.217228464419488,26.217228464419488,11.195121951219505,3.8048780487804934,历史1/2次成功; 当前距低点3.80%; 最新日涨幅3.20%; 状态bottom_area; 底部已确认
23,62.6653548691104,56.70778696051424,603217,元利科技,bottom_area,2024-06-19,14.83,2024-06-06,14.52,2.1349862258953203,6.404958677685949,29.37743190661478,False,-0.8027,0.4371,1,2,1,50.0,19.81481481481482,19.81481481481482,12.865013774104678,2.1349862258953203,历史1/2次成功; 当前距低点2.13%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
24,62.36171769092384,54.614834691674886,001322,箭牌家居,bottom_area,2024-06-19,7.91,2024-06-19,7.88,0.38071065989848035,2.53807106598985,30.141843971631204,False,-1.4944,1.6151,1,2,1,50.0,26.897069872276486,26.897069872276486,14.619289340101519,0.38071065989848035,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
25,61.40051365759559,53.93628285847696,688105,诺唯赞,bottom_area,2024-06-19,20.37,2024-06-19,20.26,0.5429417571569567,2.7640671273445148,30.497427101200675,False,-1.1645,0.7627,1,2,1,50.0,25.237580993520524,25.237580993520524,14.457058242843043,0.5429417571569567,历史1/2次成功; 当前距低点0.54%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
26,60.38719100793929,56.82956766623208,603177,德创环保,bottom_area,2024-06-19,7.38,2024-06-06,7.08,4.237288135593218,10.59322033898305,31.791907514450873,True,-0.5391,0.8336,1,2,1,50.0,37.04615384615384,37.04615384615384,10.762711864406782,4.237288135593218,历史1/2次成功; 当前距低点4.24%; 最新日涨幅-0.54%; 状态bottom_area; 底部已确认
27,59.56473698739973,54.062149071549136,605086,龙高股份,bottom_area,2024-06-19,17.39,2024-06-14,17.0,2.294117647058827,8.23529411764705,31.257581884350994,True,-1.6403,1.3302,1,3,1,33.33333333333333,17.79249448123621,17.79249448123621,12.705882352941172,2.294117647058827,历史1/3次成功; 当前距低点2.29%; 最新日涨幅-1.64%; 状态bottom_area; 底部已确认
28,58.79775866664095,51.90690839448535,603366,日出东方,bottom_area,2024-06-19,3.74,2024-06-06,3.71,0.8086253369272304,5.39083557951483,29.198473282442748,False,-1.3193,0.4696,1,2,1,50.0,17.583732057416277,17.583732057416277,14.19137466307277,0.8086253369272304,历史1/2次成功; 当前距低点0.81%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
29,57.09582625359509,54.33484918187047,000779,甘咨询,bottom_area,2024-06-19,7.37,2024-06-06,7.03,4.836415362731151,7.254623044096725,27.30093071354705,False,1.3755,1.6084,1,2,1,50.0,17.69825918762089,17.69825918762089,10.16358463726885,4.836415362731151,历史1/2次成功; 当前距低点4.84%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
30,57.046055383563974,54.14776172702149,600322,津投城开,bottom_area,2024-06-19,1.56,2024-06-06,1.49,4.697986577181212,7.382550335570476,28.01932367149758,False,0.6452,1.1495,1,4,1,25.0,35.828877005347586,35.828877005347586,10.302013422818787,4.697986577181212,历史1/4次成功; 当前距低点4.70%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
31,55.57896699196457,51.898685544306325,000705,浙江震元,bottom_area,2024-06-19,7.34,2024-06-06,7.07,3.8189533239038127,5.799151343705801,27.26337448559671,False,-0.6766,1.6764,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,11.181046676096187,3.8189533239038127,历史1/3次成功; 当前距低点3.82%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
32,55.33482294693782,52.300764344249195,001366,播恩集团,bottom_area,2024-06-19,11.92,2024-06-06,11.41,4.469763365468885,9.55302366345311,30.384380719951192,True,-0.4177,4.2992,1,2,1,50.0,15.547445255474459,15.547445255474459,10.530236634531114,4.469763365468885,历史1/2次成功; 当前距低点4.47%; 最新日涨幅-0.42%; 状态bottom_area; 底部已确认
33,53.7820436113481,51.102673301304044,603326,我乐家居,bottom_area,2024-06-19,6.17,2024-06-06,5.89,4.753820033955862,6.791171477079802,27.552275522755238,False,0.817,1.2344,1,4,1,25.0,20.141843971631218,20.141843971631218,10.246179966044137,4.753820033955862,历史1/4次成功; 当前距低点4.75%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
34,51.08208187822018,48.30031583716837,300459,汤姆猫,bottom_area,2024-06-19,3.49,2024-06-11,3.34,4.491017964071867,7.4850299401197615,27.391304347826086,True,-1.6901,1.9569,1,4,1,25.0,15.133531157270022,15.133531157270022,10.508982035928133,4.491017964071867,历史1/4次成功; 当前距低点4.49%; 最新日涨幅-1.69%; 状态bottom_area; 底部已确认
