rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.81669352335054,83.41448301059555,600227,赤天化,bottom_area,2024-05-27,1.73,2024-05-27,1.7,1.764705882352943,2.35294117647059,27.038626609442062,False,0.5814,0.9654,1,1,1,100.0,44.72049689440993,44.72049689440993,13.235294117647056,1.764705882352943,历史1/1次成功; 当前距低点1.76%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
2,88.31190390481154,82.32630632569193,605155,西大门,bottom_area,2024-05-27,10.57,2024-05-13,10.19,3.7291462217860727,8.635917566241421,32.87220026350462,True,1.537,0.942,2,2,2,100.0,37.09010597507621,57.16054477919933,11.270853778213926,3.7291462217860727,历史2/2次成功; 当前距低点3.73%; 最新日涨幅1.54%; 状态bottom_area; 底部已确认
3,74.38220649156158,69.40384527540238,688331,荣昌生物,bottom_area,2024-05-27,44.5,2024-05-27,42.88,3.777985074626859,10.774253731343277,27.00034048348655,False,-4.4859,2.6957,1,1,1,100.0,26.761565836298917,26.761565836298917,11.22201492537314,3.777985074626859,历史1/1次成功; 当前距低点3.78%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
4,70.76446518724761,66.48848473763519,002837,英维克,bottom_area,2024-05-27,24.84,2024-05-27,23.85,4.150943396226409,4.402515723270428,28.335336538461537,False,3.4138,2.0003,2,3,2,66.66666666666666,21.860048464326542,24.517374517374524,10.84905660377359,4.150943396226409,历史2/3次成功; 当前距低点4.15%; 最新日涨幅3.41%; 状态bottom_area; 底部未确认
5,65.23383350440295,58.14063067377981,605108,同庆楼,bottom_area,2024-05-27,25.34,2024-05-14,25.01,1.319472211115547,5.117952818872442,27.821067821067814,False,-1.324,0.5427,1,2,1,50.0,17.52165223184544,17.52165223184544,13.680527788884453,1.319472211115547,历史1/2次成功; 当前距低点1.32%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
6,58.12775905051911,54.345522080028005,688177,百奥泰,bottom_area,2024-05-27,26.74,2024-05-27,25.74,3.8850038850038855,4.77855477855478,28.060368921185024,False,-0.6317,0.5077,1,2,1,50.0,28.56629536471435,28.56629536471435,11.114996114996115,3.8850038850038855,历史1/2次成功; 当前距低点3.89%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
