rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.15176289453002,90.0582079860722,603327,福蓉科技,bottom_area,2023-06-02,11.44,2023-06-01,11.25,1.6888888888888847,2.3999999999999964,27.419354838709676,False,0.2629,0.2488,4,4,4,100.0,29.510078778165898,52.609776304888165,6.311111111111116,1.6888888888888847,历史4/4次成功; 当前距低点1.69%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
13,79.0507160076931,75.1855090803984,001201,东瑞股份,bottom_area,2023-06-02,23.28,2023-06-01,22.96,1.3937282229965169,2.700348432055738,32.4308416715715,False,-0.1287,1.1344,1,1,1,100.0,18.4043517679057,18.4043517679057,6.606271777003483,1.3937282229965169,历史1/1次成功; 当前距低点1.39%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
14,78.94237696594078,76.06325626831651,603288,海天味业,bottom_area,2023-06-02,50.83,2023-06-01,49.8,2.0682730923694805,3.0722891566265087,31.40495867768595,False,1.4166,0.1543,1,1,1,100.0,8.91891891891891,8.91891891891891,5.9317269076305195,2.0682730923694805,历史1/1次成功; 当前距低点2.07%; 最新日涨幅1.42%; 状态bottom_area; 底部未确认
15,76.62074604014961,74.69507820452179,603267,鸿远电子,bottom_area,2023-06-02,61.38,2023-06-01,59.78,2.6764804282368706,3.5128805620608925,27.27493917274939,False,0.7551,0.8083,1,1,1,100.0,9.01856763925729,9.01856763925729,5.32351957176313,2.6764804282368706,历史1/1次成功; 当前距低点2.68%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
16,76.35799073805374,75.99176536281126,002567,唐人神,bottom_area,2023-06-02,6.64,2023-05-30,6.4,3.7499999999999893,4.0624999999999964,31.256713211600427,False,1.9969,1.4979,2,2,2,100.0,12.482609477479864,13.8187221396731,4.250000000000011,3.7499999999999893,历史2/2次成功; 当前距低点3.75%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
17,75.8889629888417,75.41826741913364,002370,亚太药业,confirmed_rebound,2023-06-02,4.23,2023-04-25,4.08,3.6764705882353024,10.04901960784314,32.56198347107438,True,-1.1682,1.0567,3,3,3,100.0,15.325915915645853,15.633423180592995,4.323529411764698,3.6764705882353024,历史3/3次成功; 当前距低点3.68%; 最新日涨幅-1.17%; 状态confirmed_rebound; 底部已确认
18,75.87512018737898,75.91789083010015,601388,怡球资源,bottom_area,2023-06-02,2.84,2023-05-30,2.73,4.029304029304025,4.3956043956043995,27.777777777777775,False,2.8986,0.703,2,2,2,100.0,15.509161381254394,18.333333333333325,3.9706959706959752,4.029304029304025,历史2/2次成功; 当前距低点4.03%; 最新日涨幅2.90%; 状态bottom_area; 底部未确认
19,75.8012653072695,76.369521971016,600955,维远股份,bottom_area,2023-06-02,19.03,2023-06-01,18.23,4.388370817334068,4.552934722984083,28.453689167974883,False,3.3677,0.5587,2,2,2,100.0,22.33874964805201,25.969084423305596,3.611629182665932,4.388370817334068,历史2/2次成功; 当前距低点4.39%; 最新日涨幅3.37%; 状态bottom_area; 底部未确认
20,75.64722018550519,75.67119521765333,000798,中水渔业,bottom_area,2023-06-02,10.1,2023-06-01,9.71,4.016477857878463,4.119464469618935,31.76387912860154,False,0.6979,1.4354,2,2,2,100.0,14.025616847399025,17.3015873015873,3.983522142121538,4.016477857878463,历史2/2次成功; 当前距低点4.02%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
21,75.55360019127102,73.60372589818284,688289,圣湘生物,bottom_area,2023-06-02,18.27,2023-05-29,17.8,2.6404494382022405,3.8202247191011214,27.789046653144013,False,-0.3817,0.696,1,1,1,100.0,25.182530200451346,25.182530200451346,5.35955056179776,2.6404494382022405,历史1/1次成功; 当前距低点2.64%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
22,75.05628663521719,76.47149685014891,600409,三友化工,bottom_area,2023-06-02,5.49,2023-05-31,5.23,4.971319311663476,4.971319311663476,29.324324324324323,False,3.3898,1.0403,3,3,3,100.0,13.366155272804479,18.95551257253386,3.0286806883365243,4.971319311663476,历史3/3次成功; 当前距低点4.97%; 最新日涨幅3.39%; 状态bottom_area; 底部未确认
23,74.65905468361586,69.51033654840128,000028,国药一致,bottom_area,2023-06-02,42.1,2023-06-02,41.98,0.28585040495475117,2.8823249166269673,31.08995403808274,False,-1.4744,0.8644,1,1,1,100.0,14.150943396226415,14.150943396226415,7.7141495950452486,0.28585040495475117,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
24,74.22820774965247,74.29194346522586,600256,广汇能源,bottom_area,2023-06-02,7.46,2023-06-01,7.17,4.0446304044630415,4.18410041841004,29.49852507374631,False,2.7548,1.0058,1,1,1,100.0,23.62204724409449,23.62204724409449,3.955369595536959,4.0446304044630415,历史1/1次成功; 当前距低点4.04%; 最新日涨幅2.75%; 状态bottom_area; 底部未确认
25,72.89042029555185,71.71948984903696,002041,登海种业,bottom_area,2023-06-02,15.68,2023-05-30,15.2,3.157894736842108,3.486842105263165,28.30188679245283,False,-0.0637,0.3673,1,1,1,100.0,21.395106715252467,21.395106715252467,4.842105263157892,3.157894736842108,历史1/1次成功; 当前距低点3.16%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
26,72.7564421236225,72.68283924843422,002084,海鸥住工,bottom_area,2023-06-02,3.95,2023-06-01,3.8,3.947368421052641,4.473684210526326,27.06333973128599,False,2.3316,1.0168,1,1,1,100.0,13.778705636743219,13.778705636743219,4.052631578947359,3.947368421052641,历史1/1次成功; 当前距低点3.95%; 最新日涨幅2.33%; 状态bottom_area; 底部未确认
27,72.69112245411422,67.90253270469171,300753,爱朋医疗,confirmed_rebound,2023-06-02,19.75,2023-06-02,19.66,0.45778229908443474,11.953204476093598,28.14327485380117,False,-15.8142,48.2458,1,1,1,100.0,28.044496487119456,28.044496487119456,7.5422177009155655,0.45778229908443474,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-15.81%; 状态confirmed_rebound; 底部未确认
28,72.44484538050541,72.23082811202535,300762,上海瀚讯,bottom_area,2023-06-02,11.88,2023-05-10,11.44,3.8461538461538574,6.6433566433566416,27.50316856780735,False,-2.061,1.5584,1,1,1,100.0,32.580961727183514,32.580961727183514,4.153846153846143,3.8461538461538574,历史1/1次成功; 当前距低点3.85%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
29,71.57365052082228,72.51167387650128,601598,中国外运,bottom_area,2023-06-02,4.7,2023-05-25,4.49,4.677060133630288,7.34966592427617,27.110389610389607,True,-0.8439,0.7493,2,2,2,100.0,18.41597301708783,18.82640586797067,3.322939866369712,4.677060133630288,历史2/2次成功; 当前距低点4.68%; 最新日涨幅-0.84%; 状态bottom_area; 底部已确认
30,67.12130324782387,66.86766726852944,600984,建设机械,bottom_area,2023-06-02,4.64,2023-06-01,4.47,3.8031319910514525,3.8031319910514525,28.480000000000004,False,2.4283,0.7735,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,4.196868008948548,3.8031319910514525,历史2/3次成功; 当前距低点3.80%; 最新日涨幅2.43%; 状态bottom_area; 底部未确认
31,62.865596003189765,63.95834297790973,002268,电科网安,confirmed_rebound,2023-06-02,29.78,2023-05-30,28.39,4.8960901725959864,10.954561465304682,32.725118483412324,False,-0.368,1.5227,1,1,1,100.0,11.190476190476202,11.190476190476202,3.103909827404014,4.8960901725959864,历史1/1次成功; 当前距低点4.90%; 最新日涨幅-0.37%; 状态confirmed_rebound; 底部未确认
