rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.97762015176718,79.70496599025383,605111,新洁能,bottom_area,2022-04-01,145.79,2022-04-01,143.94,1.2852577462831696,3.48061692371821,27.33972741039879,False,-0.6542,3.0677,2,2,2,100.0,24.706202428921863,36.800373134328346,6.714742253716831,1.2852577462831696,历史2/2次成功; 当前距低点1.29%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
2,82.72069468619985,79.3212140826574,300540,蜀道装备,bottom_area,2022-04-01,24.64,2022-04-01,24.2,1.8181818181818237,2.8099173553718995,29.651162790697672,False,-1.0044,2.1704,3,3,3,100.0,12.508971118881544,18.695652173913043,6.181818181818176,1.8181818181818237,历史3/3次成功; 当前距低点1.82%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
3,76.00868341309057,74.19435230831,300436,广生堂,bottom_area,2022-04-01,45.31,2022-04-01,44.1,2.7437641723356028,5.147392290249424,32.36196319018405,False,-2.4332,5.9756,2,2,2,100.0,12.957713017393374,16.690751445086697,5.256235827664398,2.7437641723356028,历史2/2次成功; 当前距低点2.74%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
4,75.12512960918642,70.19250581766595,300603,立昂技术,bottom_area,2022-04-01,12.83,2022-04-01,12.77,0.4698512137823062,5.32498042286609,30.635524171645844,False,-5.2437,11.9405,2,2,2,100.0,13.622400995105375,15.274463007159895,7.530148786217694,0.4698512137823062,历史2/2次成功; 当前距低点0.47%; 最新日涨幅-5.24%; 状态bottom_area; 底部未确认
5,73.1250138945563,68.35848635235735,002069,獐子岛,confirmed_rebound,2022-04-01,4.05,2022-04-01,4.03,0.49627791563274376,8.43672456575682,27.25631768953068,False,-5.5944,9.1889,1,1,1,100.0,30.967741935483854,30.967741935483854,7.503722084367256,0.49627791563274376,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-5.59%; 状态confirmed_rebound; 底部未确认
6,72.68236348461016,74.051398527349,002222,福晶科技,confirmed_rebound,2022-04-01,14.15,2022-03-16,13.48,4.970326409495549,8.753709198813054,27.056277056277057,True,0.3546,1.0018,2,2,2,100.0,18.030874951606656,25.783972125435533,3.029673590504452,4.970326409495549,历史2/2次成功; 当前距低点4.97%; 最新日涨幅0.35%; 状态confirmed_rebound; 底部已确认
7,70.65152251023194,65.4180763983629,603229,奥翔药业,bottom_area,2022-04-01,55.9,2022-04-01,55.9,0.0,5.330948121645803,27.2324915386618,False,-4.7213,4.9683,1,1,1,100.0,11.118690313778984,11.118690313778984,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.72%; 状态bottom_area; 底部未确认
8,69.30716945466048,69.36336514728578,688187,时代电气,bottom_area,2022-04-01,54.31,2022-04-01,52.2,4.04214559386973,6.321839080459764,30.12048192771084,False,-0.8037,2.8854,1,1,1,100.0,19.566973662950396,19.566973662950396,3.95785440613027,4.04214559386973,历史1/1次成功; 当前距低点4.04%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
