rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.29903143870807,84.52291338582678,605198,安德利,bottom_area,2024-06-14,28.83,2024-06-14,28.5,1.1578947368420993,1.5438596491228114,29.42050520059436,False,0.2086,0.3875,1,1,1,100.0,43.241469816272954,43.241469816272954,18.8421052631579,1.1578947368420993,历史1/1次成功; 当前距低点1.16%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
14,67.43413989041655,57.451511458129275,300639,凯普生物,bottom_area,2024-06-14,5.03,2024-06-14,4.97,1.2072434607645974,2.8169014084507156,27.126099706744878,False,-0.9843,1.7503,1,4,1,25.0,33.27433628318583,33.27433628318583,18.792756539235402,1.2072434607645974,历史1/4次成功; 当前距低点1.21%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
15,66.9026929743622,56.54900911703828,688092,爱科科技,bottom_area,2024-06-14,22.12,2024-06-14,21.95,0.7744874715262037,3.2346241457858813,32.04334365325077,False,-1.9069,1.0369,1,2,1,50.0,42.12279866730127,42.12279866730127,19.2255125284738,0.7744874715262037,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
16,65.19581731150637,58.29273077264098,001322,箭牌家居,bottom_area,2024-06-14,8.36,2024-06-06,8.05,3.8509316770186173,6.211180124223602,28.634751773049633,False,0.9662,1.9709,1,2,1,50.0,26.897069872276486,26.897069872276486,16.149068322981382,3.8509316770186173,历史1/2次成功; 当前距低点3.85%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
17,64.8680734193701,56.22913236703514,688059,华锐精密,bottom_area,2024-06-14,50.3,2024-06-14,49.24,2.152721364744101,2.9244516653127492,32.16696514671442,False,-1.6618,1.6417,1,4,1,25.0,38.29213483146067,38.29213483146067,17.8472786352559,2.152721364744101,历史1/4次成功; 当前距低点2.15%; 最新日涨幅-1.66%; 状态bottom_area; 底部未确认
18,64.63742062855619,57.499545957918066,002225,濮耐股份,bottom_area,2024-06-14,4.06,2024-06-06,3.92,3.5714285714285636,7.39795918367347,27.001862197392928,True,0.0,1.4969,1,3,1,33.33333333333333,29.457364341085263,29.457364341085263,16.428571428571438,3.5714285714285636,历史1/3次成功; 当前距低点3.57%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
19,64.38409393337112,57.82321479613902,688357,建龙微纳,bottom_area,2024-06-14,26.44,2024-06-06,25.4,4.094488188976389,8.464566929133866,32.012847965738764,True,-2.8655,0.5818,2,5,2,40.0,28.97122509142576,31.65083135391925,15.905511811023612,4.094488188976389,历史2/5次成功; 当前距低点4.09%; 最新日涨幅-2.87%; 状态bottom_area; 底部已确认
20,63.2801176909288,56.401174936102635,000705,浙江震元,bottom_area,2024-06-14,7.33,2024-06-06,7.07,3.677510608203674,5.799151343705801,27.26337448559671,False,0.6868,1.8536,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,16.322489391796328,3.677510608203674,历史1/3次成功; 当前距低点3.68%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
21,60.653597006468786,51.337427440915626,688105,诺唯赞,bottom_area,2024-06-14,21.37,2024-06-11,21.19,0.8494572911750813,5.568664464369984,27.30703259005145,False,-3.5214,2.0829,1,2,1,50.0,25.237580993520524,25.237580993520524,19.15054270882492,0.8494572911750813,历史1/2次成功; 当前距低点0.85%; 最新日涨幅-3.52%; 状态bottom_area; 底部未确认
22,59.63195810706597,54.14776172702149,600322,津投城开,bottom_area,2024-06-14,1.56,2024-06-06,1.49,4.697986577181212,7.382550335570476,28.01932367149758,False,2.6316,2.2303,1,4,1,25.0,35.828877005347586,35.828877005347586,15.302013422818789,4.697986577181212,历史1/4次成功; 当前距低点4.70%; 最新日涨幅2.63%; 状态bottom_area; 底部未确认
23,59.12228464753368,53.40036933962964,000995,皇台酒业,bottom_area,2024-06-14,8.53,2024-06-06,8.17,4.406364749082001,11.260709914320685,29.93138936535163,True,-0.6985,1.4041,2,6,2,33.33333333333333,23.45993351722187,24.697644812221508,15.593635250918,4.406364749082001,历史2/6次成功; 当前距低点4.41%; 最新日涨幅-0.70%; 状态bottom_area; 底部已确认
