rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.02799016851758,79.67591405128367,000679,大连友谊,confirmed_rebound,2023-02-23,5.61,2023-01-18,5.44,3.1249999999999987,9.007352941176459,28.515111695137975,True,-0.3552,1.3286,4,4,4,100.0,14.78986049077237,24.94061757719715,4.875000000000002,3.1249999999999987,历史4/4次成功; 当前距低点3.12%; 最新日涨幅-0.36%; 状态confirmed_rebound; 底部已确认
2,77.16882540890182,73.38593625425486,002767,先锋电子,bottom_area,2023-02-23,13.89,2023-02-17,13.7,1.3868613138686225,3.1386861313868724,27.85676671932596,False,-0.6438,2.5058,1,1,1,100.0,8.645054031587705,8.645054031587705,6.613138686131377,1.3868613138686225,历史1/1次成功; 当前距低点1.39%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
3,77.04282727218477,74.91430958709122,002403,爱仕达,bottom_area,2023-02-23,10.08,2023-02-16,9.83,2.5432349949135302,5.0864699898270604,29.78571428571429,False,0.0993,1.7394,1,1,1,100.0,8.563899868247699,8.563899868247699,5.45676500508647,2.5432349949135302,历史1/1次成功; 当前距低点2.54%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
4,76.02267725164826,70.78806785019452,002855,捷荣技术,bottom_area,2023-02-23,10.31,2023-02-23,10.28,0.29182879377433013,2.237354085603117,30.493576741041245,False,-0.77,2.9551,1,1,1,100.0,21.093749999999993,21.093749999999993,7.7081712062256695,0.29182879377433013,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
5,70.70728185349289,71.88313375387577,000419,通程控股,bottom_area,2023-02-23,6.26,2023-02-16,5.97,4.857621440536014,7.035175879396983,30.093676814988285,True,-1.1058,2.7428,2,2,2,100.0,17.250057195149854,24.82269503546099,3.142378559463986,4.857621440536014,历史2/2次成功; 当前距低点4.86%; 最新日涨幅-1.11%; 状态bottom_area; 底部已确认
6,70.14038891687082,69.04394145794043,688318,财富趋势,confirmed_rebound,2023-02-23,128.46,2023-02-17,124.5,3.1807228915662713,8.32931726907631,27.295024526979685,True,-0.8414,7.2231,1,1,1,100.0,8.3117723156533,8.3117723156533,4.819277108433729,3.1807228915662713,历史1/1次成功; 当前距低点3.18%; 最新日涨幅-0.84%; 状态confirmed_rebound; 底部已确认
