rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.50339845953287,87.93581639151746,001212,中旗新材,bottom_area,2024-07-03,19.91,2024-06-25,19.67,1.2201321809862655,6.659888154550068,31.103327495621713,False,-1.9212,1.1098,4,4,4,100.0,34.82643959229107,82.06521739130437,8.779867819013736,1.2201321809862655,历史4/4次成功; 当前距低点1.22%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
20,82.92011463452302,77.57838277005916,000862,银星能源,bottom_area,2024-07-03,4.72,2024-06-26,4.65,1.5053763440860084,4.731182795698919,27.34375,False,-1.6667,0.9141,1,1,1,100.0,32.63785394932937,32.63785394932937,8.494623655913992,1.5053763440860084,历史1/1次成功; 当前距低点1.51%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
21,82.69756164853393,77.03734415189962,603233,大参林,bottom_area,2024-07-03,14.25,2024-07-01,14.07,1.2793176972281428,6.7519545131485375,30.859950859950864,False,-2.863,1.0026,4,5,4,80.0,20.29133602999884,27.64192139737992,8.720682302771857,1.2793176972281428,历史4/5次成功; 当前距低点1.28%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
22,82.65578542737727,75.92248547162063,605098,行动教育,bottom_area,2024-07-03,38.98,2024-07-03,38.77,0.54165591952539,4.436419912303324,29.174278407014974,False,0.2572,2.6917,2,2,2,100.0,12.62075789321786,15.082956259426847,9.45834408047461,0.54165591952539,历史2/2次成功; 当前距低点0.54%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
23,82.61297560975606,78.67902439024388,002687,乔治白,bottom_area,2024-07-03,4.2,2024-06-24,4.1,2.4390243902439157,4.390243902439039,29.914529914529915,False,-1.1765,0.9926,1,1,1,100.0,64.00000000000001,64.00000000000001,7.560975609756085,2.4390243902439157,历史1/1次成功; 当前距低点2.44%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
24,82.47682825574049,75.43322145721216,600416,湘电股份,bottom_area,2024-07-03,9.51,2024-07-03,9.48,0.3164556962025249,3.4810126582278484,29.359165424739192,False,-3.2553,1.2312,3,3,3,100.0,23.251292712655438,34.41084462982274,9.683544303797476,0.3164556962025249,历史3/3次成功; 当前距低点0.32%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
25,82.33623951719541,78.2663873737599,600223,福瑞达,bottom_area,2024-07-03,7.0,2024-07-01,6.84,2.3391812865497097,4.093567251461992,27.15654952076678,False,-0.5682,0.5529,2,2,2,100.0,29.890971543512023,47.49216300940439,7.66081871345029,2.3391812865497097,历史2/2次成功; 当前距低点2.34%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
26,82.13503392874017,77.21527047514051,002612,朗姿股份,bottom_area,2024-07-03,13.89,2024-07-01,13.65,1.7582417582417595,3.150183150183148,28.38405036726127,False,-0.1438,0.93,2,2,2,100.0,17.118611203934037,20.77294685990338,8.241758241758241,1.7582417582417595,历史2/2次成功; 当前距低点1.76%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
27,82.12583414286208,77.58993374218005,002557,洽洽食品,bottom_area,2024-07-03,28.31,2024-07-01,27.75,2.0180180180180134,2.990990990990985,27.82834850455137,False,0.2479,0.5985,1,1,1,100.0,16.510832383124292,16.510832383124292,7.981981981981987,2.0180180180180134,历史1/1次成功; 当前距低点2.02%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
28,81.38610820160144,79.02507775889288,603326,我乐家居,bottom_area,2024-07-03,5.69,2024-06-27,5.5,3.4545454545454617,5.636363636363629,32.34932349323494,False,-0.8711,0.7601,4,4,4,100.0,14.30882470568014,20.141843971631218,6.545454545454539,3.4545454545454617,历史4/4次成功; 当前距低点3.45%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
29,80.76633298789501,75.0229493087558,002035,华帝股份,bottom_area,2024-07-03,6.27,2024-06-28,6.2,1.1290322580645062,5.967741935483872,29.705215419501137,False,-0.4762,2.1389,1,1,1,100.0,14.285714285714274,14.285714285714274,8.870967741935495,1.1290322580645062,历史1/1次成功; 当前距低点1.13%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
30,80.04037645006771,75.79761676927197,002345,潮宏基,bottom_area,2024-07-03,4.77,2024-07-01,4.67,2.141327623126331,4.49678800856531,28.919330289193308,False,-1.2422,0.8032,1,1,1,100.0,30.859375,30.859375,7.8586723768736695,2.141327623126331,历史1/1次成功; 当前距低点2.14%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
31,79.82918475447612,78.34694524975107,601908,京运通,bottom_area,2024-07-03,2.59,2024-06-24,2.49,4.0160642570280976,6.827309236947787,28.857142857142854,False,0.7782,0.6511,2,2,2,100.0,28.406299762231964,40.33898305084744,5.9839357429719024,4.0160642570280976,历史2/2次成功; 当前距低点4.02%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
32,79.58395838501352,78.67300776874383,002219,新里程,bottom_area,2024-07-03,1.9,2024-07-01,1.82,4.395604395604387,6.043956043956037,30.26819923371647,False,1.0638,0.5655,2,2,2,100.0,34.81175156302061,45.685279187817265,5.604395604395614,4.395604395604387,历史2/2次成功; 当前距低点4.40%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
33,79.49576278341392,76.86613195342821,002015,协鑫能科,bottom_area,2024-07-03,7.98,2024-06-25,7.73,3.2341526520051747,4.915912031047853,27.349624060150372,False,-0.6227,0.3236,1,1,1,100.0,65.95380667236954,65.95380667236954,6.765847347994826,3.2341526520051747,历史1/1次成功; 当前距低点3.23%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
34,79.49536113394704,72.6150821045417,603308,应流股份,bottom_area,2024-07-03,12.0,2024-07-03,11.97,0.25062656641603476,2.339181286549702,27.89156626506024,False,-1.8806,0.6437,2,2,2,100.0,13.744681053603557,14.186046511627906,9.749373433583965,0.25062656641603476,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
35,79.25818571915782,72.13323969767775,600345,长江通信,bottom_area,2024-07-03,17.14,2024-07-03,17.13,0.05837711617047031,2.7437244600116895,30.337535583570563,False,-2.2248,3.8322,1,1,1,100.0,25.46419098143237,25.46419098143237,9.941622883829531,0.05837711617047031,历史1/1次成功; 当前距低点0.06%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
36,79.08602423198471,72.70811905198593,603197,保隆科技,bottom_area,2024-07-03,30.78,2024-07-02,30.6,0.5882352941176461,3.8888888888888813,28.55475134251692,False,0.0976,1.5673,3,4,3,75.0,16.74352431491484,20.16154085119603,9.411764705882355,0.5882352941176461,历史3/4次成功; 当前距低点0.59%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
37,78.88821984338237,75.2952910188323,600975,新五丰,bottom_area,2024-07-03,7.23,2024-06-28,7.05,2.5531914893617107,6.950354609929081,31.94980694980695,False,-2.0325,2.2617,2,2,2,100.0,16.54068609987636,18.99159663865546,7.446808510638289,2.5531914893617107,历史2/2次成功; 当前距低点2.55%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
38,78.72237306590259,74.05420000000001,600976,健民集团,bottom_area,2024-07-03,48.86,2024-07-02,48.0,1.7916666666666654,5.52083333333333,28.143712574850294,False,-2.7081,1.491,1,1,1,100.0,17.200000000000006,17.200000000000006,8.208333333333336,1.7916666666666654,历史1/1次成功; 当前距低点1.79%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
39,78.59170569423331,78.1252860758699,002481,双塔食品,bottom_area,2024-07-03,4.02,2024-06-28,3.84,4.687499999999993,7.552083333333334,27.819548872180455,True,-0.2481,1.284,3,3,3,100.0,32.057989655214385,54.6583850931677,5.312500000000007,4.687499999999993,历史3/3次成功; 当前距低点4.69%; 最新日涨幅-0.25%; 状态bottom_area; 底部已确认
40,78.28211638294674,76.33037761358668,000597,东北制药,bottom_area,2024-07-03,3.95,2024-06-24,3.81,3.6745406824147016,5.511811023622035,27.290076335877867,False,0.0,0.5336,2,2,2,100.0,13.378120266087073,16.59751037344398,6.3254593175853,3.6745406824147016,历史2/2次成功; 当前距低点3.67%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
41,78.18280666102116,71.94555846876106,002779,中坚科技,bottom_area,2024-07-03,26.83,2024-07-03,26.66,0.6376594148537065,3.9009752438109495,30.645161290322577,False,-3.4545,1.0282,2,2,2,100.0,25.1044190033737,29.818594104308378,9.362340585146294,0.6376594148537065,历史2/2次成功; 当前距低点0.64%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
42,77.86202662900266,73.75233335471866,600295,鄂尔多斯,bottom_area,2024-07-03,9.96,2024-06-27,9.75,2.1538461538461626,4.5128205128205074,27.61692650334076,False,-1.2884,0.2283,1,1,1,100.0,20.016680567139286,20.016680567139286,7.846153846153838,2.1538461538461626,历史1/1次成功; 当前距低点2.15%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
43,77.68231942456752,77.11529519519111,002145,钛能化学,bottom_area,2024-07-03,3.4,2024-07-01,3.25,4.615384615384613,5.230769230769228,31.72268907563025,False,1.4925,0.8575,3,3,3,100.0,12.46436622724744,16.649537512846855,5.384615384615388,4.615384615384613,历史3/3次成功; 当前距低点4.62%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
44,77.61991847971511,75.18326808362103,000034,神州数码,bottom_area,2024-07-03,22.37,2024-06-25,21.65,3.3256351039261083,7.990762124711319,30.985017532674537,True,-1.886,2.5711,2,2,2,100.0,16.213527529960025,16.910866910866908,6.674364896073892,3.3256351039261083,历史2/2次成功; 当前距低点3.33%; 最新日涨幅-1.89%; 状态bottom_area; 底部已确认
45,77.26577435457372,70.50501909854852,002572,索菲亚,bottom_area,2024-07-03,15.33,2024-06-28,15.3,0.1960784313725448,5.163398692810452,28.96935933147632,False,-1.0329,0.8848,1,1,1,100.0,18.398268398268392,18.398268398268392,9.803921568627457,0.1960784313725448,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
46,76.8369110579685,73.54936162961762,688286,敏芯股份,bottom_area,2024-07-03,43.29,2024-07-03,42.15,2.7046263345195745,5.029655990510094,28.071672354948813,False,-0.0462,2.3033,4,5,4,80.0,19.01026705549599,25.016501650165008,7.295373665480426,2.7046263345195745,历史4/5次成功; 当前距低点2.70%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
47,76.59773581106285,74.47002092742223,688200,华峰测控,bottom_area,2024-07-03,88.2,2024-07-03,85.2,3.5211267605633805,5.845070422535216,27.674023769100163,False,1.17,0.8162,1,1,1,100.0,18.16231151347698,18.16231151347698,6.478873239436619,3.5211267605633805,历史1/1次成功; 当前距低点3.52%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
48,75.69889658321097,75.68506019195101,000404,长虹华意,bottom_area,2024-07-03,5.47,2024-06-28,5.21,4.990403071017271,6.525911708253357,30.067114093959734,False,0.0,1.1733,2,2,2,100.0,26.03859781650749,40.139211136890964,5.00959692898273,4.990403071017271,历史2/2次成功; 当前距低点4.99%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
49,75.21768923048704,74.74312967698238,600072,中船科技,bottom_area,2024-07-03,13.23,2024-06-26,12.64,4.6677215189873404,9.810126582278482,28.828828828828833,True,-1.8546,1.0234,3,3,3,100.0,13.631907205771569,14.0952380952381,5.33227848101266,4.6677215189873404,历史3/3次成功; 当前距低点4.67%; 最新日涨幅-1.85%; 状态bottom_area; 底部已确认
50,74.93374839972766,68.91298649597928,688017,绿的谐波,bottom_area,2024-07-03,76.47,2024-07-03,76.01,0.6051835284830861,3.9073806078147597,32.633164938402906,False,-1.4181,1.6304,3,4,3,75.0,19.02045667161674,22.08643815201191,9.394816471516915,0.6051835284830861,历史3/4次成功; 当前距低点0.61%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
51,74.87202141439857,71.29121386302862,000568,泸州老窖,bottom_area,2024-07-03,142.61,2024-07-01,139.23,2.4276377217553864,5.257487610428803,29.48594580906559,False,-0.9584,0.5051,1,1,1,100.0,10.141010046402663,10.141010046402663,7.572362278244614,2.4276377217553864,历史1/1次成功; 当前距低点2.43%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
52,74.84376589828729,73.69574178010474,605089,味知香,bottom_area,2024-07-03,21.89,2024-07-01,21.01,4.188481675392665,5.568776772965245,28.170940170940167,False,2.2419,0.3715,1,1,1,100.0,22.180000000000007,22.180000000000007,5.811518324607336,4.188481675392665,历史1/1次成功; 当前距低点4.19%; 最新日涨幅2.24%; 状态bottom_area; 底部未确认
53,74.11403811430414,72.3726652236652,603217,元利科技,bottom_area,2024-07-03,14.38,2024-06-24,13.86,3.7518037518037617,4.9783549783549885,32.5875486381323,False,-0.622,0.3282,2,2,2,100.0,15.520310633213857,19.81481481481482,6.248196248196239,3.7518037518037617,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
54,74.09791136373194,69.39112604796766,002810,山东赫达,bottom_area,2024-07-03,11.75,2024-07-01,11.57,1.555747623163351,4.58081244598098,31.335311572700302,False,-1.2605,0.6641,2,3,2,66.66666666666666,28.126687968351778,46.13526570048308,8.44425237683665,1.555747623163351,历史2/3次成功; 当前距低点1.56%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
55,73.39792745289824,72.61253638253638,001218,丽臣实业,bottom_area,2024-07-03,15.07,2024-06-24,14.43,4.435204435204439,6.1677061677061715,27.121212121212125,False,-0.79,0.8332,2,2,2,100.0,25.18711018711019,29.999999999999993,5.564795564795562,4.435204435204439,历史2/2次成功; 当前距低点4.44%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
56,72.85790919459403,72.82912297997743,002172,澳洋健康,bottom_area,2024-07-03,2.53,2024-06-24,2.41,4.979253112033181,6.224066390041489,27.627627627627625,False,0.3968,0.8387,4,5,4,80.0,20.54741976028543,29.824561403508774,5.02074688796682,4.979253112033181,历史4/5次成功; 当前距低点4.98%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
57,72.64474386612913,66.6471368861024,002438,江苏神通,bottom_area,2024-07-03,10.49,2024-07-03,10.44,0.4789272030651409,2.0114942528735713,27.14584787159805,False,-3.1394,1.2449,1,1,1,100.0,11.33919843597263,11.33919843597263,9.52107279693486,0.4789272030651409,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-3.14%; 状态bottom_area; 底部未确认
58,72.63332899067092,71.50755826683661,688261,东微半导,bottom_area,2024-07-03,49.1,2024-07-03,47.13,4.179927859113089,6.386590282198171,27.44766009852216,False,2.164,2.8475,1,1,1,100.0,10.31071927749703,10.31071927749703,5.820072140886912,4.179927859113089,历史1/1次成功; 当前距低点4.18%; 最新日涨幅2.16%; 状态bottom_area; 底部未确认
59,72.35365814579754,70.96316372152441,001308,康冠科技,bottom_area,2024-07-03,22.2,2024-06-24,21.35,3.9812646370023317,6.557377049180321,28.66688940862011,False,-0.4484,1.2574,1,1,1,100.0,27.421758569299566,27.421758569299566,6.018735362997669,3.9812646370023317,历史1/1次成功; 当前距低点3.98%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
60,72.1132823081887,71.2671220059684,688186,广大特材,bottom_area,2024-07-03,9.77,2024-06-25,9.36,4.3803418803418825,5.982905982905988,27.944572748267905,False,0.5144,1.1487,1,1,1,100.0,11.474739210472489,11.474739210472489,5.6196581196581175,4.3803418803418825,历史1/1次成功; 当前距低点4.38%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
61,71.99144698109019,67.86220437584792,603060,国检集团,bottom_area,2024-07-03,5.9,2024-06-26,5.79,1.8998272884283303,5.354058721934363,27.71535580524344,False,-1.1725,0.2014,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,8.100172711571672,1.8998272884283303,历史2/3次成功; 当前距低点1.90%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
62,70.51027838260657,69.91915212946448,002624,完美世界,bottom_area,2024-07-03,7.57,2024-06-25,7.24,4.558011049723758,8.011049723756907,29.503407984420637,True,-0.7864,0.7796,1,1,1,100.0,19.685039370078737,19.685039370078737,5.441988950276243,4.558011049723758,历史1/1次成功; 当前距低点4.56%; 最新日涨幅-0.79%; 状态bottom_area; 底部已确认
63,70.47033566261122,66.08847466583295,300601,康泰生物,bottom_area,2024-07-03,15.58,2024-07-01,15.33,1.6307893020221786,4.305283757338553,29.257037378864798,False,-0.6378,0.7374,2,3,2,66.66666666666666,11.290363482671175,11.580726965342352,8.369210697977822,1.6307893020221786,历史2/3次成功; 当前距低点1.63%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
64,70.15592052834546,69.08132218327235,300769,德方纳米,confirmed_rebound,2024-07-03,28.35,2024-06-26,27.21,4.189636163175305,10.694597574421168,27.323717948717942,True,2.0151,3.8435,4,6,4,66.66666666666666,20.629171874437542,41.300000000000004,5.8103638368246955,4.189636163175305,历史4/6次成功; 当前距低点4.19%; 最新日涨幅2.02%; 状态confirmed_rebound; 底部已确认
65,70.15411295099797,69.31717721827488,002792,通宇通讯,bottom_area,2024-07-03,10.27,2024-06-25,9.84,4.369918699186989,8.231707317073175,32.417582417582416,True,-0.677,2.8018,1,1,1,100.0,14.14296694850115,14.14296694850115,5.6300813008130115,4.369918699186989,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-0.68%; 状态bottom_area; 底部已确认
66,69.89962659361323,68.3016262806324,002326,永太科技,bottom_area,2024-07-03,7.95,2024-06-26,7.66,3.7859007832898173,6.2663185378590125,27.393364928909957,False,0.3788,0.7475,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,6.214099216710183,3.7859007832898173,历史2/3次成功; 当前距低点3.79%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
67,69.65899328993089,69.56067431563316,603180,金牌家居,bottom_area,2024-07-03,19.81,2024-06-24,18.88,4.925847457627118,7.521186440677975,28.403488813045136,True,-0.1512,0.4503,3,4,3,75.0,26.433368381844026,31.366822429906527,5.074152542372883,4.925847457627118,历史3/4次成功; 当前距低点4.93%; 最新日涨幅-0.15%; 状态bottom_area; 底部已确认
68,69.48832317168923,63.663765868799096,300693,盛弘股份,bottom_area,2024-07-03,19.74,2024-07-03,19.66,0.4069175991861561,4.883011190233981,29.634931997136725,False,-2.9975,3.1616,3,5,3,60.0,20.868483843782425,36.12334801762114,9.593082400813845,0.4069175991861561,历史3/5次成功; 当前距低点0.41%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
69,69.26303123944822,67.90032574016467,002218,拓日新能,bottom_area,2024-07-03,2.89,2024-06-25,2.78,3.956834532374112,6.474820143884898,32.850241545893724,False,0.3472,0.9396,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,6.043165467625888,3.956834532374112,历史2/3次成功; 当前距低点3.96%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
70,69.108939388822,67.50613997598438,000002,万科A,bottom_area,2024-07-03,7.16,2024-07-01,6.9,3.7681159420289823,6.521739130434772,30.44354838709677,False,0.4208,1.6712,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,6.231884057971018,3.7681159420289823,历史2/3次成功; 当前距低点3.77%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
71,68.84648286306232,63.19133284701758,600933,爱柯迪,bottom_area,2024-07-03,13.99,2024-07-03,13.92,0.5028735632183928,3.8793103448275925,30.60817547357926,False,-1.6174,0.6206,2,3,2,66.66666666666666,21.726977981122847,24.722838137472287,9.497126436781608,0.5028735632183928,历史2/3次成功; 当前距低点0.50%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
72,68.55929551108851,66.98878533325667,688262,国芯科技,bottom_area,2024-07-03,15.91,2024-07-03,15.33,3.7834311806914553,5.870841487279846,30.095759233926128,False,0.9518,2.6562,2,3,2,66.66666666666666,20.044848164336123,27.063197026022312,6.216568819308545,3.7834311806914553,历史2/3次成功; 当前距低点3.78%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
