rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.24485797445799,84.66175824175825,002663,普邦股份,bottom_area,2022-06-10,1.85,2022-05-31,1.82,1.6483516483516498,4.395604395604387,30.798479087452467,False,0.0,1.4372,1,1,1,100.0,66.45569620253163,66.45569620253163,8.35164835164835,1.6483516483516498,历史1/1次成功; 当前距低点1.65%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,84.24244476406376,80.11868872666203,603226,菲林格尔,bottom_area,2022-06-10,4.76,2022-06-10,4.65,2.36559139784945,4.086021505376333,28.571428571428566,False,0.4219,0.5625,2,2,2,100.0,17.70019953633753,17.891373801916934,7.6344086021505495,2.36559139784945,历史2/2次成功; 当前距低点2.37%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
3,84.01897028256933,78.43823244886681,605077,华康股份,bottom_area,2022-06-10,20.38,2022-06-10,20.1,1.3930348258706347,1.4925373134328215,32.73092369477911,False,0.8911,0.6486,1,1,1,100.0,13.410493827160492,13.410493827160492,8.606965174129366,1.3930348258706347,历史1/1次成功; 当前距低点1.39%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
4,82.99393558721864,78.75758620689656,002795,永和智控,bottom_area,2022-06-10,8.18,2022-06-10,8.0,2.2499999999999964,2.750000000000008,30.37423846823325,False,0.3681,0.9294,1,1,1,100.0,25.632183908045985,25.632183908045985,7.750000000000004,2.2499999999999964,历史1/1次成功; 当前距低点2.25%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
5,82.52355041597735,79.49177123402838,603327,福蓉科技,bottom_area,2022-06-10,12.9,2022-06-10,12.52,3.0351437699680575,4.632587859424921,32.03040173724214,False,-0.5397,0.4745,2,2,2,100.0,45.01020983632018,52.609776304888165,6.964856230031943,3.0351437699680575,历史2/2次成功; 当前距低点3.04%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
6,81.62165878201225,78.78105797312926,688029,南微医学,bottom_area,2022-06-10,85.06,2022-06-10,82.47,3.140535952467568,4.134836910391654,32.02835242726449,False,2.519,2.452,2,2,2,100.0,20.007956692232852,23.296670482257504,6.859464047532432,3.140535952467568,历史2/2次成功; 当前距低点3.14%; 最新日涨幅2.52%; 状态bottom_area; 底部未确认
7,80.72638650419694,76.77888594164455,600960,渤海汽车,bottom_area,2022-06-10,3.89,2022-06-10,3.8,2.368421052631587,5.526315789473683,31.53153153153153,False,0.0,6.0091,1,1,1,100.0,16.445623342175058,16.445623342175058,7.631578947368413,2.368421052631587,历史1/1次成功; 当前距低点2.37%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
8,73.09500000000001,66.45,600191,华资实业,bottom_area,2022-06-10,4.34,2022-06-10,4.34,0.0,0.0,29.08496732026144,False,-5.0328,0.2245,1,1,1,100.0,16.666666666666664,16.666666666666664,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-5.03%; 状态bottom_area; 底部未确认
9,72.9142041341961,72.40347423296771,002802,洪汇新材,bottom_area,2022-06-10,14.46,2022-06-08,13.82,4.6309696092619435,6.078147612156294,30.726817042606513,False,3.8793,1.3698,1,1,1,100.0,20.65637065637066,20.65637065637066,5.3690303907380565,4.6309696092619435,历史1/1次成功; 当前距低点4.63%; 最新日涨幅3.88%; 状态bottom_area; 底部未确认
10,65.37922370457217,61.06918812250266,605266,健之佳,bottom_area,2022-06-10,44.25,2022-06-10,43.63,1.4210405684162213,2.6816410726564164,28.883455582722085,False,0.2492,0.6208,1,2,1,50.0,12.038497948879776,12.038497948879776,8.57895943158378,1.4210405684162213,历史1/2次成功; 当前距低点1.42%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
