code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
603222,济民健康,2022-06-21,10.78,bottom_area,2022-06-20,10.66,1.1257035647279476,3.3771106941838593,31.535003211303792,False,6
002568,百润股份,2022-06-21,28.0,bottom_area,2022-06-17,27.57,1.5596663039535716,6.601378309756983,30.554156171284642,False,2
002265,建设工业,2022-06-21,15.84,bottom_area,2022-06-21,15.52,2.061855670103095,5.670103092783499,29.454545454545457,False,2
000983,山西焦煤,2022-06-21,12.64,bottom_area,2022-06-21,12.35,2.3481781376518294,3.643724696356284,28.072218986604554,False,2
002663,普邦股份,2022-06-21,1.87,bottom_area,2022-06-14,1.79,4.469273743016763,6.145251396648037,31.939163498098853,False,1
688069,德林海,2022-06-21,30.25,bottom_area,2022-06-21,30.01,0.7997334221925972,2.632455848050647,31.49965761241726,False,1
603203,快克智能,2022-06-21,24.02,bottom_area,2022-06-17,23.12,3.8927335640138345,5.925605536332169,30.549714629017714,False,1
002339,积成电子,2022-06-21,5.57,bottom_area,2022-06-17,5.51,1.0889292196007352,4.174228675136124,30.604534005037788,False,1
688298,东方生物,2022-06-21,132.4,bottom_area,2022-06-17,129.05,2.5958930647035987,7.6172026346377235,32.92619542619542,True,2
605266,健之佳,2022-06-21,45.11,bottom_area,2022-06-14,43.0,4.9069767441860455,5.534883720930239,29.91035044824776,False,1
