rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.44158543250421,85.1015126852898,300510,金冠股份,bottom_area,2025-09-15,4.51,2025-09-03,4.43,1.8058690744921009,6.997742663656896,30.01579778830964,False,-0.8791,2.7171,4,4,4,100.0,26.76824825339677,40.000000000000014,8.194130925507901,1.8058690744921009,历史4/4次成功; 当前距低点1.81%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
2,89.37547686508294,83.72734114526303,002041,登海种业,bottom_area,2025-09-15,9.68,2025-06-23,9.53,1.5739769150052505,7.345225603357829,29.719764011799416,True,0.6237,0.919,2,2,2,100.0,18.2043468358871,21.395106715252467,8.42602308499475,1.5739769150052505,历史2/2次成功; 当前距低点1.57%; 最新日涨幅0.62%; 状态bottom_area; 底部已确认
3,85.46886342311576,81.73323112210544,302132,中航成飞,bottom_area,2025-09-15,81.61,2025-09-09,79.5,2.654088050314465,6.163522012578623,27.595628415300546,False,-1.6036,2.056,4,4,4,100.0,19.056730520550555,28.81165919282512,7.345911949685535,2.654088050314465,历史4/4次成功; 当前距低点2.65%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
4,85.10217033225707,80.55625707020408,002826,易明医药,bottom_area,2025-09-15,19.28,2025-09-03,18.88,2.1186440677966214,7.786016949152555,29.631010063361906,True,-1.9827,2.986,2,2,2,100.0,30.305191100969765,50.0,7.8813559322033795,2.1186440677966214,历史2/2次成功; 当前距低点2.12%; 最新日涨幅-1.98%; 状态bottom_area; 底部已确认
5,83.68546053213862,81.66363962848943,603109,神驰机电,bottom_area,2025-09-15,30.98,2025-09-04,29.87,3.7161031134917955,8.77134248409776,27.79792119893642,True,-1.962,2.7656,5,5,5,100.0,22.507283479842627,33.71428571428571,6.283896886508206,3.7161031134917955,历史5/5次成功; 当前距低点3.72%; 最新日涨幅-1.96%; 状态bottom_area; 底部已确认
6,81.68131326521399,79.66317938739986,000561,烽火电子,bottom_area,2025-09-15,11.25,2025-09-04,10.85,3.6866359447004644,6.267281105990781,32.60869565217392,False,-0.7937,2.1247,4,4,4,100.0,20.584458824284518,31.050955414012744,6.3133640552995365,3.6866359447004644,历史4/4次成功; 当前距低点3.69%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
7,81.34075114622968,77.94447761194033,301009,可靠股份,bottom_area,2025-09-15,13.77,2025-09-05,13.4,2.7611940298507403,5.522388059701494,27.762803234501348,False,-0.5058,2.1948,1,1,1,100.0,53.96648044692738,53.96648044692738,7.238805970149261,2.7611940298507403,历史1/1次成功; 当前距低点2.76%; 最新日涨幅-0.51%; 状态bottom_area; 底部未确认
8,80.61833300771694,76.12031442788724,300645,正元智慧,bottom_area,2025-09-15,18.48,2025-09-05,18.12,1.9867549668874138,5.242825607064013,27.3164861612515,False,-1.0707,3.2829,1,1,1,100.0,30.699547055863096,30.699547055863096,8.013245033112588,1.9867549668874138,历史1/1次成功; 当前距低点1.99%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
9,79.56909216425962,75.90242134835448,300902,国安达,bottom_area,2025-09-15,22.75,2025-09-04,22.19,2.523659305993685,5.04731861198737,32.798304058146584,False,-1.3015,3.2313,2,2,2,100.0,19.4428202474198,26.906779661016937,7.476340694006316,2.523659305993685,历史2/2次成功; 当前距低点2.52%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
10,79.42677709961265,75.13503256909523,300192,科德教育,bottom_area,2025-09-15,19.1,2025-09-09,18.71,2.0844468198824186,6.146445750935321,32.649388048956084,False,-1.4956,4.9514,1,1,1,100.0,26.599845797995382,26.599845797995382,7.915553180117582,2.0844468198824186,历史1/1次成功; 当前距低点2.08%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
11,79.07378828768363,72.16634771906222,600316,洪都航空,bottom_area,2025-09-15,34.31,2025-09-15,34.24,0.2044392523364494,2.949766355140181,27.87023383189382,False,-1.9714,2.1826,4,5,4,80.0,20.76596351822217,30.462519936204153,9.79556074766355,0.2044392523364494,历史4/5次成功; 当前距低点0.20%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
12,63.859049931991386,62.86033433967872,605169,洪通燃气,bottom_area,2025-09-15,14.98,2025-09-05,14.38,4.172461752433933,5.354659248956882,31.064237775647165,False,0.8075,2.4188,2,4,2,50.0,22.06208137219406,26.09375,5.827538247566067,4.172461752433933,历史2/4次成功; 当前距低点4.17%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
13,62.57779948490705,57.22221882172918,601900,南方传媒,bottom_area,2025-09-15,13.11,2025-09-15,13.07,0.3060443764345765,2.1423106350420764,27.308120133481644,False,-1.6504,1.1176,1,2,1,50.0,39.999999999999986,39.999999999999986,9.693955623565424,0.3060443764345765,历史1/2次成功; 当前距低点0.31%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
14,62.36205532992059,59.45141322415468,601669,中国电建,bottom_area,2025-09-15,5.76,2025-09-10,5.62,2.4911032028469693,4.448398576512456,28.31632653061224,False,1.0526,2.7137,1,2,1,50.0,16.457680250783696,16.457680250783696,7.508896797153031,2.4911032028469693,历史1/2次成功; 当前距低点2.49%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
15,58.99682588243723,54.49843926825248,603839,安正时尚,bottom_area,2025-09-15,8.42,2025-09-15,8.35,0.8383233532934166,1.3173652694610924,27.892918825561313,False,-0.4728,3.8055,1,2,1,50.0,31.88073394495412,31.88073394495412,9.161676646706585,0.8383233532934166,历史1/2次成功; 当前距低点0.84%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
16,57.42103024686276,56.02474492306684,688682,霍莱沃,bottom_area,2025-09-15,29.09,2025-09-04,28.05,3.707664884135469,8.698752228163984,27.687548337200308,True,-2.2185,1.5145,1,2,1,50.0,26.22699386503069,26.22699386503069,6.292335115864531,3.707664884135469,历史1/2次成功; 当前距低点3.71%; 最新日涨幅-2.22%; 状态bottom_area; 底部已确认
