code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
000803,山高环能,2025-12-02,6.76,bottom_area,2025-12-02,6.68,1.1976047904191627,2.5449101796407176,30.34410844629823,False,1
600550,保变电气,2025-12-02,9.4,bottom_area,2025-11-28,9.22,1.9522776572668081,4.121475054229924,29.076923076923073,False,1
603178,圣龙股份,2025-12-02,18.28,bottom_area,2025-11-24,17.78,2.8121484814398197,4.668166479190091,27.694184627897517,False,1
688237,超卓航科,2025-12-02,46.0,bottom_area,2025-12-02,45.31,1.5228426395939034,8.585301258000442,27.48079385403328,False,1
300687,赛意信息,2025-12-02,22.81,bottom_area,2025-11-24,22.21,2.7014858171994502,9.14002701485816,27.251883393383558,True,1
300035,中科电气,2025-12-02,21.03,bottom_area,2025-12-02,21.02,0.0475737392959161,5.233111322549959,27.013888888888893,False,1
600506,统一股份,2025-12-02,26.12,bottom_area,2025-11-28,25.12,3.9808917197452227,6.210191082802543,31.17808219178082,False,1
688766,普冉股份,2025-12-02,124.49,bottom_area,2025-11-21,120.0,3.7416666666666627,7.816666666666664,28.22966507177033,False,1
003038,鑫铂股份,2025-12-02,15.91,bottom_area,2025-11-24,15.38,3.4460338101430383,5.7867360208062335,28.76331635016211,False,1
002338,奥普光电,2025-12-02,50.42,bottom_area,2025-11-21,48.8,3.3196721311475503,5.594262295081975,30.632551528073915,False,1
