rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.2254935185969,79.84090909090907,301058,中粮科工,bottom_area,2025-05-28,10.73,2025-04-30,10.45,2.6794258373205855,8.038277511961722,29.77150537634409,True,-1.2879,0.9391,1,1,1,100.0,57.794273594909875,57.794273594909875,17.320574162679414,2.6794258373205855,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-1.29%; 状态bottom_area; 底部已确认
2,89.96438102241905,77.48737351517818,002813,路畅科技,bottom_area,2025-05-28,23.14,2025-05-26,22.73,1.8037835459744838,6.203255609326881,29.409937888198762,False,0.434,7.5562,3,5,3,60.0,53.266653128562695,85.16388729154689,18.196216454025517,1.8037835459744838,历史3/5次成功; 当前距低点1.80%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
3,88.56151516888741,74.04937202003292,002304,洋河股份,bottom_area,2025-05-28,65.66,2025-05-28,65.54,0.18309429356116924,1.38846505950564,31.010526315789466,False,-1.0847,0.5045,2,2,2,100.0,20.62810220081931,20.781426953567394,19.81690570643883,0.18309429356116924,历史2/2次成功; 当前距低点0.18%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
4,83.93991054038594,70.80165135241762,688010,福光股份,bottom_area,2025-05-28,30.48,2025-05-28,30.28,0.6605019815059421,3.0713342140026407,32.1988356471115,False,-2.1509,1.6928,3,4,3,75.0,29.852665969092307,42.08955223880597,19.33949801849406,0.6605019815059421,历史3/4次成功; 当前距低点0.66%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
5,72.84663854589591,62.38392564881929,002042,华孚时尚,bottom_area,2025-05-28,4.77,2025-05-27,4.7,1.4893617021276466,3.617021276595743,27.469135802469136,False,-1.2422,1.2838,1,2,1,50.0,42.41758241758243,42.41758241758243,18.510638297872354,1.4893617021276466,历史1/2次成功; 当前距低点1.49%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
6,69.41686096723284,58.329249108891126,002819,东方中科,bottom_area,2025-05-28,28.85,2025-05-28,28.72,0.4526462395543265,3.7604456824512598,29.538763493621197,False,-2.4679,5.478,2,5,2,40.0,36.08216416706984,51.677148846960186,19.547353760445674,0.4526462395543265,历史2/5次成功; 当前距低点0.45%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
7,62.965901251092674,53.063571481690055,002041,登海种业,bottom_area,2025-05-28,9.86,2025-05-26,9.8,0.6122448979591706,2.142857142857133,27.72861356932153,False,-1.4,0.7223,1,2,1,50.0,21.395106715252467,21.395106715252467,19.38775510204083,0.6122448979591706,历史1/2次成功; 当前距低点0.61%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
8,59.05196455930082,49.714923521239726,688280,精进电动,bottom_area,2025-05-28,7.22,2025-05-28,7.18,0.5571030640668528,7.799442896935941,28.62823061630219,False,-4.8748,6.039,1,3,1,33.33333333333333,32.37518910741301,32.37518910741301,19.44289693593315,0.5571030640668528,历史1/3次成功; 当前距低点0.56%; 最新日涨幅-4.87%; 状态bottom_area; 底部未确认
9,55.61846336406623,46.60045921288724,300727,润禾材料,bottom_area,2025-05-28,27.15,2025-05-28,27.07,0.29553010712965755,2.918359807905427,32.661691542288565,False,-1.6304,1.2275,1,7,1,14.285714285714285,26.812499999999993,26.812499999999993,19.704469892870343,0.29553010712965755,历史1/7次成功; 当前距低点0.30%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
