rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.36805270444731,81.98471632083726,605198,安德利,bottom_area,2024-06-11,29.27,2024-06-11,28.62,2.271139063591889,2.6554856743535917,29.123328380386333,False,0.5842,0.4497,1,1,1,100.0,43.241469816272954,43.241469816272954,12.72886093640811,2.271139063591889,历史1/1次成功; 当前距低点2.27%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
2,89.88452621471373,84.45699825910557,688159,有方科技,bottom_area,2024-06-11,32.6,2024-06-11,31.3,4.153354632587861,5.75079872204473,31.659388646288207,False,0.1536,2.726,4,4,4,100.0,29.60562807207472,61.150808574652125,10.846645367412139,4.153354632587861,历史4/4次成功; 当前距低点4.15%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
3,86.6218813559322,80.42,002491,通鼎互联,bottom_area,2024-06-11,3.54,2024-06-06,3.42,3.5087719298245648,8.479532163742691,29.48453608247422,False,0.2833,0.9765,1,1,1,100.0,52.39520958083833,52.39520958083833,11.491228070175435,3.5087719298245648,历史1/1次成功; 当前距低点3.51%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
4,86.51647369991119,78.30288442460316,600162,香江控股,bottom_area,2024-06-11,1.43,2024-06-11,1.4,2.142857142857145,4.28571428571429,27.083333333333336,False,-2.0548,1.1348,2,2,2,100.0,27.68063822751323,28.90624999999999,12.857142857142856,2.142857142857145,历史2/2次成功; 当前距低点2.14%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
5,85.49604361507346,80.58605067064084,300720,海川智能,bottom_area,2024-06-11,14.0,2024-06-11,13.42,4.321907600596125,5.6631892697466455,31.0025706940874,False,-0.92,2.3801,3,3,3,100.0,57.75229601757511,75.69193742478939,10.678092399403875,4.321907600596125,历史3/3次成功; 当前距低点4.32%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
6,84.53822356442579,79.24352941176471,000420,吉林化纤,bottom_area,2024-06-11,3.36,2024-06-06,3.23,4.024767801857582,5.26315789473684,29.321663019693663,False,1.5106,1.7054,1,1,1,100.0,53.9249146757679,53.9249146757679,10.975232198142418,4.024767801857582,历史1/1次成功; 当前距低点4.02%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
7,83.90438197879922,78.31038963423165,601020,华钰矿业,bottom_area,2024-06-11,14.23,2024-06-11,13.71,3.7928519328956933,5.616338439095547,27.03565726450239,False,1.2091,10.1179,2,2,2,100.0,25.473613124913108,26.324110671936758,11.207148067104306,3.7928519328956933,历史2/2次成功; 当前距低点3.79%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
8,82.811122362337,77.39741985642235,688329,艾隆科技,bottom_area,2024-06-11,15.04,2024-06-06,14.48,3.867403314917118,6.767955801104975,29.674599320058277,False,0.3336,1.2716,2,2,2,100.0,21.479029109856874,21.72890326374596,11.132596685082882,3.867403314917118,历史2/2次成功; 当前距低点3.87%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
9,82.41617840865811,74.12523769100171,600201,生物股份,bottom_area,2024-06-11,7.89,2024-06-11,7.75,1.8064516129032218,2.580645161290325,29.223744292237434,False,-1.0038,1.6588,1,1,1,100.0,17.76315789473684,17.76315789473684,13.193548387096776,1.8064516129032218,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
10,81.8700295566503,76.09714285714288,002687,乔治白,bottom_area,2024-06-11,4.35,2024-06-06,4.2,3.5714285714285587,5.714285714285719,28.2051282051282,False,-2.027,1.7713,1,1,1,100.0,64.00000000000001,64.00000000000001,11.428571428571441,3.5714285714285587,历史1/1次成功; 当前距低点3.57%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
11,81.56127035837235,76.587303710782,603017,中衡设计,bottom_area,2024-06-11,9.1,2024-06-06,8.74,4.1189931350114355,8.352402745995429,30.52464228934817,False,0.0,2.6841,1,1,1,100.0,36.87423687423689,36.87423687423689,10.881006864988564,4.1189931350114355,历史1/1次成功; 当前距低点4.12%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,81.3820194509211,73.03320308200331,600376,首开股份,bottom_area,2024-06-11,2.41,2024-06-06,2.37,1.6877637130801704,7.172995780590714,29.25373134328358,False,-3.2129,0.6163,1,1,1,100.0,20.652173913043484,20.652173913043484,13.312236286919829,1.6877637130801704,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
13,80.42619794576721,73.83816388857136,002761,浙江建投,bottom_area,2024-06-11,8.49,2024-06-06,8.25,2.9090909090909114,4.4848484848484755,28.26086956521739,False,0.2361,1.8733,4,6,4,66.66666666666666,29.485077928128906,43.73730534867976,12.090909090909088,2.9090909090909114,历史4/6次成功; 当前距低点2.91%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
