rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.84239482850948,76.19044880785412,300488,恒锋工具,bottom_area,2021-12-23,28.6,2021-12-23,28.52,0.2805049088359111,3.4011220196353396,28.19738167170191,False,-2.2556,1.7479,1,1,1,100.0,65.52470248827983,65.52470248827983,7.719495091164089,0.2805049088359111,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
2,77.00663386152281,72.65137194972509,002805,丰元股份,bottom_area,2021-12-23,34.23,2021-12-22,33.9,0.9734513274336233,3.4808259587020642,31.76328502415459,False,-1.8635,4.8973,2,2,2,100.0,22.800220302547018,33.907595927956166,7.026548672566377,0.9734513274336233,历史2/2次成功; 当前距低点0.97%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
3,74.91778401023119,75.34601929602114,688280,精进电动,bottom_area,2021-12-23,16.75,2021-12-23,16.06,4.296388542963894,6.787048567870485,27.69022962629447,False,0.2994,8.829,1,1,1,100.0,32.37518910741301,32.37518910741301,3.7036114570361067,4.296388542963894,历史1/1次成功; 当前距低点4.30%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
4,72.78657992565057,67.39498141263941,601798,蓝科高新,bottom_area,2021-12-23,10.02,2021-12-23,10.02,0.0,7.8842315369261575,27.18023255813954,False,-9.973,12.032,1,1,1,100.0,21.74721189591078,21.74721189591078,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
5,71.49563233124542,67.22780505568248,688012,中微公司,bottom_area,2021-12-23,128.45,2021-12-23,127.43,0.8004394569567462,2.550419838342619,29.464186870364216,False,-1.4198,2.0654,1,1,1,100.0,8.187134502923984,8.187134502923984,7.199560543043254,0.8004394569567462,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
6,55.51341393668881,51.65542034561409,002607,中公教育,bottom_area,2021-12-23,7.83,2021-12-23,7.81,0.25608194622279723,2.8169014084507014,27.55102040816326,False,-2.7329,3.0086,1,2,1,50.0,9.458533241946544,9.458533241946544,7.743918053777203,0.25608194622279723,历史1/2次成功; 当前距低点0.26%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
