rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,98.65565638828129,84.2316709118696,000935,四川双马,bottom_area,2023-05-09,18.36,2023-05-05,18.12,1.3245033112582694,3.532008830022078,32.68945022288261,False,0.0,0.5364,1,1,1,100.0,43.71794871794874,43.71794871794874,18.67549668874173,1.3245033112582694,历史1/1次成功; 当前距低点1.32%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,83.64220329253799,70.53811988131243,688182,灿勤科技,bottom_area,2023-05-09,17.01,2023-05-05,16.9,0.6508875739645147,5.3254437869822615,27.746900384779828,False,-2.5773,1.9723,1,1,1,100.0,24.15130940834142,24.15130940834142,19.349112426035486,0.6508875739645147,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
13,82.42035312711184,69.77923780487802,688328,深科达,bottom_area,2023-05-09,19.85,2023-05-09,19.68,0.8638211382113908,3.201219512195117,28.669807901413556,False,-1.9753,2.0181,1,1,1,100.0,22.681451612903224,22.681451612903224,19.13617886178861,0.8638211382113908,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
14,82.22790591839077,69.82589654185425,002245,蔚蓝锂芯,bottom_area,2023-05-09,10.81,2023-04-26,10.7,1.0280373831775813,8.317757009345799,29.512516469038214,False,-1.9056,1.614,2,3,2,66.66666666666666,23.995457574368096,25.653923541247494,18.97196261682242,1.0280373831775813,历史2/3次成功; 当前距低点1.03%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
15,81.7194743809932,72.80215359828142,603363,傲农生物,bottom_area,2023-05-09,9.65,2023-04-25,9.31,3.6519871106337254,9.559613319011802,29.576399394856278,True,-0.3099,1.2679,1,1,1,100.0,24.078947368421055,24.078947368421055,16.348012889366277,3.6519871106337254,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.31%; 状态bottom_area; 底部已确认
16,79.7167175370321,72.16417672469467,688227,品高股份,bottom_area,2023-05-09,24.69,2023-05-04,23.62,4.530059271803558,12.066045723962734,29.132913291329128,True,-2.6036,2.6887,1,1,1,100.0,31.412429378531087,31.412429378531087,15.469940728196443,4.530059271803558,历史1/1次成功; 当前距低点4.53%; 最新日涨幅-2.60%; 状态bottom_area; 底部已确认
17,77.29892282024727,66.80798191081468,002584,西陇科学,bottom_area,2023-05-09,5.12,2023-05-09,5.02,1.9920318725099708,4.780876494023909,32.52688172043012,False,-8.2437,10.6345,2,4,2,50.0,49.24631494697527,68.08510638297875,18.00796812749003,1.9920318725099708,历史2/4次成功; 当前距低点1.99%; 最新日涨幅-8.24%; 状态bottom_area; 底部未确认
18,71.8605105146254,61.24757107354202,300552,万集科技,bottom_area,2023-05-09,17.29,2023-05-04,17.08,1.2295081967213166,7.728337236533961,31.129032258064527,True,-2.0397,2.5483,1,2,1,50.0,23.929299796057098,23.929299796057098,18.770491803278684,1.2295081967213166,历史1/2次成功; 当前距低点1.23%; 最新日涨幅-2.04%; 状态bottom_area; 底部已确认
19,70.56614738215174,59.954068379744086,600203,福日电子,bottom_area,2023-05-09,5.74,2023-05-09,5.68,1.056338028169023,3.3450704225352186,28.19216182048041,False,-1.0345,2.1193,1,2,1,50.0,24.045801526717554,24.045801526717554,18.943661971830977,1.056338028169023,历史1/2次成功; 当前距低点1.06%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
20,70.21575583591449,61.89539170506912,002363,隆基机械,bottom_area,2023-05-09,6.71,2023-04-25,6.51,3.0721966205837203,7.219662058371745,28.774617067833702,True,-1.757,0.832,1,2,1,50.0,54.96828752642705,54.96828752642705,16.927803379416282,3.0721966205837203,历史1/2次成功; 当前距低点3.07%; 最新日涨幅-1.76%; 状态bottom_area; 底部已确认
21,69.45354735140921,58.014842283428244,688010,福光股份,bottom_area,2023-05-09,23.31,2023-05-09,23.28,0.1288659793814329,2.4914089347078963,30.006013229104024,False,-1.4376,1.3174,1,2,1,50.0,42.08955223880597,42.08955223880597,19.87113402061857,0.1288659793814329,历史1/2次成功; 当前距低点0.13%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
22,68.5567704006642,58.8740991713144,000059,华锦股份,bottom_area,2023-05-09,6.81,2023-04-25,6.7,1.641791044776111,5.970149253731335,29.916317991631804,False,-2.2956,1.1124,1,2,1,50.0,25.41603630862328,25.41603630862328,18.35820895522389,1.641791044776111,历史1/2次成功; 当前距低点1.64%; 最新日涨幅-2.30%; 状态bottom_area; 底部未确认
23,67.80210393727631,57.87436654540039,002455,百川股份,bottom_area,2023-05-09,7.73,2023-05-05,7.63,1.310615989515079,4.587155963302759,28.691588785046722,False,-1.9036,1.2043,1,3,1,33.33333333333333,35.42600896860987,35.42600896860987,18.689384010484922,1.310615989515079,历史1/3次成功; 当前距低点1.31%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
24,67.68158140965993,59.69788795963629,300758,七彩化学,bottom_area,2023-05-09,9.96,2023-04-26,9.66,3.1055900621118084,7.142857142857137,30.252707581227433,True,-2.0649,1.2223,1,2,1,50.0,38.59480269489894,38.59480269489894,16.894409937888195,3.1055900621118084,历史1/2次成功; 当前距低点3.11%; 最新日涨幅-2.06%; 状态bottom_area; 底部已确认
25,67.12083055846526,58.97671000147733,002553,南方精工,bottom_area,2023-05-09,9.95,2023-04-26,9.67,2.8955532574974083,7.445708376421931,28.844738778513612,True,-1.9704,1.598,1,2,1,50.0,32.14285714285715,32.14285714285715,17.104446742502592,2.8955532574974083,历史1/2次成功; 当前距低点2.90%; 最新日涨幅-1.97%; 状态bottom_area; 底部已确认
26,66.96316420388618,55.914425036390114,601369,陕鼓动力,bottom_area,2023-05-09,9.17,2023-05-09,9.16,0.10917030567685357,2.2925764192139635,31.488406881077037,False,-1.7149,0.6349,1,3,1,33.33333333333333,55.572755417956664,55.572755417956664,19.89082969432315,0.10917030567685357,历史1/3次成功; 当前距低点0.11%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
27,66.78587680215473,58.166304819800274,600405,动力源,bottom_area,2023-05-09,5.52,2023-04-28,5.39,2.4118738404452675,8.719851576994445,29.908972691807552,True,-2.8169,2.3199,1,2,1,50.0,21.8568665377176,21.8568665377176,17.588126159554733,2.4118738404452675,历史1/2次成功; 当前距低点2.41%; 最新日涨幅-2.82%; 状态bottom_area; 底部已确认
28,65.73223739389191,55.65980746457877,688350,富淼科技,bottom_area,2023-05-09,16.18,2023-05-05,16.04,0.872817955112223,4.301745635910232,32.774518021793796,False,-1.5815,2.7302,1,2,1,50.0,38.54748603351957,38.54748603351957,19.12718204488778,0.872817955112223,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
29,65.5898263777887,55.058365801994036,300454,深信服,bottom_area,2023-05-09,116.03,2023-05-04,115.57,0.39802716968071994,3.7466470537336787,31.00298507462687,False,-1.9851,0.9301,1,2,1,50.0,29.49391262831224,29.49391262831224,19.60197283031928,0.39802716968071994,历史1/2次成功; 当前距低点0.40%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
30,65.46345793908581,55.60381278538813,002309,中利集团,bottom_area,2023-05-09,3.88,2023-05-09,3.84,1.0416666666666676,5.72916666666666,29.92700729927008,False,-3.9604,3.5411,1,3,1,33.33333333333333,30.136986301369873,30.136986301369873,18.958333333333332,1.0416666666666676,历史1/3次成功; 当前距低点1.04%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
31,64.95894318424175,54.750580984742484,688107,安路科技,bottom_area,2023-05-09,50.34,2023-05-05,50.03,0.6196282230661648,5.676594043573848,32.673933521733275,False,-0.7296,1.0714,1,3,1,33.33333333333333,67.95615731785945,67.95615731785945,19.380371776933835,0.6196282230661648,历史1/3次成功; 当前距低点0.62%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
32,63.935058435983706,55.387385755393545,603232,格尔软件,bottom_area,2023-05-09,14.45,2023-04-27,14.15,2.120141342756176,8.551236749116601,32.29665071770334,True,-2.3649,2.5472,1,3,1,33.33333333333333,22.78481012658228,22.78481012658228,17.879858657243826,2.120141342756176,历史1/3次成功; 当前距低点2.12%; 最新日涨幅-2.36%; 状态bottom_area; 底部已确认
33,63.356542370201126,55.17731661339236,002724,海洋王,bottom_area,2023-05-09,8.5,2023-04-25,8.3,2.4096385542168584,8.192771084337345,28.999144568006834,True,-1.0477,0.973,1,3,1,33.33333333333333,25.204081632653047,25.204081632653047,17.59036144578314,2.4096385542168584,历史1/3次成功; 当前距低点2.41%; 最新日涨幅-1.05%; 状态bottom_area; 底部已确认
34,62.4896791947136,52.20893016941489,605286,同力天启,bottom_area,2023-05-09,28.53,2023-05-09,28.49,0.1404001404001499,3.2994032994033042,29.252545319096114,False,-2.9922,4.7403,1,3,1,33.33333333333333,30.46080191502094,30.46080191502094,19.859599859599854,0.1404001404001499,历史1/3次成功; 当前距低点0.14%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
35,61.49667138561578,54.34923434113117,002806,华锋股份,bottom_area,2023-05-09,10.6,2023-04-25,10.27,3.213242453748784,6.621226874391429,31.896551724137932,False,-1.7609,1.5723,1,2,1,50.0,20.35175879396985,20.35175879396985,16.78675754625122,3.213242453748784,历史1/2次成功; 当前距低点3.21%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
36,60.916939131949114,54.775007785578076,603158,腾龙股份,bottom_area,2023-05-09,6.76,2023-04-25,6.49,4.160246533127882,9.55315870570108,27.647714604236345,True,-3.0129,1.3815,1,2,1,50.0,35.270805812417436,35.270805812417436,15.83975346687212,4.160246533127882,历史1/2次成功; 当前距低点4.16%; 最新日涨幅-3.01%; 状态bottom_area; 底部已确认
37,60.093527895155574,50.588465713407146,300727,润禾材料,bottom_area,2023-05-09,27.25,2023-05-09,27.1,0.5535055350553453,3.8376383763837603,27.11135018827326,False,-2.8867,1.7042,1,3,1,33.33333333333333,26.812499999999993,26.812499999999993,19.446494464944656,0.5535055350553453,历史1/3次成功; 当前距低点0.55%; 最新日涨幅-2.89%; 状态bottom_area; 底部未确认
38,57.96843647927877,48.97208338362098,000721,西安饮食,bottom_area,2023-05-09,12.15,2023-05-09,12.06,0.7462686567164167,3.565505804311772,29.802095459837012,False,-0.7353,7.8997,1,3,1,33.33333333333333,20.485175202156327,20.485175202156327,19.253731343283583,0.7462686567164167,历史1/3次成功; 当前距低点0.75%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
