rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.67998399009122,84.2316709118696,000935,四川双马,bottom_area,2023-05-09,18.36,2023-05-05,18.12,1.3245033112582694,3.532008830022078,32.68945022288261,False,0.0,0.5364,1,1,1,100.0,43.71794871794874,43.71794871794874,6.67549668874173,1.3245033112582694,历史1/1次成功; 当前距低点1.32%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,86.53337721796797,83.25520357711895,002584,西陇科学,bottom_area,2023-05-09,5.12,2023-05-09,5.02,1.9920318725099708,4.780876494023909,32.52688172043012,False,-8.2437,10.6345,4,4,4,100.0,29.338904550761658,68.08510638297875,6.007968127490029,1.9920318725099708,历史4/4次成功; 当前距低点1.99%; 最新日涨幅-8.24%; 状态bottom_area; 底部未确认
3,86.203668162547,81.90868086034891,300432,富临精工,bottom_area,2023-05-09,9.81,2023-04-26,9.68,1.3429752066115785,7.334710743801661,32.54355400696864,True,-1.9,1.2072,3,3,3,100.0,11.40142113668444,13.323239969719907,6.6570247933884215,1.3429752066115785,历史3/3次成功; 当前距低点1.34%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
4,86.04160036693888,81.70379475657678,002455,百川股份,bottom_area,2023-05-09,7.73,2023-05-05,7.63,1.310615989515079,4.587155963302759,28.691588785046722,False,-1.9036,1.2043,3,3,3,100.0,19.096769960597644,35.42600896860987,6.689384010484921,1.310615989515079,历史3/3次成功; 当前距低点1.31%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
5,85.72155780577536,80.95841690375956,002245,蔚蓝锂芯,confirmed_rebound,2023-05-09,10.81,2023-04-26,10.7,1.0280373831775813,8.317757009345799,29.512516469038214,False,-1.9056,1.614,3,3,3,100.0,21.840549125830286,25.653923541247494,6.971962616822419,1.0280373831775813,历史3/3次成功; 当前距低点1.03%; 最新日涨幅-1.91%; 状态confirmed_rebound; 底部未确认
6,85.12901302841561,80.41988959638016,002309,中利集团,bottom_area,2023-05-09,3.88,2023-05-09,3.84,1.0416666666666676,5.72916666666666,29.92700729927008,False,-3.9604,3.5411,3,3,3,100.0,19.11230965795784,30.136986301369873,6.958333333333333,1.0416666666666676,历史3/3次成功; 当前距低点1.04%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
7,84.92327730374566,79.92440456650122,688075,安旭生物,bottom_area,2023-05-09,65.54,2023-05-09,64.99,0.8462840436990481,4.016002461917218,30.01292267930218,False,-2.8461,2.4291,5,5,5,100.0,27.010388097500325,40.134529147982065,7.153715956300951,0.8462840436990481,历史5/5次成功; 当前距低点0.85%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
8,84.59666430986766,78.49510378855045,601369,陕鼓动力,bottom_area,2023-05-09,9.17,2023-05-09,9.16,0.10917030567685357,2.2925764192139635,31.488406881077037,False,-1.7149,0.6349,3,3,3,100.0,26.957054223084292,55.572755417956664,7.890829694323147,0.10917030567685357,历史3/3次成功; 当前距低点0.11%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
9,84.31969977785498,79.94382713469285,300552,万集科技,bottom_area,2023-05-09,17.29,2023-05-04,17.08,1.2295081967213166,7.728337236533961,31.129032258064527,True,-2.0397,2.5483,2,2,2,100.0,16.113472167835834,23.929299796057098,6.770491803278683,1.2295081967213166,历史2/2次成功; 当前距低点1.23%; 最新日涨幅-2.04%; 状态bottom_area; 底部已确认
10,84.256170383987,79.61780883775936,600203,福日电子,bottom_area,2023-05-09,5.74,2023-05-09,5.68,1.056338028169023,3.3450704225352186,28.19216182048041,False,-1.0345,2.1193,2,2,2,100.0,21.43150291389641,24.045801526717554,6.943661971830978,1.056338028169023,历史2/2次成功; 当前距低点1.06%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
11,83.20485497465735,77.25012406528562,605286,同力天启,bottom_area,2023-05-09,28.53,2023-05-09,28.49,0.1404001404001499,3.2994032994033042,29.252545319096114,False,-2.9922,4.7403,3,3,3,100.0,20.64643217955895,30.46080191502094,7.85959985959985,0.1404001404001499,历史3/3次成功; 当前距低点0.14%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
