rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.0428956647664,82.7242619457211,600973,宝胜股份,bottom_area,2024-07-16,3.27,2024-07-16,3.23,1.2383900928792582,2.4767801857585163,30.237580993520517,False,-0.3049,0.6566,2,2,2,100.0,40.36446966390223,46.551724137931025,18.761609907120743,1.2383900928792582,历史2/2次成功; 当前距低点1.24%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
34,69.41238569096203,60.63435738355235,002172,澳洋健康,bottom_area,2024-07-16,2.39,2024-07-09,2.33,2.5751072961373414,8.154506437768237,30.03003003003003,True,-0.8299,0.9136,2,5,2,40.0,25.46022590723384,29.824561403508774,17.42489270386266,2.5751072961373414,历史2/5次成功; 当前距低点2.58%; 最新日涨幅-0.83%; 状态bottom_area; 底部已确认
35,68.1854154114452,57.092343489843486,600129,太极集团,bottom_area,2024-07-16,27.02,2024-07-09,26.95,0.25974025974026077,7.569573283858995,30.2355682112348,True,-2.6306,1.6343,1,2,1,50.0,29.540598290598297,29.540598290598297,19.74025974025974,0.25974025974026077,历史1/2次成功; 当前距低点0.26%; 最新日涨幅-2.63%; 状态bottom_area; 底部已确认
36,68.13757061042453,61.42984630472983,000404,长虹华意,bottom_area,2024-07-16,5.33,2024-07-09,5.11,4.305283757338547,10.176125244618387,31.409395973154357,True,0.188,1.0567,1,2,1,50.0,40.139211136890964,40.139211136890964,15.694716242661455,4.305283757338547,历史1/2次成功; 当前距低点4.31%; 最新日涨幅0.19%; 状态bottom_area; 底部已确认
37,67.52902414308632,58.596948717030806,000697,炼石航空,bottom_area,2024-07-16,5.55,2024-07-10,5.43,2.2099447513812174,5.893186003683247,28.83355176933159,False,0.1805,0.9533,1,3,1,33.33333333333333,27.861771058315338,27.861771058315338,17.79005524861878,2.2099447513812174,历史1/3次成功; 当前距低点2.21%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
38,67.43747709640675,57.60604535570053,601515,衢州东峰,bottom_area,2024-07-16,3.0,2024-07-16,2.96,1.3513513513513526,4.3918918918918886,29.52380952380953,False,-1.6393,0.8957,1,3,1,33.33333333333333,34.48275862068966,34.48275862068966,18.64864864864865,1.3513513513513526,历史1/3次成功; 当前距低点1.35%; 最新日涨幅-1.64%; 状态bottom_area; 底部未确认
39,67.3511859130707,56.741159515246395,001336,楚环科技,bottom_area,2024-07-16,16.91,2024-07-16,16.81,0.5948839976204725,2.5580011897679937,29.547359597652978,False,-0.7046,6.3282,1,2,1,50.0,40.95427435387674,40.95427435387674,19.40511600237953,0.5948839976204725,历史1/2次成功; 当前距低点0.59%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
40,67.12406740480981,60.25513408650007,002860,星帅尔,bottom_area,2024-07-16,7.93,2024-07-09,7.62,4.068241469816268,8.398950131233592,28.984156570363467,True,0.1263,0.7715,1,2,1,50.0,30.917874396135282,30.917874396135282,15.931758530183732,4.068241469816268,历史1/2次成功; 当前距低点4.07%; 最新日涨幅0.13%; 状态bottom_area; 底部已确认
41,66.34493983807747,56.55975519668738,000923,河钢资源,bottom_area,2024-07-16,16.3,2024-07-12,16.1,1.242236024844716,7.4534161490683175,27.050294517444488,False,-0.7308,0.947,1,3,1,33.33333333333333,27.519999999999996,27.519999999999996,18.757763975155285,1.242236024844716,历史1/3次成功; 当前距低点1.24%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
42,65.37160321501112,56.54982977077088,600966,博汇纸业,bottom_area,2024-07-16,4.5,2024-07-10,4.41,2.040816326530609,8.616780045351472,28.640776699029118,True,-2.1739,0.6832,1,5,1,20.0,40.28436018957346,40.28436018957346,17.959183673469393,2.040816326530609,历史1/5次成功; 当前距低点2.04%; 最新日涨幅-2.17%; 状态bottom_area; 底部已确认
43,65.29976320142994,58.549645518747596,002838,道恩股份,bottom_area,2024-07-16,8.83,2024-07-09,8.49,4.004711425206123,9.422850412249693,32.511923688394276,True,-0.7865,0.4539,2,5,2,40.0,31.77627724848148,38.59649122807017,15.995288574793879,4.004711425206123,历史2/5次成功; 当前距低点4.00%; 最新日涨幅-0.79%; 状态bottom_area; 底部已确认
44,64.74604013196544,57.846871921182256,601388,怡球资源,bottom_area,2024-07-16,2.18,2024-07-09,2.1,3.809523809523813,7.619047619047604,29.292929292929294,True,0.4608,0.5185,1,4,1,25.0,35.632183908045974,35.632183908045974,16.19047619047619,3.809523809523813,历史1/4次成功; 当前距低点3.81%; 最新日涨幅0.46%; 状态bottom_area; 底部已确认
45,64.16542554789984,56.21970696369729,000928,中钢国际,bottom_area,2024-07-16,5.25,2024-07-09,5.11,2.739726027397254,5.479452054794508,28.33099579242636,False,0.0,0.5927,1,5,1,20.0,33.7972166998012,33.7972166998012,17.260273972602747,2.739726027397254,历史1/5次成功; 当前距低点2.74%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
46,63.89920642058026,56.29238386613387,603155,新亚强,bottom_area,2024-07-16,11.87,2024-07-16,11.52,3.0381944444444415,3.9062500000000098,30.976632714200125,False,1.0213,2.7042,1,3,1,33.33333333333333,25.624375624375624,25.624375624375624,16.96180555555556,3.0381944444444415,历史1/3次成功; 当前距低点3.04%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
47,63.89822007705251,55.629322895326005,600141,兴发集团,bottom_area,2024-07-16,18.42,2024-07-08,17.99,2.390216787103965,6.7259588660366925,27.547321788159486,False,-1.8647,0.8991,1,3,1,33.33333333333333,36.58969804618119,36.58969804618119,17.609783212896033,2.390216787103965,历史1/3次成功; 当前距低点2.39%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
48,63.16070372188903,57.045637830392835,300569,天能重工,bottom_area,2024-07-16,4.03,2024-07-09,3.86,4.404145077720218,8.290155440414503,27.443609022556398,True,-0.4938,0.4835,1,2,1,50.0,40.25316455696202,40.25316455696202,15.595854922279784,4.404145077720218,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-0.49%; 状态bottom_area; 底部已确认
49,62.713042886132726,54.83107574743844,600955,维远股份,bottom_area,2024-07-16,14.08,2024-07-09,13.72,2.6239067055393543,7.069970845481041,28.911917098445596,True,-1.676,0.2473,1,3,1,33.33333333333333,25.969084423305596,25.969084423305596,17.37609329446065,2.6239067055393543,历史1/3次成功; 当前距低点2.62%; 最新日涨幅-1.68%; 状态bottom_area; 底部已确认
50,62.37090408029282,52.382681006936316,002346,柘中股份,bottom_area,2024-07-16,7.08,2024-07-16,7.05,0.4255319148936206,3.2624113475177365,28.57142857142857,False,-2.3448,0.3603,1,3,1,33.33333333333333,34.89010989010989,34.89010989010989,19.574468085106382,0.4255319148936206,历史1/3次成功; 当前距低点0.43%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
51,62.3123199169519,56.458798274483556,603060,国检集团,bottom_area,2024-07-16,5.71,2024-07-09,5.46,4.5787545787545785,9.157509157509157,31.835205992509362,True,0.0,0.1346,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,15.421245421245422,4.5787545787545785,历史1/3次成功; 当前距低点4.58%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
52,61.08771747516872,52.70120925341746,002366,融发核电,bottom_area,2024-07-16,3.23,2024-07-09,3.17,1.89274447949527,7.2555205047318605,30.634573304157552,True,-0.3086,0.5407,1,6,1,16.666666666666664,25.0,25.0,18.10725552050473,1.89274447949527,历史1/6次成功; 当前距低点1.89%; 最新日涨幅-0.31%; 状态bottom_area; 底部已确认
53,58.98938149345077,53.74032636055897,002571,德力股份,bottom_area,2024-07-16,3.87,2024-07-05,3.69,4.878048780487809,11.111111111111104,28.488372093023255,True,-0.7692,1.9667,1,2,1,50.0,28.291814946619215,28.291814946619215,15.121951219512193,4.878048780487809,历史1/2次成功; 当前距低点4.88%; 最新日涨幅-0.77%; 状态bottom_area; 底部已确认
54,58.1758670145524,52.89797051849964,601966,玲珑轮胎,bottom_area,2024-07-16,17.78,2024-07-05,16.97,4.773129051266956,9.310548025928119,31.434343434343436,True,-1.9846,1.1391,1,2,1,50.0,22.476907287033857,22.476907287033857,15.226870948733046,4.773129051266956,历史1/2次成功; 当前距低点4.77%; 最新日涨幅-1.98%; 状态bottom_area; 底部已确认
55,56.36772489491961,50.81034356725147,000705,浙江震元,bottom_area,2024-07-16,7.04,2024-07-09,6.75,4.296296296296297,6.518518518518525,30.555555555555557,False,-0.4243,1.2018,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,15.703703703703702,4.296296296296297,历史1/3次成功; 当前距低点4.30%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
