rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,73.92032883709126,74.81110289952275,000959,首钢股份,bottom_area,2022-05-11,4.3,2022-05-10,4.11,4.622871046228698,6.812652068126504,32.40131578947368,False,0.939,0.8613,2,2,2,100.0,16.83467142432352,25.423728813559325,3.3771289537713023,4.622871046228698,历史2/2次成功; 当前距低点4.62%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
2,72.789,67.39722222222223,000839,国安股份,bottom_area,2022-05-11,2.53,2022-05-11,2.53,0.0,0.0,30.110497237569067,False,-4.8872,0.0718,1,1,1,100.0,21.75925925925925,21.75925925925925,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.89%; 状态bottom_area; 底部未确认
3,72.52639160411972,72.1837538146666,002753,永东股份,bottom_area,2022-05-11,6.91,2022-04-29,6.66,3.7537537537537538,5.855855855855851,27.21311475409836,False,0.436,1.788,1,1,1,100.0,8.722109533468572,8.722109533468572,4.246246246246247,3.7537537537537538,历史1/1次成功; 当前距低点3.75%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
4,72.06840175883215,72.05076196832324,000538,云南白药,bottom_area,2022-05-11,55.55,2022-05-05,53.42,3.9872706851366444,5.1666042680643915,30.032743942370654,False,1.5539,0.653,1,1,1,100.0,10.86956521739131,10.86956521739131,4.012729314863356,3.9872706851366444,历史1/1次成功; 当前距低点3.99%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
5,70.0423665768194,64.85404312668463,603117,万林物流,bottom_area,2022-05-11,2.51,2022-05-11,2.51,0.0,0.0,29.88826815642459,False,-4.9242,0.1331,1,1,1,100.0,8.086253369272232,8.086253369272232,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.92%; 状态bottom_area; 底部未确认
6,66.62259790842296,67.34002187023663,000910,大亚圣象,confirmed_rebound,2022-05-11,8.26,2022-04-28,7.9,4.556962025316448,10.126582278481,28.70036101083032,True,-1.0778,1.0612,1,1,1,100.0,16.020942408376957,16.020942408376957,3.443037974683552,4.556962025316448,历史1/1次成功; 当前距低点4.56%; 最新日涨幅-1.08%; 状态confirmed_rebound; 底部已确认
7,65.64992412439013,66.31832933341984,603116,红蜻蜓,confirmed_rebound,2022-05-11,5.08,2022-04-28,4.86,4.526748971193411,8.230452674897109,30.96590909090909,True,-0.9747,1.1183,1,1,1,100.0,10.157618213660246,10.157618213660246,3.47325102880659,4.526748971193411,历史1/1次成功; 当前距低点4.53%; 最新日涨幅-0.97%; 状态confirmed_rebound; 底部已确认
