rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.8765912183055,86.0934693877551,002687,乔治白,bottom_area,2024-08-22,3.96,2024-08-22,3.92,1.020408163265307,1.785714285714293,32.99145299145299,False,0.0,0.6725,1,1,1,100.0,64.00000000000001,64.00000000000001,8.979591836734693,1.020408163265307,历史1/1次成功; 当前距低点1.02%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,81.32683461778842,74.92285537842682,300411,金盾股份,bottom_area,2024-08-22,10.12,2024-08-22,10.05,0.6965174129353084,3.5820895522388,31.164383561643827,False,-1.7476,5.6685,2,2,2,100.0,31.617823010318947,33.550488599348526,9.303482587064691,0.6965174129353084,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
13,81.31653075972913,75.41873359936369,300639,凯普生物,bottom_area,2024-08-22,5.78,2024-08-22,5.72,1.0489510489510576,8.041958041958042,27.594936708860768,False,-2.3649,5.9484,3,4,3,75.0,19.59861285468876,33.27433628318583,8.951048951048943,1.0489510489510576,历史3/4次成功; 当前距低点1.05%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
14,80.9624061091535,73.88744084336332,002715,登云股份,bottom_area,2024-08-22,9.89,2024-08-22,9.87,0.20263424518745035,3.8500506585613046,29.449606862044327,False,-2.6575,1.8275,1,1,1,100.0,36.66369313113291,36.66369313113291,9.797365754812551,0.20263424518745035,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
15,80.33828274428275,73.03480249480249,001218,丽臣实业,bottom_area,2024-08-22,13.69,2024-08-22,13.69,0.0,1.6070124178232332,30.85858585858586,False,-1.0123,0.4287,2,2,2,100.0,25.18711018711019,29.999999999999993,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
16,80.22790435290543,74.60731938575697,600997,开滦股份,bottom_area,2024-08-22,5.96,2024-07-30,5.89,1.1884550084889693,6.451612903225805,30.70588235294118,False,-0.1675,0.2667,1,1,1,100.0,12.77955271565495,12.77955271565495,8.811544991511031,1.1884550084889693,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
17,80.13977938947629,73.10018441364657,688065,凯赛生物,bottom_area,2024-08-22,34.06,2024-08-22,34.0,0.1764705882353008,1.7647058823529453,29.853517639777184,False,-1.2181,0.1842,2,2,2,100.0,15.443749219478864,18.007614213197968,9.823529411764701,0.1764705882353008,历史2/2次成功; 当前距低点0.18%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
18,80.01651919091982,75.2494099727508,300675,建科院,bottom_area,2024-08-22,11.46,2024-08-21,11.26,1.776198934280649,7.637655417406744,29.625,False,-4.4204,6.3893,2,2,2,100.0,16.98464270382078,18.698630136986296,8.223801065719352,1.776198934280649,历史2/2次成功; 当前距低点1.78%; 最新日涨幅-4.42%; 状态bottom_area; 底部未确认
19,80.00683626892452,73.25927176431644,002110,三钢闽光,bottom_area,2024-08-22,2.66,2024-08-22,2.65,0.3773584905660465,3.0188679245283048,29.521276595744677,False,-2.5641,0.3158,2,2,2,100.0,18.761554423693642,22.90322580645161,9.622641509433954,0.3773584905660465,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
20,79.5222711200472,73.08347228684369,002682,龙洲股份,bottom_area,2024-08-22,3.53,2024-08-22,3.51,0.5698005698005704,3.4188034188034218,27.027027027027025,False,-1.9444,2.284,2,2,2,100.0,20.175363365532185,26.929674099485425,9.43019943019943,0.5698005698005704,历史2/2次成功; 当前距低点0.57%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
21,79.23346813356723,72.32326052652589,603291,联合水务,bottom_area,2024-08-22,9.43,2024-08-22,9.41,0.21253985122209962,1.4877789585547352,27.335907335907333,False,-0.4224,0.8891,2,2,2,100.0,11.708878426410102,12.102772143340088,9.7874601487779,0.21253985122209962,历史2/2次成功; 当前距低点0.21%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
22,78.53739661594906,72.12134526938246,688327,云从科技,bottom_area,2024-08-22,7.61,2024-08-22,7.57,0.5284015852047561,5.680317040951119,32.770870337477795,False,-3.1807,2.1375,6,7,6,85.71428571428571,22.329267423613754,53.56783919597991,9.471598414795244,0.5284015852047561,历史6/7次成功; 当前距低点0.53%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
23,78.48250408764427,71.92466681886536,000600,建投能源,bottom_area,2024-08-22,4.76,2024-08-22,4.74,0.42194092827003316,1.898734177215187,27.411944869831544,False,-0.6263,0.9783,2,2,2,100.0,12.132753415704464,13.438735177865627,9.578059071729967,0.42194092827003316,历史2/2次成功; 当前距低点0.42%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
24,78.4154186632848,72.3170412999323,000726,鲁泰A,bottom_area,2024-08-22,5.36,2024-08-21,5.32,0.7518796992481209,2.631578947368415,29.536423841059595,False,0.0,0.6095,1,1,1,100.0,12.480252764612954,12.480252764612954,9.24812030075188,0.7518796992481209,历史1/1次成功; 当前距低点0.75%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
25,77.83001670645314,70.9838578294966,000906,浙商中拓,bottom_area,2024-08-22,5.91,2024-08-22,5.9,0.1694915254237252,1.8644067796610073,27.784577723378206,False,-1.1706,0.4393,1,1,1,100.0,20.646766169154233,20.646766169154233,9.830508474576275,0.1694915254237252,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
26,77.70257998710514,75.11306562425966,603367,辰欣药业,bottom_area,2024-08-22,13.14,2024-07-30,12.73,3.2207384131971732,9.112333071484683,27.048710601719193,True,-0.6051,0.3203,1,1,1,100.0,31.216931216931226,31.216931216931226,6.779261586802828,3.2207384131971732,历史1/1次成功; 当前距低点3.22%; 最新日涨幅-0.61%; 状态bottom_area; 底部已确认
27,77.6248307347319,70.73130786428304,002230,科大讯飞,bottom_area,2024-08-22,33.08,2024-08-22,33.04,0.12106537530266086,4.388619854721559,27.256715103478648,False,-2.7059,1.132,1,1,1,100.0,18.69535978480161,18.69535978480161,9.87893462469734,0.12106537530266086,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
28,77.00408486850525,70.24042199180133,000708,中信特钢,bottom_area,2024-08-22,11.33,2024-08-22,11.31,0.1768346595932765,1.679929266136158,30.61349693251534,False,-1.2206,0.1127,1,1,1,100.0,16.739811912225715,16.739811912225715,9.823165340406725,0.1768346595932765,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
29,75.84638539042822,68.95125944584383,000539,粤电力A,bottom_area,2024-08-22,4.2,2024-08-22,4.2,0.0,2.6190476190476053,30.232558139534877,False,-2.0979,0.6026,1,1,1,100.0,19.89924433249369,19.89924433249369,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
30,75.83625503051071,69.63718052855683,000983,山西焦煤,bottom_area,2024-08-22,7.65,2024-08-21,7.61,0.5256241787122212,3.28515111695138,29.86175115207373,False,-0.6494,0.3891,3,4,3,75.0,21.938729333444627,27.212389380530986,9.47437582128778,0.5256241787122212,历史3/4次成功; 当前距低点0.53%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
31,75.77205343071583,73.56876597465666,605296,神农集团,bottom_area,2024-08-22,27.28,2024-08-22,26.37,3.450891164201745,4.247250663632906,28.49783080260304,False,0.7014,7.0481,1,1,1,100.0,12.455902306648564,12.455902306648564,6.549108835798256,3.450891164201745,历史1/1次成功; 当前距低点3.45%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
32,74.36062037728357,68.28962904272427,002311,海大集团,bottom_area,2024-08-22,37.84,2024-08-22,37.64,0.5313496280552679,2.019128586609984,30.986431976530987,False,-1.0978,0.218,1,1,1,100.0,10.59734513274336,10.59734513274336,9.468650371944733,0.5313496280552679,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
33,73.8862248322148,67.16929530201344,002140,东华科技,bottom_area,2024-08-22,6.56,2024-08-22,6.56,0.0,2.591463414634159,27.111111111111114,False,-1.7964,0.4087,1,1,1,100.0,10.318791946308728,10.318791946308728,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
34,73.8506159615646,71.86804909011317,300518,新迅达,confirmed_rebound,2024-08-22,8.7,2024-08-22,8.4,3.5714285714285587,15.476190476190462,31.540342298288504,False,-9.2805,14.3939,3,3,3,100.0,14.359710929947731,16.514806378132132,6.428571428571442,3.5714285714285587,历史3/3次成功; 当前距低点3.57%; 最新日涨幅-9.28%; 状态confirmed_rebound; 底部未确认
35,73.13715062758722,66.86787330847727,688261,东微半导,bottom_area,2024-08-22,30.27,2024-08-22,30.18,0.29821073558648065,4.34062292909211,28.483412322274887,False,-3.136,2.012,1,1,1,100.0,10.31071927749703,10.31071927749703,9.70178926441352,0.29821073558648065,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-3.14%; 状态bottom_area; 底部未确认
36,71.42488935810917,65.17617189544204,002651,利君股份,bottom_area,2024-08-22,5.09,2024-08-20,5.08,0.1968503937007832,2.559055118110234,30.02754820936639,False,-0.5859,1.6464,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,9.803149606299218,0.1968503937007832,历史2/3次成功; 当前距低点0.20%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
37,68.49791664133485,62.557230046948376,002196,方正电机,bottom_area,2024-08-22,4.17,2024-08-22,4.16,0.24038461538461023,3.1249999999999973,29.010238907849832,False,-2.1127,3.1854,2,3,2,66.66666666666666,15.100216684723728,18.661971830985923,9.75961538461539,0.24038461538461023,历史2/3次成功; 当前距低点0.24%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
38,68.06363748393879,62.50074403573224,002732,燕塘乳业,bottom_area,2024-08-22,13.37,2024-08-22,13.3,0.526315789473673,4.66165413533834,28.030303030303028,False,-0.5948,0.4841,2,3,2,66.66666666666666,18.30149123153517,25.344352617079892,9.473684210526327,0.526315789473673,历史2/3次成功; 当前距低点0.53%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
39,67.63715923400248,61.632343401940695,301360,荣旗科技,bottom_area,2024-08-22,40.85,2024-08-22,40.8,0.12254901960785358,5.196078431372561,28.421052631578952,False,-5.1544,9.2226,2,3,2,66.66666666666666,18.8983252687093,23.857583403420236,9.877450980392148,0.12254901960785358,历史2/3次成功; 当前距低点0.12%; 最新日涨幅-5.15%; 状态bottom_area; 底部未确认
40,61.331532670034974,56.02132290576633,000591,太阳能,bottom_area,2024-08-22,4.03,2024-08-22,4.02,0.24875621890548946,2.48756218905474,27.436823104693147,False,-1.7073,0.6523,1,2,1,50.0,32.84132841328414,32.84132841328414,9.75124378109451,0.24875621890548946,历史1/2次成功; 当前距低点0.25%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
41,58.42844906253157,53.34207024088925,000421,南京公用,bottom_area,2024-08-22,4.52,2024-08-22,4.51,0.2217294900221682,2.882483370288246,31.14503816793893,False,-2.5862,2.618,2,6,2,33.33333333333333,20.88322658498097,30.864197530864196,9.778270509977832,0.2217294900221682,历史2/6次成功; 当前距低点0.22%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
42,56.91989479648694,53.59813390508536,300642,透景生命,confirmed_rebound,2024-08-22,12.15,2024-08-22,11.93,1.844090528080475,10.05867560771166,27.6969696969697,False,-3.8005,6.5548,1,2,1,50.0,19.960539296284104,19.960539296284104,8.155909471919525,1.844090528080475,历史1/2次成功; 当前距低点1.84%; 最新日涨幅-3.80%; 状态confirmed_rebound; 底部未确认
43,56.542602842541136,51.750239146895524,300690,双一科技,bottom_area,2024-08-22,17.04,2024-08-22,16.98,0.3533568904593564,7.65606595995289,28.71536523929471,False,-1.7301,7.6931,1,2,1,50.0,11.160714285714286,11.160714285714286,9.646643109540644,0.3533568904593564,历史1/2次成功; 当前距低点0.35%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
44,54.71436411263786,50.51447909605105,301538,骏鼎达,bottom_area,2024-08-22,69.76,2024-08-22,69.2,0.8092485549132981,3.7572254335260036,27.80386019822639,False,-0.8809,9.3071,1,2,1,50.0,10.10519247985676,10.10519247985676,9.190751445086702,0.8092485549132981,历史1/2次成功; 当前距低点0.81%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
