rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.26011755779813,77.56741702741705,002016,世荣兆业,bottom_area,2025-02-27,6.01,2025-02-25,5.94,1.1784511784511682,3.1986531986531905,30.281690140845065,False,-0.3317,2.0942,1,1,1,100.0,28.571428571428566,28.571428571428566,13.821548821548832,1.1784511784511682,历史1/1次成功; 当前距低点1.18%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
2,70.79138122839316,64.84281377803539,605255,天普股份,bottom_area,2025-02-27,15.13,2025-02-27,14.72,2.785326086956523,2.9891304347826053,27.380365071534285,False,0.2651,4.6578,2,4,2,50.0,15.716974496216467,16.069142125480155,12.214673913043477,2.785326086956523,历史2/4次成功; 当前距低点2.79%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
3,69.86497069373347,65.56507101829601,688205,德科立,confirmed_rebound,2025-02-27,80.99,2025-02-27,77.81,4.086878293278489,15.923403161547359,31.14159292035398,False,-9.4072,16.1574,1,1,1,100.0,20.12448132780082,20.12448132780082,10.91312170672151,4.086878293278489,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-9.41%; 状态confirmed_rebound; 底部未确认
4,59.72444432439691,56.35496891051638,300422,博世科,bottom_area,2025-02-27,4.29,2025-02-06,4.11,4.379562043795613,6.5693430656934195,30.220713073005083,False,-0.464,2.495,1,2,1,50.0,45.4320987654321,45.4320987654321,10.620437956204388,4.379562043795613,历史1/2次成功; 当前距低点4.38%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
