rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,106.61539741366066,91.3823239528542,688800,瑞可达,bottom_area,2026-04-17,68.04,2026-04-14,96.97,2026-04-16,67.01,1.5370840173108506,2.208625578271884,30.896153449520465,29.833969268846026,False,0.14718869590817363,1.040674519140738,23,24,23,95.83333333333334,43.795925693492464,62.85320468642316,2021-07-28; 2023-03-16; 2023-03-20; 2023-03-24; 2023-03-29; 2023-03-31; 2023-05-08; 2023-07-20; 2023-08-01; 2023-08-09; 2025-03-18; 2025-05-12; 2025-05-15; 2025-06-11; 2025-06-16; 2025-07-09; 2025-07-24; 2025-07-29; 2025-07-31; 2025-08-22; 2025-08-27; 2026-03-23; 2026-03-31,18.46291598268915,1.5370840173108506,历史23/24次成功; 当前距低点1.54%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
2,89.10825755775335,76.64759064723823,001391,国货航,bottom_area,2026-04-17,5.29,2025-05-14,7.73,2026-04-03,5.2,1.7307692307692282,3.4615384615384563,32.729624838292374,31.56532988357051,False,-0.5639097744360999,0.6480056389094625,1,1,1,100.0,30.39647577092513,30.39647577092513,2025-01-07,18.269230769230774,1.7307692307692282,历史1/1次成功; 当前距低点1.73%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
3,87.34660016395583,75.42480768615938,603787,新日股份,bottom_area,2026-04-17,12.59,2026-03-31,17.11,2026-04-16,12.35,1.943319838056682,3.15789473684211,27.819988310929283,26.417299824663935,False,-0.9441384736428082,2.903575829752508,4,6,4,66.66666666666666,48.65005510893525,92.85714285714283,2020-02-04; 2022-01-27; 2025-04-09; 2025-06-23,18.05668016194332,1.943319838056682,历史4/6次成功; 当前距低点1.94%; 最新日涨幅-0.94%; 状态bottom_area; 底部未确认
4,85.32644855422056,75.03711012349359,001328,登康口腔,bottom_area,2026-04-17,32.19,2026-02-06,44.35,2026-04-07,31.27,2.942117045091136,6.459865685960983,29.492671927846676,27.418263810597526,False,-0.8317929759704357,0.6824271122418003,1,1,1,100.0,36.58675799086758,36.58675799086758,2024-02-06,17.057882954908866,2.942117045091136,历史1/1次成功; 当前距低点2.94%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
5,83.50387628019557,74.72827931467123,603535,嘉诚国际,bottom_area,2026-04-17,8.26,2025-12-23,11.77,2026-03-23,7.95,3.899371069182385,8.553459119496862,32.4553950722175,29.82158028887001,True,-1.9002375296912177,0.6941423178914681,4,5,4,80.0,30.80024383014551,45.67266495287061,2018-02-07; 2018-08-07; 2024-02-06; 2025-04-29,16.100628930817617,3.899371069182385,历史4/5次成功; 当前距低点3.90%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
6,83.10465532596925,75.09137119172826,601211,国泰海通,bottom_area,2026-04-17,16.98,2026-01-06,22.35,2026-04-07,16.26,4.428044280442797,7.134071340713407,27.248322147651006,24.026845637583897,True,-0.8756567425569073,0.6555885754591236,1,1,1,100.0,45.89952769428939,45.89952769428939,2015-07-09,15.571955719557204,4.428044280442797,历史1/1次成功; 当前距低点4.43%; 最新日涨幅-0.88%; 状态bottom_area; 底部已确认
7,74.8510563310798,64.06586717992668,600690,海尔智家,bottom_area,2026-04-17,20.85,2025-12-03,28.31,2026-04-07,20.55,1.4598540145985435,3.5523114355231167,27.41080890144825,26.35111268103143,False,-0.9971509971509862,0.7118599038765718,7,16,7,43.75,31.30690501726537,52.06971677559914,1993-12-20; 1994-08-10; 1996-12-17; 2008-02-01; 2008-04-22; 2008-08-13; 2015-08-26,18.54014598540146,1.4598540145985435,历史7/16次成功; 当前距低点1.46%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
8,72.45625998933498,63.8292349683496,600826,兰生股份,bottom_area,2026-04-17,9.5,2026-02-02,13.06,2026-03-23,9.22,3.036876355748366,8.568329718004328,29.402756508422662,27.25880551301685,True,-0.5235602094240899,0.6310249501079627,8,19,8,42.10526315789473,43.73597853131345,155.2204176334107,1994-07-29; 1995-02-07; 1996-11-26; 2008-03-20; 2008-04-03; 2008-11-04; 2012-12-04; 2024-11-27,16.963123644251635,3.036876355748366,历史8/19次成功; 当前距低点3.04%; 最新日涨幅-0.52%; 状态bottom_area; 底部已确认
9,71.28109463591392,60.08645715047037,603369,今世缘,bottom_area,2026-04-17,25.71,2026-01-29,35.44,2026-04-17,25.55,0.6262230919765172,2.2309197651663415,27.906320541760714,27.45485327313769,False,-2.4658573596358035,1.0299967917869748,2,4,2,50.0,25.990568818155026,27.076923076923077,2018-10-30; 2020-02-04,19.373776908023483,0.6262230919765172,历史2/4次成功; 当前距低点0.63%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
10,70.69434629051655,64.38827784206671,603848,好太太,bottom_area,2026-04-17,15.52,2026-02-05,21.38,2026-04-03,14.8,4.864864864864857,5.810810810810807,30.776426566884936,27.408793264733394,False,-0.4490057729313657,0.31324047920295145,5,8,5,62.5,34.154138354616094,51.487889273356416,2019-06-28; 2022-03-16; 2024-02-06; 2025-01-13; 2025-04-07,15.135135135135144,4.864864864864857,历史5/8次成功; 当前距低点4.86%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
11,69.32168848803865,60.01347589953876,600792,云煤能源,bottom_area,2026-04-17,3.92,2026-03-30,5.44,2026-04-07,3.84,2.0833333333333353,9.114583333333348,29.41176470588236,27.941176470588243,True,-2.487562189054715,1.7465256265528413,5,16,5,31.25,35.05228978246652,63.99026763990266,2006-04-25; 2012-12-04; 2014-06-20; 2020-02-04; 2024-02-06,17.916666666666668,2.0833333333333353,历史5/16次成功; 当前距低点2.08%; 最新日涨幅-2.49%; 状态bottom_area; 底部已确认
12,69.31333913708302,58.996593237591455,002873,新天药业,bottom_area,2026-04-17,9.63,2026-04-08,13.09,2026-04-17,9.52,1.1554621848739624,3.57142857142857,27.272727272727277,26.432391138273488,False,-2.628918099089983,5.89255708492576,2,6,2,33.33333333333333,22.890933794466406,24.901185770750995,2018-10-12; 2024-02-06,18.84453781512604,1.1554621848739624,历史2/6次成功; 当前距低点1.16%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
13,68.67893668831168,59.16954545454545,300040,九洲集团,bottom_area,2026-04-17,6.72,2026-03-26,9.34,2026-04-13,6.6,1.81818181818182,5.303030303030312,29.33618843683084,28.051391862955033,False,-1.17647058823529,6.698338098463792,2,8,2,25.0,57.37120427411001,85.78313253012047,2010-02-03; 2018-10-19,18.181818181818183,1.81818181818182,历史2/8次成功; 当前距低点1.82%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
14,68.62353038319928,61.554671350670674,300080,易成新能,bottom_area,2026-04-17,4.65,2026-03-25,6.38,2026-04-03,4.47,4.026845637583906,7.382550335570472,29.93730407523511,27.115987460815038,True,0.0,1.559505022710081,6,16,6,37.5,31.147201098720352,47.50733137829912,2015-06-30; 2015-08-26; 2018-07-06; 2019-01-31; 2020-09-10; 2025-04-07,15.973154362416095,4.026845637583906,历史6/16次成功; 当前距低点4.03%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
15,66.92444481270884,57.66186320793516,000625,长安汽车,bottom_area,2026-04-17,10.06,2025-10-16,13.84,2026-03-30,9.88,1.8218623481781346,4.554655870445337,28.612716763005775,27.312138728323692,False,-0.8866995073891659,0.8721787026471831,3,11,3,27.27272727272727,37.01505521974308,43.0446194225722,2006-05-12; 2020-02-04; 2024-08-29,18.178137651821867,1.8218623481781346,历史3/11次成功; 当前距低点1.82%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
