rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.50026726542129,82.222155239213,300437,清水源,bottom_area,2022-09-19,17.71,2022-09-19,17.4,1.781609195402312,2.5287356321839156,29.354445797807553,False,0.3968,1.6898,5,6,5,83.33333333333334,24.628445545144793,30.330330330330323,18.21839080459769,1.781609195402312,历史5/6次成功; 当前距低点1.78%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
2,92.89691419324257,79.92112670206998,002012,凯恩股份,bottom_area,2022-09-19,5.26,2022-09-19,5.17,1.7408123791102486,2.5145067698259167,31.523178807947016,False,0.9597,3.019,1,1,1,100.0,25.646123260437374,25.646123260437374,18.25918762088975,1.7408123791102486,历史1/1次成功; 当前距低点1.74%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
3,92.18512427346047,79.08174119946464,603315,福鞍股份,bottom_area,2022-09-19,19.88,2022-09-19,19.57,1.584057230454771,3.2192130812468007,29.324665944384254,False,-1.0453,0.4271,1,1,1,100.0,41.68490153172865,41.68490153172865,18.41594276954523,1.584057230454771,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
4,90.1388403819198,77.4960321972753,688018,乐鑫科技,bottom_area,2022-09-19,85.95,2022-09-19,84.51,1.703940362087324,3.1120577446455986,27.769230769230763,False,-1.2296,0.9265,1,1,1,100.0,34.629119477604306,34.629119477604306,18.296059637912677,1.703940362087324,历史1/1次成功; 当前距低点1.70%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
5,88.83207168738257,75.7763911901394,600130,波导股份,bottom_area,2022-09-19,3.97,2022-09-19,3.92,1.2755102040816395,3.061224489795921,27.541589648798524,False,-0.2513,3.5581,1,1,1,100.0,20.13201320132014,20.13201320132014,18.724489795918362,1.2755102040816395,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
6,88.25759172425363,74.22263280012491,688010,福光股份,bottom_area,2022-09-19,20.17,2022-09-19,20.07,0.4982561036372767,3.238664673642245,28.270192994996425,False,-2.0874,0.1848,1,1,1,100.0,42.08955223880597,42.08955223880597,19.501743896362726,0.4982561036372767,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
7,87.10912149022222,72.97761751965346,000591,太阳能,bottom_area,2022-09-19,6.92,2022-09-19,6.9,0.2898550724637619,2.898550724637671,27.672955974842754,False,-2.5352,1.2634,1,1,1,100.0,32.84132841328414,32.84132841328414,19.710144927536238,0.2898550724637619,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-2.54%; 状态bottom_area; 底部未确认
8,85.83140232300215,72.26800139019507,688280,精进电动,bottom_area,2022-09-19,8.93,2022-09-19,8.88,0.563063063063051,4.729729729729729,29.411764705882348,False,-2.9348,1.6118,1,1,1,100.0,32.37518910741301,32.37518910741301,19.43693693693695,0.563063063063051,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-2.93%; 状态bottom_area; 底部未确认
9,85.53490628284511,71.69240958867881,688183,生益电子,bottom_area,2022-09-19,9.54,2022-09-19,9.51,0.3154574132492046,2.73396424815983,28.28054298642534,False,-1.6495,0.4472,1,1,1,100.0,26.24544349939247,26.24544349939247,19.684542586750798,0.3154574132492046,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
10,85.29772898005,71.33940711462448,002110,三钢闽光,bottom_area,2022-09-19,5.07,2022-09-19,5.06,0.19762845849803706,2.7667984189723436,31.897711978465683,False,-1.7442,0.3562,1,1,1,100.0,22.90322580645161,22.90322580645161,19.802371541501966,0.19762845849803706,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
11,85.17144041056176,71.98555807162863,002283,天润工业,bottom_area,2022-09-19,5.23,2022-09-19,5.19,0.7707129094412337,3.082851637764918,27.816411682892905,False,-1.1342,0.4881,1,1,1,100.0,33.402061855670105,33.402061855670105,19.229287090558767,0.7707129094412337,历史1/1次成功; 当前距低点0.77%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
12,84.81722775942234,71.12152809288672,002451,摩恩电气,bottom_area,2022-09-19,5.92,2022-09-19,5.9,0.3389830508474504,3.0508474576271136,29.59427207637232,False,-2.4712,1.2549,1,1,1,100.0,23.464566929133863,23.464566929133863,19.66101694915255,0.3389830508474504,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
13,84.62360293055734,71.62783533765032,002516,旷达科技,bottom_area,2022-09-19,4.74,2022-09-19,4.7,0.8510638297872347,5.106382978723409,28.679817905918053,False,-2.4691,0.9864,1,1,1,100.0,32.46376811594203,32.46376811594203,19.148936170212767,0.8510638297872347,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
14,83.55185185185185,69.62654320987654,002278,神开股份,bottom_area,2022-09-19,5.0,2022-09-19,5.0,0.0,8.800000000000008,28.469241773962807,False,-9.9099,15.7053,1,1,1,100.0,33.74485596707818,33.74485596707818,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
