rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.88520513886814,86.02360338291687,002779,中坚科技,bottom_area,2025-06-05,97.75,2025-06-05,96.1,1.7169614984391317,4.058272632674304,29.48859050553966,False,-0.1532,4.5287,4,4,4,100.0,30.635890319129533,38.253119429590015,6.283038501560869,1.7169614984391317,历史4/4次成功; 当前距低点1.72%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
2,87.83357836751422,82.94393064381967,002136,安纳达,bottom_area,2025-06-05,10.87,2025-06-05,10.76,1.0223048327137494,2.5092936802973935,28.026755852842804,False,-1.8067,8.0515,3,3,3,100.0,22.230030443048534,42.29299363057326,6.97769516728625,1.0223048327137494,历史3/3次成功; 当前距低点1.02%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
3,87.27641226579166,84.0536659453569,002819,东方中科,bottom_area,2025-06-05,28.46,2025-05-30,27.89,2.0437432771602735,4.195051989960553,31.575073601570164,False,-0.385,3.8573,5,5,5,100.0,24.050540953130696,51.677148846960186,5.956256722839727,2.0437432771602735,历史5/5次成功; 当前距低点2.04%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
4,84.69121233743658,80.65964943032428,688682,霍莱沃,bottom_area,2025-06-05,28.41,2025-06-05,28.0,1.4642857142857149,3.9285714285714333,31.37254901960784,False,0.602,1.9289,1,1,1,100.0,26.22699386503069,26.22699386503069,6.535714285714285,1.4642857142857149,历史1/1次成功; 当前距低点1.46%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
5,83.68829563362362,84.06659531253,000811,冰轮环境,bottom_area,2025-06-05,9.6,2025-06-03,9.21,4.234527687296404,6.297502714440806,28.54926299456943,False,2.7837,3.201,5,5,5,100.0,28.501712040676264,47.451868629671566,3.7654723127035967,4.234527687296404,历史5/5次成功; 当前距低点4.23%; 最新日涨幅2.78%; 状态bottom_area; 底部未确认
6,83.33684635419655,78.85633638032748,002041,登海种业,bottom_area,2025-06-05,9.87,2025-06-03,9.76,1.127049180327863,2.0491803278688634,28.023598820059004,False,-0.804,0.7105,2,2,2,100.0,18.2043468358871,21.395106715252467,6.872950819672137,1.127049180327863,历史2/2次成功; 当前距低点1.13%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
7,83.06144227915152,79.46639130434782,688305,科德数控,bottom_area,2025-06-05,55.65,2025-06-05,54.72,1.6995614035087714,1.8640350877193042,32.26046051002724,False,1.0716,0.7882,1,1,1,100.0,22.69565217391304,22.69565217391304,6.300438596491229,1.6995614035087714,历史1/1次成功; 当前距低点1.70%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
8,82.55737710125726,80.26913470166006,002304,洋河股份,bottom_area,2025-06-05,66.65,2025-05-29,65.0,2.538461538461547,2.923076923076932,31.57894736842105,False,0.2406,0.2742,2,2,2,100.0,20.62810220081931,20.781426953567394,5.461538461538453,2.538461538461547,历史2/2次成功; 当前距低点2.54%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
9,82.53079820288526,77.79259056135135,603192,汇得科技,bottom_area,2025-06-05,20.7,2025-06-05,20.51,0.9263773768893112,2.876645538761579,31.610536845615194,False,-2.4505,5.5978,4,4,4,100.0,16.530811723972995,25.562817719680464,7.07362262311069,0.9263773768893112,历史4/4次成功; 当前距低点0.93%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
10,81.82583916591703,79.57709344082312,002490,山东墨龙,bottom_area,2025-06-05,4.02,2025-05-30,3.92,2.5510204081632564,7.908163265306135,29.36936936936937,True,-2.4272,5.093,3,3,3,100.0,13.674300921695417,14.885496183206094,5.448979591836744,2.5510204081632564,历史3/3次成功; 当前距低点2.55%; 最新日涨幅-2.43%; 状态bottom_area; 底部已确认
11,81.37583462071306,79.16750608272507,002889,东方嘉盛,bottom_area,2025-06-05,14.77,2025-06-05,14.4,2.569444444444439,2.7083333333333246,32.92966930600838,False,1.0951,2.0116,1,1,1,100.0,31.751824817518237,31.751824817518237,5.430555555555562,2.569444444444439,历史1/1次成功; 当前距低点2.57%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
12,81.2609850383331,75.89271628715275,301518,长华化学,bottom_area,2025-06-05,22.45,2025-06-05,22.35,0.4474272930648674,2.8187919463087203,27.103718199608608,False,-2.7296,10.4459,2,2,2,100.0,33.77876621150887,55.817490494296564,7.552572706935133,0.4474272930648674,历史2/2次成功; 当前距低点0.45%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
13,81.25195865585583,80.77612778434708,301316,慧博云通,bottom_area,2025-06-05,42.1,2025-06-05,40.6,3.694581280788177,5.147783251231518,32.47962747380676,False,1.937,18.7036,3,3,3,100.0,20.858995185721092,43.333333333333336,4.305418719211823,3.694581280788177,历史3/3次成功; 当前距低点3.69%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
14,80.76702243826018,76.37739046633234,000096,广聚能源,bottom_area,2025-06-05,13.85,2025-06-05,13.7,1.0948905109489078,2.9927007299270088,28.645833333333336,False,-1.8427,4.1216,1,1,1,100.0,21.149144254278735,21.149144254278735,6.9051094890510925,1.0948905109489078,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
15,80.33481065201697,78.06217485798629,688448,磁谷科技,bottom_area,2025-06-05,29.43,2025-06-03,28.71,2.5078369905956075,2.7168234064785706,27.113480578827115,False,0.478,3.3396,1,1,1,100.0,25.053995680345576,25.053995680345576,5.4921630094043925,2.5078369905956075,历史1/1次成功; 当前距低点2.51%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
16,80.15937216866632,76.57178571447425,688179,阿拉丁,bottom_area,2025-06-05,12.55,2025-06-05,12.35,1.6194331983805754,2.6720647773279356,29.26689576174113,False,-0.2385,1.422,2,2,2,100.0,11.957491434311619,12.021924482338617,6.380566801619425,1.6194331983805754,历史2/2次成功; 当前距低点1.62%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
