rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.1438065907958,76.09409062081602,600693,东百集团,bottom_area,2025-02-06,5.97,2025-02-05,5.75,3.826086956521735,6.260869565217398,31.872037914691937,False,1.1864,9.0539,1,1,1,100.0,30.632090761750412,30.632090761750412,16.173913043478265,3.826086956521735,历史1/1次成功; 当前距低点3.83%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
