rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.18068054162356,77.62900824915586,300069,金利华电,bottom_area,2025-08-20,21.38,2025-08-15,21.09,1.375059269796108,3.129445234708393,31.45921351966201,False,-0.7889,6.5834,1,1,1,100.0,31.312598840274124,31.312598840274124,8.624940730203893,1.375059269796108,历史1/1次成功; 当前距低点1.38%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
2,80.00323936370506,78.90899355464647,002795,永和智控,bottom_area,2025-08-20,5.12,2025-08-14,4.91,4.2769857433808545,5.702647657841146,28.84057971014493,False,-0.3891,4.082,6,6,6,100.0,23.766242201907538,32.328767123287676,5.7230142566191455,4.2769857433808545,历史6/6次成功; 当前距低点4.28%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
3,78.95273167795347,76.86828850065662,605033,美邦股份,bottom_area,2025-08-20,21.61,2025-08-08,20.86,3.5953978906999042,3.978906999041236,32.926045016077175,False,1.2178,3.1464,1,1,1,100.0,31.96664350243223,31.96664350243223,6.404602109300097,3.5953978906999042,历史1/1次成功; 当前距低点3.60%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
4,78.8630429038535,76.80885265833976,603839,安正时尚,bottom_area,2025-08-20,7.74,2025-08-08,7.47,3.614457831325307,5.488621151271756,28.03468208092486,False,0.0,2.4041,1,1,1,100.0,31.88073394495412,31.88073394495412,6.385542168674693,3.614457831325307,历史1/1次成功; 当前距低点3.61%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
5,77.94200923735525,76.80038193827279,003002,壶化股份,bottom_area,2025-08-20,25.9,2025-08-15,24.85,4.2253521126760445,4.507042253521116,28.199942213233165,False,1.489,3.7624,1,1,1,100.0,39.32357395254923,39.32357395254923,5.774647887323956,4.2253521126760445,历史1/1次成功; 当前距低点4.23%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
6,77.77397550969603,74.71510004452597,603080,新疆火炬,bottom_area,2025-08-20,21.69,2025-08-15,21.08,2.893738140417472,8.82352941176472,27.310344827586214,False,-0.1381,4.2687,2,2,2,100.0,17.595822605794677,22.385321100917427,7.106261859582529,2.893738140417472,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
7,77.66683489098824,75.15048384811034,603511,爱慕股份,bottom_area,2025-08-20,15.47,2025-08-15,14.98,3.2710280373831786,3.4045393858477957,29.999999999999993,False,0.9132,0.8688,1,1,1,100.0,18.754988028731056,18.754988028731056,6.728971962616822,3.2710280373831786,历史1/1次成功; 当前距低点3.27%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
8,77.38405054241534,74.6033791381743,603262,技源集团,bottom_area,2025-08-20,30.8,2025-08-04,29.88,3.078982597054892,4.0829986613119225,28.823249166269648,False,0.6536,10.9265,1,1,1,100.0,13.459459459459449,13.459459459459449,6.921017402945108,3.078982597054892,历史1/1次成功; 当前距低点3.08%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
9,73.60478334303711,73.44512003860537,600620,天宸股份,bottom_area,2025-08-20,6.44,2025-08-04,6.14,4.8859934853420315,5.048859934853429,27.078384798099762,False,0.468,1.7638,1,1,1,100.0,29.38271604938273,29.38271604938273,5.114006514657969,4.8859934853420315,历史1/1次成功; 当前距低点4.89%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
