rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.71882320302875,80.57870689464357,605198,安德利,bottom_area,2025-06-24,40.26,2025-06-20,39.13,2.8878098645540384,5.264502938921531,29.748653500897664,False,1.5385,1.3277,1,1,1,100.0,43.241469816272954,43.241469816272954,17.112190135445964,2.8878098645540384,历史1/1次成功; 当前距低点2.89%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
19,70.4141396462786,61.547173913043494,605136,丽人丽妆,bottom_area,2025-06-24,10.62,2025-06-23,10.35,2.608695652173909,3.2850241545893706,28.768066070199588,False,0.759,4.6889,1,4,1,25.0,52.667814113597245,52.667814113597245,17.391304347826093,2.608695652173909,历史1/4次成功; 当前距低点2.61%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
20,69.51723223423414,60.5468665541786,002041,登海种业,bottom_area,2025-06-24,9.76,2025-06-23,9.53,2.413431269674716,2.518363064008397,29.719764011799416,False,0.8264,0.5816,1,2,1,50.0,21.395106715252467,21.395106715252467,17.586568730325286,2.413431269674716,历史1/2次成功; 当前距低点2.41%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
21,68.79185842772388,60.091159318120965,300703,创源股份,bottom_area,2025-06-24,21.12,2025-06-23,20.59,2.574065080135994,3.9825157843613423,30.321489001692047,False,0.0948,11.8641,1,2,1,50.0,20.914127423822727,20.914127423822727,17.425934919864005,2.574065080135994,历史1/2次成功; 当前距低点2.57%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
22,65.63356829956153,56.16492627785058,603139,康惠股份,bottom_area,2025-06-24,21.01,2025-06-20,20.71,1.4485755673587672,5.5528730082085875,31.42384105960264,False,-0.2848,4.4113,1,4,1,25.0,29.315476190476186,29.315476190476186,18.551424432641234,1.4485755673587672,历史1/4次成功; 当前距低点1.45%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
23,65.56025320235933,57.875016760802666,002678,珠江钢琴,bottom_area,2025-06-24,4.91,2025-06-23,4.76,3.151260504201688,3.991596638655471,29.79351032448378,False,0.409,1.8623,1,3,1,33.33333333333333,35.5191256830601,35.5191256830601,16.848739495798313,3.151260504201688,历史1/3次成功; 当前距低点3.15%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
24,64.60738117923394,57.68516176717316,002172,澳洋健康,bottom_area,2025-06-24,3.85,2025-06-23,3.71,3.7735849056603805,4.582210242587599,27.11198428290766,False,1.0499,6.2633,2,6,2,33.33333333333333,25.46022590723384,29.824561403508774,16.226415094339618,3.7735849056603805,历史2/6次成功; 当前距低点3.77%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
25,64.27234859672375,57.422869660047084,300949,奥雅股份,bottom_area,2025-06-24,39.52,2025-06-23,38.07,3.8087733123194187,6.0152350932492755,27.89772727272727,False,0.6879,5.6011,1,2,1,50.0,21.703617269544917,21.703617269544917,16.191226687680583,3.8087733123194187,历史1/2次成功; 当前距低点3.81%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
26,63.80494140340885,55.444610708361765,300483,首华燃气,bottom_area,2025-06-24,12.07,2025-06-24,11.8,2.288135593220335,9.999999999999996,28.915662650602414,False,-18.0027,23.9122,1,3,1,33.33333333333333,44.56035767511176,44.56035767511176,17.711864406779664,2.288135593220335,历史1/3次成功; 当前距低点2.29%; 最新日涨幅-18.00%; 状态bottom_area; 底部未确认
27,63.53229628880519,57.938389428415725,000596,古井贡酒,bottom_area,2025-06-24,138.23,2025-06-16,131.73,4.934335382980339,7.99362332042815,27.152574240999844,True,0.8389,0.8311,1,2,1,50.0,29.07889301941346,29.07889301941346,15.065664617019662,4.934335382980339,历史1/2次成功; 当前距低点4.93%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
28,61.477724959185664,53.81820512820514,600250,南京商旅,bottom_area,2025-06-24,10.68,2025-06-23,10.4,2.6923076923076863,5.673076923076922,28.52233676975945,False,-0.0935,7.1663,1,6,1,16.666666666666664,53.93258426966293,53.93258426966293,17.307692307692317,2.6923076923076863,历史1/6次成功; 当前距低点2.69%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
29,61.131103501810934,55.04034456058846,002127,南极电商,bottom_area,2025-06-24,3.94,2025-06-20,3.78,4.232804232804237,4.497354497354507,29.34579439252336,False,1.8088,1.6418,1,3,1,33.33333333333333,33.53658536585366,33.53658536585366,15.767195767195762,4.232804232804237,历史1/3次成功; 当前距低点4.23%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
30,53.65475902096322,48.508334591529255,300436,广生堂,bottom_area,2025-06-24,33.97,2025-06-20,32.52,4.458794587945866,6.580565805658035,29.671280276816603,False,-0.6435,6.4498,1,5,1,20.0,35.88379705400981,35.88379705400981,15.541205412054135,4.458794587945866,历史1/5次成功; 当前距低点4.46%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
