rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.51065776417742,80.275697102493,001226,拓山重工,bottom_area,2025-08-13,35.9,2025-08-08,35.53,1.0413734871939135,3.405572755417959,31.699346405228763,False,-1.1019,2.6269,1,1,1,100.0,41.451766953199616,41.451766953199616,18.958626512806088,1.0413734871939135,历史1/1次成功; 当前距低点1.04%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
2,88.0378254755229,76.18589156872947,605033,美邦股份,bottom_area,2025-08-13,21.29,2025-08-08,20.86,2.0613614573346104,3.4515819750719023,32.926045016077175,False,-0.7459,2.0837,1,1,1,100.0,31.96664350243223,31.96664350243223,17.93863854266539,2.0613614573346104,历史1/1次成功; 当前距低点2.06%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
3,84.87296847107469,74.46017795954461,603839,安正时尚,bottom_area,2025-08-13,7.68,2025-08-08,7.47,2.811244979919678,5.488621151271756,28.03468208092486,False,-1.0309,2.7152,1,1,1,100.0,31.88073394495412,31.88073394495412,17.188755020080322,2.811244979919678,历史1/1次成功; 当前距低点2.81%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
4,84.84535962029562,75.19444869830454,300963,中洲特材,bottom_area,2025-08-13,19.65,2025-08-01,19.01,3.3666491320357546,6.049447659126767,27.93783169067475,False,0.5629,4.675,1,1,1,100.0,20.163487738419626,20.163487738419626,16.633350867964246,3.3666491320357546,历史1/1次成功; 当前距低点3.37%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
5,84.51944256292924,74.0924816021233,600620,天宸股份,bottom_area,2025-08-13,6.31,2025-08-04,6.14,2.76872964169381,4.560260586319222,27.078384798099762,False,-0.4732,1.1982,1,1,1,100.0,29.38271604938273,29.38271604938273,17.23127035830619,2.76872964169381,历史1/1次成功; 当前距低点2.77%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
6,84.08031335797547,75.6778465697198,603121,华培动力,bottom_area,2025-08-13,19.04,2025-08-08,18.27,4.214559386973178,10.016420361247958,27.44241461477363,True,-1.3472,2.8297,1,1,1,100.0,46.435709526982016,46.435709526982016,15.785440613026825,4.214559386973178,历史1/1次成功; 当前距低点4.21%; 最新日涨幅-1.35%; 状态bottom_area; 底部已确认
7,83.30083727860874,70.53946727670579,002775,文科股份,bottom_area,2025-08-13,4.61,2025-08-13,4.57,0.8752735229759306,2.4070021881837946,28.59375,False,-1.073,11.5336,1,1,1,100.0,26.909090909090917,26.909090909090917,19.12472647702407,0.8752735229759306,历史1/1次成功; 当前距低点0.88%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
8,82.59551629346132,69.76837628632427,300069,金利华电,bottom_area,2025-08-13,21.8,2025-08-12,21.64,0.739371534195934,7.208872458410346,29.671758206044846,False,-3.7952,19.8386,1,1,1,100.0,31.312598840274124,31.312598840274124,19.260628465804068,0.739371534195934,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-3.80%; 状态bottom_area; 底部未确认
9,82.31473556445265,74.3846760353576,002987,京北方,bottom_area,2025-08-13,20.73,2025-08-08,19.85,4.433249370277072,5.692695214105789,28.339350180505406,False,0.7778,8.2537,1,1,1,100.0,28.88432580424366,28.88432580424366,15.566750629722929,4.433249370277072,历史1/1次成功; 当前距低点4.43%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
10,81.71581289067348,72.69198079231691,603928,兴业股份,bottom_area,2025-08-13,15.66,2025-08-01,15.12,3.5714285714285774,5.75396825396826,32.16689098250337,False,-0.7605,2.6111,1,1,1,100.0,31.69267707082834,31.69267707082834,16.428571428571423,3.5714285714285774,历史1/1次成功; 当前距低点3.57%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
