rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.74052744148874,87.22410151897905,300437,清水源,bottom_area,2022-09-27,17.42,2022-09-27,17.02,2.350176263219754,2.4676850763807385,30.897279740154282,False,1.8118,1.7497,6,6,6,100.0,22.379050532903687,30.330330330330323,7.649823736780246,2.350176263219754,历史6/6次成功; 当前距低点2.35%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
17,82.34835566245494,79.32961798684917,600215,派斯林,bottom_area,2022-09-27,6.78,2022-09-27,6.58,3.0395136778115526,3.1914893617021276,30.736842105263158,False,1.497,0.8361,2,2,2,100.0,21.718866517524237,23.993288590604024,6.960486322188447,3.0395136778115526,历史2/2次成功; 当前距低点3.04%; 最新日涨幅1.50%; 状态bottom_area; 底部未确认
18,82.21783878147302,77.90803271631515,600130,波导股份,bottom_area,2022-09-27,3.76,2022-09-26,3.68,2.1739130434782505,3.8043478260869477,31.97781885397412,False,1.897,2.6596,1,1,1,100.0,20.13201320132014,20.13201320132014,7.826086956521749,2.1739130434782505,历史1/1次成功; 当前距低点2.17%; 最新日涨幅1.90%; 状态bottom_area; 底部未确认
19,82.13912381545079,78.77032983508248,002516,旷达科技,bottom_area,2022-09-27,4.77,2022-09-26,4.64,2.8017241379310325,3.663793103448275,29.59028831562975,False,2.5806,0.7824,1,1,1,100.0,32.46376811594203,32.46376811594203,7.198275862068967,2.8017241379310325,历史1/1次成功; 当前距低点2.80%; 最新日涨幅2.58%; 状态bottom_area; 底部未确认
20,81.64909579749484,77.42461091234347,603186,华正新材,bottom_area,2022-09-27,21.26,2022-09-26,20.8,2.2115384615384657,2.4038461538461537,30.131004366812224,False,1.8687,0.7763,1,1,1,100.0,17.994186046511643,17.994186046511643,7.788461538461535,2.2115384615384657,历史1/1次成功; 当前距低点2.21%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
21,81.62196616562514,79.18233241533954,300538,同益股份,bottom_area,2022-09-27,11.23,2022-09-26,10.86,3.406998158379383,3.5911602209944804,29.019607843137262,False,2.9331,0.6489,2,2,2,100.0,25.431657077658826,30.150753768844226,6.593001841620618,3.406998158379383,历史2/2次成功; 当前距低点3.41%; 最新日涨幅2.93%; 状态bottom_area; 底部未确认
22,81.22959105987333,76.78374007220218,002185,华天科技,bottom_area,2022-09-27,8.48,2022-09-27,8.31,2.045728038507821,2.166064981949455,27.423580786026193,False,1.6787,0.5775,1,1,1,100.0,12.516129032258071,12.516129032258071,7.9542719614921795,2.045728038507821,历史1/1次成功; 当前距低点2.05%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
23,81.1223761478377,78.75958849304631,002343,慈文传媒,bottom_area,2022-09-27,5.1,2022-09-27,4.93,3.448275862068964,3.65111561866127,29.470672389127333,False,2.6157,1.9441,1,1,1,100.0,40.33149171270718,40.33149171270718,6.5517241379310365,3.448275862068964,历史1/1次成功; 当前距低点3.45%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
24,80.37584861792816,77.60426763110306,002616,长青集团,bottom_area,2022-09-27,4.9,2022-09-27,4.75,3.157894736842113,4.631578947368416,28.678678678678683,False,0.4098,3.2212,1,1,1,100.0,30.560578661844474,30.560578661844474,6.8421052631578885,3.157894736842113,历史1/1次成功; 当前距低点3.16%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
25,80.02628833363003,76.56176168743866,300541,先进数通,bottom_area,2022-09-27,10.74,2022-09-27,10.46,2.6768642447418673,2.7724665391969325,28.746594005449584,False,2.2857,1.8736,1,1,1,100.0,19.05920519059205,19.05920519059205,7.323135755258134,2.6768642447418673,历史1/1次成功; 当前距低点2.68%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
26,79.95955031731367,78.62009681600395,002178,延华智能,bottom_area,2022-09-27,4.05,2022-09-26,3.89,4.11311053984575,4.370179948586104,28.623853211009177,False,3.8462,1.2364,3,3,3,100.0,14.397789499205718,17.359413202933986,5.88688946015425,4.11311053984575,历史3/3次成功; 当前距低点4.11%; 最新日涨幅3.85%; 状态bottom_area; 底部未确认
27,79.62840655427479,77.29612516874458,300710,万隆光电,bottom_area,2022-09-27,28.27,2022-09-26,27.33,3.4394438346139826,4.976216611781936,31.55522163786627,False,2.6507,2.6553,2,2,2,100.0,15.688479094970239,19.8738907052779,6.560556165386018,3.4394438346139826,历史2/2次成功; 当前距低点3.44%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
28,79.15708073398763,76.37175780237173,002451,摩恩电气,bottom_area,2022-09-27,5.95,2022-09-27,5.77,3.119584055459283,3.466204506065861,31.145584725537006,False,2.7634,1.1999,1,1,1,100.0,23.464566929133863,23.464566929133863,6.880415944540717,3.119584055459283,历史1/1次成功; 当前距低点3.12%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
29,78.74541562368223,76.6511226549673,300502,新易盛,bottom_area,2022-09-27,21.96,2022-09-23,21.2,3.584905660377366,4.716981132075472,27.620348241720727,False,2.6168,1.3824,1,1,1,100.0,30.670470756062763,30.670470756062763,6.415094339622635,3.584905660377366,历史1/1次成功; 当前距低点3.58%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
30,78.63113805002298,75.1046777003484,000728,国元证券,bottom_area,2022-09-27,6.73,2022-09-21,6.56,2.591463414634159,5.945121951219521,28.92741061755147,False,1.203,0.9887,1,1,1,100.0,10.178571428571434,10.178571428571434,7.408536585365841,2.591463414634159,历史1/1次成功; 当前距低点2.59%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
31,78.61902358259738,75.31185099540774,605358,立昂微,bottom_area,2022-09-27,48.3,2022-09-26,47.01,2.7440970006381606,3.382259093809835,28.772727272727277,False,1.4706,1.2998,1,1,1,100.0,13.16339869281045,13.16339869281045,7.25590299936184,2.7440970006381606,历史1/1次成功; 当前距低点2.74%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
32,78.41185510946981,76.58492465491554,002138,顺络电子,bottom_area,2022-09-27,20.96,2022-09-26,20.2,3.7623762376237706,3.960396039603964,28.948294055575097,False,3.4551,1.1277,1,1,1,100.0,32.49001331557922,32.49001331557922,6.23762376237623,3.7623762376237706,历史1/1次成功; 当前距低点3.76%; 最新日涨幅3.46%; 状态bottom_area; 底部未确认
33,78.2704270807005,75.99070590359271,603356,华菱精工,bottom_area,2022-09-27,12.6,2022-09-26,12.18,3.448275862068965,5.1724137931034555,27.153110047846884,False,1.7771,1.4356,1,1,1,100.0,25.445026178010465,25.445026178010465,6.5517241379310365,3.448275862068965,历史1/1次成功; 当前距低点3.45%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
34,78.14712468694788,75.97524985062296,688183,生益电子,bottom_area,2022-09-27,9.41,2022-09-26,9.09,3.5203520352035236,4.290429042904297,31.447963800904976,False,2.954,0.3943,1,1,1,100.0,26.24544349939247,26.24544349939247,6.479647964796477,3.5203520352035236,历史1/1次成功; 当前距低点3.52%; 最新日涨幅2.95%; 状态bottom_area; 底部未确认
35,77.90908854322808,76.29597367132017,300560,中富通,bottom_area,2022-09-27,12.25,2022-09-26,11.79,3.9016115351993292,4.071246819338426,28.76132930513596,False,3.7257,1.0027,2,2,2,100.0,15.976601997713122,20.94196804037006,6.098388464800672,3.9016115351993292,历史2/2次成功; 当前距低点3.90%; 最新日涨幅3.73%; 状态bottom_area; 底部未确认
36,77.61781274539278,74.80342640538807,603228,景旺电子,bottom_area,2022-09-27,20.2,2022-09-26,19.6,3.061224489795907,3.3163265306122374,28.152492668621697,False,2.0202,0.2341,1,1,1,100.0,14.317302377003868,14.317302377003868,6.938775510204093,3.061224489795907,历史1/1次成功; 当前距低点3.06%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
37,76.64341595417152,75.0527110321891,300648,星云股份,bottom_area,2022-09-27,37.84,2022-09-23,36.42,3.8989566172432775,6.26029654036244,27.60882528324389,False,0.7723,2.2017,4,5,4,80.0,19.259850104858955,26.78362573099414,6.101043382756723,3.8989566172432775,历史4/5次成功; 当前距低点3.90%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
38,76.01999625868775,73.60224799602754,300376,易事特,bottom_area,2022-09-27,6.88,2022-09-19,6.66,3.3033033033032995,5.105105105105103,29.14893617021277,False,1.7751,0.5306,1,1,1,100.0,10.826771653543304,10.826771653543304,6.6966966966967005,3.3033033033032995,历史1/1次成功; 当前距低点3.30%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
39,76.01746456158043,73.58329780564263,300635,中达安,bottom_area,2022-09-27,13.18,2022-09-27,12.76,3.2915360501567394,3.2915360501567394,32.34358430540827,False,3.1299,1.1861,1,1,1,100.0,10.580645161290327,10.580645161290327,6.70846394984326,3.2915360501567394,历史1/1次成功; 当前距低点3.29%; 最新日涨幅3.13%; 状态bottom_area; 底部未确认
40,75.63493197681746,73.32594477950536,605196,华通线缆,bottom_area,2022-09-27,7.05,2022-09-26,6.82,3.372434017595301,3.5190615835777024,27.4468085106383,False,2.9197,1.6169,1,1,1,100.0,10.18867924528302,10.18867924528302,6.6275659824046995,3.372434017595301,历史1/1次成功; 当前距低点3.37%; 最新日涨幅2.92%; 状态bottom_area; 底部未确认
41,75.52560966290243,75.079524735316,002723,小崧股份,bottom_area,2022-09-27,10.94,2022-09-27,10.45,4.6889952153110075,7.177033492822966,28.522571819425448,False,1.3902,3.1997,2,2,2,100.0,19.08835390443602,24.489795918367328,5.311004784688993,4.6889952153110075,历史2/2次成功; 当前距低点4.69%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
42,75.35988493480976,73.58945063769985,688171,纬德信息,bottom_area,2022-09-27,19.91,2022-09-26,19.19,3.751954142782693,4.1167274622199015,29.13589364844903,False,2.365,1.2629,1,1,1,100.0,16.257559587335468,16.257559587335468,6.248045857217307,3.751954142782693,历史1/1次成功; 当前距低点3.75%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
43,74.83375775852888,73.09973875181423,300739,明阳电路,bottom_area,2022-09-27,13.49,2022-09-26,13.0,3.7692307692307705,4.076923076923071,27.576601671309188,False,3.6895,0.6671,1,1,1,100.0,13.83647798742139,13.83647798742139,6.23076923076923,3.7692307692307705,历史1/1次成功; 当前距低点3.77%; 最新日涨幅3.69%; 状态bottom_area; 底部未确认
44,73.27534583627943,72.36428469799532,603192,汇得科技,bottom_area,2022-09-27,19.46,2022-09-26,18.65,4.343163538874007,5.093833780160874,29.59607399018498,False,3.1813,0.6142,1,1,1,100.0,16.917728852838945,16.917728852838945,5.656836461125994,4.343163538874007,历史1/1次成功; 当前距低点4.34%; 最新日涨幅3.18%; 状态bottom_area; 底部未确认
45,71.88218132201315,68.98319432139033,603033,三维股份,bottom_area,2022-09-27,16.3,2022-09-26,15.85,2.839116719242909,3.217665615141955,32.83898305084747,False,2.1303,0.2055,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,7.160883280757091,2.839116719242909,历史2/3次成功; 当前距低点2.84%; 最新日涨幅2.13%; 状态bottom_area; 底部未确认
46,71.66163124300995,71.10177474892394,688235,百济神州,bottom_area,2022-09-27,88.9,2022-09-27,85.0,4.588235294117654,4.705882352941177,27.634939553890682,False,2.0197,1.4622,1,1,1,100.0,13.13414634146341,13.13414634146341,5.411764705882346,4.588235294117654,历史1/1次成功; 当前距低点4.59%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
47,71.45053535841521,71.369763783287,300671,富满微,bottom_area,2022-09-27,44.18,2022-09-26,42.1,4.940617577197146,5.130641330166263,31.074001309757694,False,2.7442,1.0981,1,1,1,100.0,18.894472361809044,18.894472361809044,5.059382422802855,4.940617577197146,历史1/1次成功; 当前距低点4.94%; 最新日涨幅2.74%; 状态bottom_area; 底部未确认
48,66.44702865036778,62.77969966031007,002080,中材科技,bottom_area,2022-09-27,21.21,2022-09-26,20.79,2.0202020202020283,3.126503126503137,27.535726734053682,False,1.3862,0.4898,1,2,1,50.0,28.579356270810223,28.579356270810223,7.979797979797973,2.0202020202020283,历史1/2次成功; 当前距低点2.02%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
49,65.7993969595635,62.488442186970296,000676,智度股份,bottom_area,2022-09-27,5.36,2022-09-26,5.24,2.2900763358778646,2.6717557251908333,28.021978021978022,False,2.2901,0.8336,1,2,1,50.0,30.321592649310862,30.321592649310862,7.709923664122136,2.2900763358778646,历史1/2次成功; 当前距低点2.29%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
50,65.33350325647955,61.727631701631736,601686,友发集团,bottom_area,2022-09-27,6.06,2022-09-26,5.94,2.020202020202007,2.3569023569023515,30.363423212192252,False,1.8487,0.5795,1,2,1,50.0,22.923076923076927,22.923076923076927,7.979797979797993,2.020202020202007,历史1/2次成功; 当前距低点2.02%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
51,61.11240489119277,58.33536219965243,688049,炬芯科技,bottom_area,2022-09-27,30.06,2022-09-26,29.31,2.5588536335721597,3.8212214261344286,30.643634642688124,False,2.4889,0.9697,1,2,1,50.0,11.287895076327672,11.287895076327672,7.441146366427841,2.5588536335721597,历史1/2次成功; 当前距低点2.56%; 最新日涨幅2.49%; 状态bottom_area; 底部未确认
52,60.8912693085575,58.63701647670231,300543,朗科智能,bottom_area,2022-09-27,8.87,2022-09-26,8.61,3.019744483159115,3.3681765389082576,31.120000000000005,False,2.3068,0.9054,1,2,1,50.0,18.559322033898297,18.559322033898297,6.980255516840886,3.019744483159115,历史1/2次成功; 当前距低点3.02%; 最新日涨幅2.31%; 状态bottom_area; 底部未确认
53,60.625769431017744,58.38525186508882,605319,无锡振华,bottom_area,2022-09-27,13.29,2022-09-27,12.9,3.023255813953479,3.1007751937984525,31.23667377398721,False,2.3883,0.9654,1,2,1,50.0,17.248790972595383,17.248790972595383,6.976744186046521,3.023255813953479,历史1/2次成功; 当前距低点3.02%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
54,57.479830728947,56.27178004921998,002112,三变科技,bottom_area,2022-09-27,7.22,2022-09-26,6.95,3.884892086330929,5.89928057553957,29.584599797365748,False,1.8336,4.7928,1,2,1,50.0,16.44803229061553,16.44803229061553,6.115107913669072,3.884892086330929,历史1/2次成功; 当前距低点3.88%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
55,57.247952979285394,55.92361874866059,300556,丝路视觉,bottom_area,2022-09-27,17.06,2022-09-27,16.44,3.77128953771288,3.77128953771288,27.192205491585465,False,2.0335,1.7233,1,2,1,50.0,13.183649971214734,13.183649971214734,6.228710462287121,3.77128953771288,历史1/2次成功; 当前距低点3.77%; 最新日涨幅2.03%; 状态bottom_area; 底部未确认
56,55.99144222260535,55.77560458334937,688021,奥福科技,bottom_area,2022-09-27,21.19,2022-09-26,20.22,4.797230464886264,5.885262116716129,31.643002028397564,False,4.2302,0.5318,1,2,1,50.0,24.96392496392497,24.96392496392497,5.202769535113736,4.797230464886264,历史1/2次成功; 当前距低点4.80%; 最新日涨幅4.23%; 状态bottom_area; 底部未确认
