rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.09090948315765,81.35659781415654,002837,英维克,bottom_area,2024-05-28,24.19,2024-05-27,23.85,1.4255765199161419,4.402515723270428,28.335336538461537,False,-2.6167,1.4464,3,3,3,100.0,18.639313330996423,24.517374517374524,8.574423480083858,1.4255765199161419,历史3/3次成功; 当前距低点1.43%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
2,83.50083912935116,79.24713273964939,688238,和元生物,bottom_area,2024-05-28,5.44,2024-05-27,5.32,2.2556390977443628,4.323308270676683,27.421555252387446,False,0.0,0.9681,2,2,2,100.0,11.666612271540478,11.958224543080954,7.744360902255637,2.2556390977443628,历史2/2次成功; 当前距低点2.26%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,81.02850946659085,74.49889999632474,600227,赤天化,bottom_area,2024-05-28,1.7,2024-05-28,1.69,0.5917159763313614,2.9585798816568074,27.467811158798288,False,-1.7341,0.9101,1,1,1,100.0,44.72049689440993,44.72049689440993,9.408284023668639,0.5917159763313614,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
4,79.23384819280032,72.47192049715139,605108,同庆楼,bottom_area,2024-05-28,25.09,2024-05-14,25.01,0.31987205117952133,5.117952818872442,27.821067821067814,False,-0.9866,0.4201,2,2,2,100.0,13.82381061204675,17.52165223184544,9.680127948820479,0.31987205117952133,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
5,76.51953143765378,72.28550919927443,603110,东方材料,bottom_area,2024-05-28,13.18,2024-05-27,12.92,2.012383900928791,3.94736842105263,32.883116883116884,False,-1.4211,1.8803,1,1,1,100.0,10.396475770925107,10.396475770925107,7.98761609907121,2.012383900928791,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
6,76.10947868122999,72.3075034973377,300557,理工光科,bottom_area,2024-05-28,21.7,2024-05-27,21.21,2.3102310231023027,4.384724186704384,30.979498861047833,False,-1.0036,0.7835,1,1,1,100.0,14.165753924790064,14.165753924790064,7.689768976897699,2.3102310231023027,历史1/1次成功; 当前距低点2.31%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
7,75.04398884088958,68.90195329390451,002670,国盛证券,bottom_area,2024-05-28,9.67,2024-05-27,9.62,0.5197505197505271,2.702702702702719,28.208955223880604,False,-1.1247,1.553,1,1,1,100.0,13.747228381374727,13.747228381374727,9.480249480249475,0.5197505197505271,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
8,74.97293093164699,73.23460302751211,688177,百奥泰,bottom_area,2024-05-28,26.71,2024-05-27,25.74,3.768453768453778,6.254856254856267,28.060368921185024,False,-0.1122,0.296,2,2,2,100.0,20.358481825735062,28.56629536471435,6.231546231546223,3.768453768453778,历史2/2次成功; 当前距低点3.77%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
9,65.61266079364763,61.615950491496505,605303,园林股份,bottom_area,2024-05-28,7.77,2024-05-28,7.64,1.7015706806282709,8.376963350785337,29.19369786839666,False,-4.7794,10.4001,2,4,2,50.0,17.771675501768577,23.681489141675293,8.29842931937173,1.7015706806282709,历史2/4次成功; 当前距低点1.70%; 最新日涨幅-4.78%; 状态bottom_area; 底部未确认
10,57.98656834871024,52.715062135191125,002520,日发精机,bottom_area,2024-05-28,3.92,2024-05-28,3.92,0.0,0.0,30.49645390070922,False,-10.0917,1.7469,2,5,2,40.0,22.82291470532857,30.752212389380546,10.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
