rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.00329329831975,84.6525829449973,603113,金能科技,bottom_area,2024-07-18,5.09,2024-07-18,5.02,1.3944223107569778,2.7888446215139555,30.662983425414374,False,-1.3566,0.6573,5,5,5,100.0,19.31110652431836,31.03448275862069,6.605577689243022,1.3944223107569778,历史5/5次成功; 当前距低点1.39%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
12,84.23423044910339,80.1588639101215,300349,金卡智能,bottom_area,2024-07-18,10.7,2024-07-18,10.55,1.421800947867285,2.3696682464454977,29.24211938296445,False,-1.1091,1.0362,1,1,1,100.0,45.48693586698337,45.48693586698337,6.578199052132715,1.421800947867285,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
13,84.18100772460524,81.54964235245374,001218,丽臣实业,bottom_area,2024-07-18,14.38,2024-07-18,14.05,2.348754448398577,3.416370106761556,29.040404040404038,False,0.0696,0.8144,2,2,2,100.0,25.18711018711019,29.999999999999993,5.6512455516014235,2.348754448398577,历史2/2次成功; 当前距低点2.35%; 最新日涨幅0.07%; 状态bottom_area; 底部未确认
14,84.05646512503716,80.08072176491132,601717,中创智领,bottom_area,2024-07-18,13.02,2024-07-18,12.83,1.4809041309430984,2.3382696804364826,29.11602209944752,False,-0.1534,0.9343,2,2,2,100.0,29.124640771298786,35.43478260869567,6.519095869056901,1.4809041309430984,历史2/2次成功; 当前距低点1.48%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
15,83.42211695082923,80.09380828286076,000923,河钢资源,bottom_area,2024-07-18,15.69,2024-07-18,15.4,1.8831168831168774,2.9220779220779174,30.222020842772995,False,-1.2587,1.6212,3,3,3,100.0,17.458681593372262,27.519999999999996,6.116883116883122,1.8831168831168774,历史3/3次成功; 当前距低点1.88%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
16,82.89132209012246,81.92213930695466,603209,兴通股份,bottom_area,2024-07-18,12.51,2024-07-18,12.1,3.388429752066117,3.4710743801652884,27.674835624626425,False,1.4599,0.857,3,3,3,100.0,23.267522267018258,26.115859449192786,4.611570247933884,3.388429752066117,历史3/3次成功; 当前距低点3.39%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
17,82.82446999371984,79.69137157107231,002687,乔治白,bottom_area,2024-07-18,4.09,2024-07-09,4.01,1.9950124688279323,6.733167082294276,31.45299145299145,False,-0.9685,0.7552,1,1,1,100.0,64.00000000000001,64.00000000000001,6.004987531172068,1.9950124688279323,历史1/1次成功; 当前距低点2.00%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
18,81.8393033531488,79.21179030876064,603128,华贸物流,bottom_area,2024-07-18,5.33,2024-07-18,5.21,2.303262955854129,2.6871401151631416,28.038674033149174,False,0.7561,1.0713,2,2,2,100.0,12.060375527462716,15.267175572519085,5.696737044145872,2.303262955854129,历史2/2次成功; 当前距低点2.30%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
19,81.68521127883096,80.25260283158937,603282,亚光股份,bottom_area,2024-07-18,15.73,2024-07-09,15.26,3.079947575360424,7.7326343381389355,27.848699763593377,True,0.447,0.8951,1,1,1,100.0,34.64991023339317,34.64991023339317,4.920052424639576,3.079947575360424,历史1/1次成功; 当前距低点3.08%; 最新日涨幅0.45%; 状态bottom_area; 底部已确认
20,81.57129869990244,80.90176683642855,002386,天原股份,confirmed_rebound,2024-07-18,3.77,2024-07-09,3.64,3.5714285714285685,9.340659340659336,27.920792079207917,True,-0.5277,0.3938,4,4,4,100.0,26.852817092933762,48.85290148448042,4.4285714285714315,3.5714285714285685,历史4/4次成功; 当前距低点3.57%; 最新日涨幅-0.53%; 状态confirmed_rebound; 底部已确认
21,81.50121650071128,79.49297297297299,603012,创力集团,bottom_area,2024-07-18,4.18,2024-07-09,4.07,2.7027027027026884,6.633906633906624,27.19141323792486,False,0.0,0.9085,1,1,1,100.0,35.13513513513512,35.13513513513512,5.297297297297312,2.7027027027026884,历史1/1次成功; 当前距低点2.70%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
22,81.39346885847989,79.58277812678783,002853,皮阿诺,bottom_area,2024-07-18,6.54,2024-07-18,6.36,2.8301886792452784,3.616352201257854,31.019522776572668,False,-1.506,2.9036,4,4,4,100.0,9.653808147672265,10.012836970474972,5.169811320754722,2.8301886792452784,历史4/4次成功; 当前距低点2.83%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
23,81.30778853334422,78.59982380093254,002367,康力电梯,bottom_area,2024-07-18,5.48,2024-07-18,5.36,2.2388059701492558,3.1716417910447747,30.208333333333325,False,0.0,0.7332,1,1,1,100.0,24.646781789638936,24.646781789638936,5.761194029850744,2.2388059701492558,历史1/1次成功; 当前距低点2.24%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
24,81.25655769541447,81.63289919679632,600155,华创云信,bottom_area,2024-07-18,5.9,2024-07-08,5.66,4.240282685512371,7.59717314487632,27.806122448979586,True,0.0,0.8171,2,2,2,100.0,39.627654407336166,46.19883040935671,3.759717314487629,4.240282685512371,历史2/2次成功; 当前距低点4.24%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
25,80.89527006881237,80.22094904783059,000697,炼石航空,bottom_area,2024-07-18,5.52,2024-07-18,5.33,3.5647279549718482,3.752345215759853,30.144167758846656,False,1.4706,1.0165,3,3,3,100.0,16.282412823475326,27.861771058315338,4.435272045028152,3.5647279549718482,历史3/3次成功; 当前距低点3.56%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
26,80.6266387129911,80.38845071088477,601515,衢州东峰,bottom_area,2024-07-18,2.97,2024-07-18,2.86,3.8461538461538574,4.195804195804199,31.90476190476191,False,0.3378,0.6145,3,3,3,100.0,20.632696129653542,34.48275862068966,4.153846153846143,3.8461538461538574,历史3/3次成功; 当前距低点3.85%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
27,80.56386328165483,78.35307123034228,000629,钒钛股份,bottom_area,2024-07-18,2.41,2024-07-18,2.35,2.5531914893617045,2.5531914893617045,28.78787878787878,False,0.4167,0.5504,1,1,1,100.0,27.173913043478265,27.173913043478265,5.446808510638296,2.5531914893617045,历史1/1次成功; 当前距低点2.55%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
28,80.38176739534192,76.6135173564753,600287,苏豪时尚,bottom_area,2024-07-18,2.7,2024-07-16,2.66,1.5037593984962419,6.766917293233071,29.066666666666663,False,-3.2258,5.0932,2,2,2,100.0,20.978971962616825,28.499999999999993,6.496240601503758,1.5037593984962419,历史2/2次成功; 当前距低点1.50%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
29,79.95881641222866,76.25331280285417,002416,爱施德,bottom_area,2024-07-18,8.61,2024-07-18,8.48,1.5330188679245165,2.122641509433959,30.71895424836601,False,-0.9206,0.5897,2,2,2,100.0,9.185999041516526,9.811320754716984,6.4669811320754835,1.5330188679245165,历史2/2次成功; 当前距低点1.53%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
30,79.81426800510592,77.05674743158382,603187,海容冷链,bottom_area,2024-07-18,10.82,2024-07-18,10.59,2.1718602455146407,2.3607176581680833,31.27839065541856,False,0.3711,0.7778,1,1,1,100.0,15.530047265361235,15.530047265361235,5.828139754485359,2.1718602455146407,历史1/1次成功; 当前距低点2.17%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
31,79.80774246442506,76.27984388936568,001308,康冠科技,bottom_area,2024-07-18,21.57,2024-07-09,21.22,1.649387370405285,6.456173421300665,29.101236217841635,False,-1.1457,2.0609,1,1,1,100.0,27.421758569299566,27.421758569299566,6.350612629594715,1.649387370405285,历史1/1次成功; 当前距低点1.65%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
32,79.71848540023325,79.71848540023325,000705,浙江震元,bottom_area,2024-07-18,7.02,2024-07-09,6.75,3.999999999999994,6.518518518518525,30.555555555555557,False,0.7174,1.6228,3,3,3,100.0,18.916588173296947,34.04605263157895,4.000000000000006,3.999999999999994,历史3/3次成功; 当前距低点4.00%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
33,79.20838303849173,77.56391833873067,002698,博实股份,bottom_area,2024-07-18,11.32,2024-07-18,11.0,2.9090909090909114,3.0909090909090895,30.730478589420656,False,0.9813,0.8952,2,2,2,100.0,10.627126943322317,11.142857142857146,5.090909090909089,2.9090909090909114,历史2/2次成功; 当前距低点2.91%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
34,79.12394598314003,78.11599762666692,605567,春雪食品,bottom_area,2024-07-18,7.44,2024-07-09,7.2,3.333333333333336,7.638888888888887,29.961089494163417,True,-0.9321,1.2467,2,2,2,100.0,32.07525605734906,36.46616541353383,4.666666666666664,3.333333333333336,历史2/2次成功; 当前距低点3.33%; 最新日涨幅-0.93%; 状态bottom_area; 底部已确认
35,79.10526726298943,77.0687830561718,600389,江山股份,bottom_area,2024-07-18,13.2,2024-07-18,12.86,2.6438569206842915,2.954898911353039,29.726775956284158,False,1.3825,0.8657,1,1,1,100.0,21.380520620064356,21.380520620064356,5.356143079315709,2.6438569206842915,历史1/1次成功; 当前距低点2.64%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
36,78.42980164000922,76.92704084216234,600186,莲花控股,confirmed_rebound,2024-07-18,3.44,2024-06-24,3.34,2.994011976047907,8.083832335329342,27.074235807860266,True,-0.2899,1.3491,2,2,2,100.0,31.7386459545783,53.49544072948328,5.005988023952093,2.994011976047907,历史2/2次成功; 当前距低点2.99%; 最新日涨幅-0.29%; 状态confirmed_rebound; 底部已确认
37,78.21665623978843,75.9495067835627,603010,万盛股份,bottom_area,2024-07-18,8.71,2024-07-18,8.5,2.4705882352941275,2.5882352941176547,27.78249787595582,False,0.8102,0.3664,1,1,1,100.0,13.238967527060783,13.238967527060783,5.529411764705873,2.4705882352941275,历史1/1次成功; 当前距低点2.47%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
38,77.98167186941075,76.361480457955,605099,共创草坪,confirmed_rebound,2024-07-18,18.4,2024-07-09,17.88,2.908277404921698,9.060402684563766,28.96305125148988,True,-1.1815,0.1306,1,1,1,100.0,44.31372549019606,44.31372549019606,5.091722595078302,2.908277404921698,历史1/1次成功; 当前距低点2.91%; 最新日涨幅-1.18%; 状态confirmed_rebound; 底部已确认
39,77.8746373699947,76.61247031970156,688151,华强科技,confirmed_rebound,2024-07-18,11.46,2024-07-09,11.11,3.150315031503163,9.36093609360937,27.051871306631654,True,-1.0363,0.5996,2,2,2,100.0,31.9633795243483,32.022471910112344,4.849684968496836,3.150315031503163,历史2/2次成功; 当前距低点3.15%; 最新日涨幅-1.04%; 状态confirmed_rebound; 底部已确认
40,77.72766262509585,76.11497216859257,002077,大港股份,bottom_area,2024-07-18,10.61,2024-07-18,10.31,2.9097963142579912,4.46168768186226,27.13780918727915,False,-1.2104,2.1756,2,2,2,100.0,25.318858952154788,26.22826908541193,5.090203685742009,2.9097963142579912,历史2/2次成功; 当前距低点2.91%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
41,77.33336385786214,76.90510796254134,603325,博隆技术,bottom_area,2024-07-18,61.2,2024-07-18,59.01,3.711235383833257,4.490764277241143,31.922011998154137,False,1.6442,1.2586,1,1,1,100.0,33.584541062801925,33.584541062801925,4.288764616166743,3.711235383833257,历史1/1次成功; 当前距低点3.71%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
42,76.65693313292277,75.05890483640572,000068,华控赛格,bottom_area,2024-07-18,2.48,2024-07-18,2.41,2.9045643153526903,2.9045643153526903,31.33903133903133,False,0.4049,0.8021,1,1,1,100.0,13.7704918032787,13.7704918032787,5.09543568464731,2.9045643153526903,历史1/1次成功; 当前距低点2.90%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
43,76.62066476938554,76.12571313627338,603060,国检集团,confirmed_rebound,2024-07-18,5.66,2024-07-09,5.46,3.663003663003666,9.157509157509157,31.835205992509362,True,-0.3521,0.1445,3,3,3,100.0,18.964309074848,36.2098138747885,4.336996336996334,3.663003663003666,历史3/3次成功; 当前距低点3.66%; 最新日涨幅-0.35%; 状态confirmed_rebound; 底部已确认
44,76.21080604978813,73.37181956563418,603090,宏盛股份,bottom_area,2024-07-18,15.61,2024-07-18,15.3,2.0261437908496647,4.509803921568624,28.37078651685393,False,-3.3437,1.9238,2,2,2,100.0,9.95391079984634,11.718339464004206,5.973856209150336,2.0261437908496647,历史2/2次成功; 当前距低点2.03%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
45,75.65817941342422,74.12631390887317,002706,良信股份,bottom_area,2024-07-18,6.31,2024-07-18,6.13,2.9363784665579074,3.4257748776508965,30.734463276836156,False,0.318,1.2331,3,4,3,75.0,13.31320867002797,14.727153188691638,5.063621533442093,2.9363784665579074,历史3/4次成功; 当前距低点2.94%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
46,75.62387364992567,75.26796241630451,002254,泰和新材,confirmed_rebound,2024-07-18,8.29,2024-07-09,7.99,3.7546933667083717,8.760951188986224,31.416309012875537,True,-0.2407,0.7138,2,2,2,100.0,32.14335103440648,38.58695652173914,4.245306633291628,3.7546933667083717,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-0.24%; 状态confirmed_rebound; 底部已确认
47,75.10615174099931,72.13966100796164,600141,兴发集团,bottom_area,2024-07-18,18.19,2024-07-18,17.85,1.904761904761904,2.240896358543409,28.11115585984695,False,0.4417,0.6131,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,6.095238095238097,1.904761904761904,历史2/3次成功; 当前距低点1.90%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
48,75.00020008742601,72.29855817254264,603036,如通股份,bottom_area,2024-07-18,9.27,2024-07-18,9.08,2.0925110132158533,3.6343612334801767,29.062500000000004,False,-0.1078,1.3047,1,1,1,100.0,11.448834853090181,11.448834853090181,5.907488986784147,2.0925110132158533,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
49,74.70061297201889,74.4799316929287,600970,中材国际,bottom_area,2024-07-18,10.26,2024-07-12,9.88,3.846153846153836,6.983805668016188,27.03101920236336,False,2.3952,0.7313,1,1,1,100.0,22.19979818365287,22.19979818365287,4.153846153846164,3.846153846153836,历史1/1次成功; 当前距低点3.85%; 最新日涨幅2.40%; 状态bottom_area; 底部未确认
50,74.27437088866348,74.72108460153277,605123,派克新材,bottom_area,2024-07-18,49.11,2024-07-09,47.08,4.311809685641464,5.947323704333059,31.649245063879206,False,2.3125,0.9254,2,2,2,100.0,12.537691853738242,15.71713589004656,3.6881903143585366,4.311809685641464,历史2/2次成功; 当前距低点4.31%; 最新日涨幅2.31%; 状态bottom_area; 底部未确认
51,74.2666381827729,75.1507648278059,605337,李子园,confirmed_rebound,2024-07-18,9.52,2024-07-09,9.1,4.615384615384615,8.35164835164835,31.00833965125095,True,-0.5225,0.3006,3,3,3,100.0,25.39699866066034,37.98882681564246,3.384615384615385,4.615384615384615,历史3/3次成功; 当前距低点4.62%; 最新日涨幅-0.52%; 状态confirmed_rebound; 底部已确认
52,73.97507341324496,73.86208541694823,002335,科华数据,bottom_area,2024-07-18,19.35,2024-07-10,18.62,3.9205155746509153,7.733619763694939,32.24163027656477,True,1.0444,1.9809,1,1,1,100.0,10.596026490066222,10.596026490066222,4.079484425349085,3.9205155746509153,历史1/1次成功; 当前距低点3.92%; 最新日涨幅1.04%; 状态bottom_area; 底部已确认
53,73.74200960912944,71.72168057874234,600230,沧州大化,bottom_area,2024-07-18,9.23,2024-07-18,9.0,2.5555555555555602,2.9999999999999956,29.411764705882355,False,-0.4315,0.6637,1,1,1,100.0,14.02337228714524,14.02337228714524,5.44444444444444,2.5555555555555602,历史1/1次成功; 当前距低点2.56%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
54,72.53327942941512,72.7375658975167,002557,洽洽食品,bottom_area,2024-07-18,27.63,2024-07-09,26.53,4.1462495288352725,4.937806257067466,31.001300390117038,False,0.1813,1.0041,1,1,1,100.0,16.510832383124292,16.510832383124292,3.8537504711647275,4.1462495288352725,历史1/1次成功; 当前距低点4.15%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
55,71.79631428055767,72.09989277645855,600293,三峡新材,confirmed_rebound,2024-07-18,2.47,2024-07-09,2.37,4.2194092827004255,8.438818565400833,27.300613496932506,True,-1.2,0.4226,2,2,2,100.0,20.80723624201886,32.17391304347827,3.780590717299575,4.2194092827004255,历史2/2次成功; 当前距低点4.22%; 最新日涨幅-1.20%; 状态confirmed_rebound; 底部已确认
56,71.26260789580793,71.70386243386247,002060,广东建工,bottom_area,2024-07-18,3.38,2024-07-09,3.24,4.3209876543209775,6.48148148148148,27.67857142857143,False,0.8955,0.7059,1,1,1,100.0,13.095238095238093,13.095238095238093,3.6790123456790225,4.3209876543209775,历史1/1次成功; 当前距低点4.32%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
57,70.86968600304392,67.12327088394028,002605,姚记科技,bottom_area,2024-07-18,17.2,2024-07-18,17.0,1.17647058823529,2.5882352941176547,27.257167308515196,False,-2.0501,1.9876,2,3,2,66.66666666666666,11.284715905645513,12.862318840579725,6.82352941176471,1.17647058823529,历史2/3次成功; 当前距低点1.18%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
58,69.95412091529793,70.95985108820159,002320,海峡股份,bottom_area,2024-07-18,5.08,2024-07-09,4.85,4.742268041237122,4.948453608247427,27.28635682158921,False,0.994,0.4708,1,1,1,100.0,14.259259259259249,14.259259259259249,3.257731958762878,4.742268041237122,历史1/1次成功; 当前距低点4.74%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
59,69.5496363731153,69.75142647775945,603320,迪贝电气,bottom_area,2024-07-18,13.55,2024-07-18,13.01,4.150653343581867,6.072252113758654,28.516483516483515,False,-4.2403,7.6809,2,2,2,100.0,16.531806995301665,23.71541501976285,3.849346656418133,4.150653343581867,历史2/2次成功; 当前距低点4.15%; 最新日涨幅-4.24%; 状态bottom_area; 底部未确认
60,69.201245320299,70.3574082687985,600131,国网信通,bottom_area,2024-07-18,15.53,2024-07-18,14.81,4.861580013504381,5.131667792032409,28.280871670702172,False,3.1208,0.7963,1,1,1,100.0,12.482853223593954,12.482853223593954,3.1384199864956193,4.861580013504381,历史1/1次成功; 当前距低点4.86%; 最新日涨幅3.12%; 状态bottom_area; 底部未确认
61,66.40309307374275,67.5429968005688,002191,劲嘉股份,confirmed_rebound,2024-07-18,3.65,2024-07-09,3.48,4.885057471264366,8.62068965517241,27.348643006263053,True,-0.2732,0.6126,1,1,1,100.0,21.134020618556693,21.134020618556693,3.114942528735634,4.885057471264366,历史1/1次成功; 当前距低点4.89%; 最新日涨幅-0.27%; 状态confirmed_rebound; 底部已确认
62,66.10196560995882,67.11032377428307,300568,星源材质,confirmed_rebound,2024-07-18,7.88,2024-07-09,7.52,4.787234042553196,8.909574468085106,27.6923076923077,True,-0.5051,1.4329,1,1,1,100.0,17.608695652173925,17.608695652173925,3.2127659574468037,4.787234042553196,历史1/1次成功; 当前距低点4.79%; 最新日涨幅-0.51%; 状态confirmed_rebound; 底部已确认
63,65.1038079527891,64.09727272727272,600058,五矿发展,bottom_area,2024-07-18,6.47,2024-07-09,6.27,3.189792663476877,5.263157894736844,28.91156462585035,False,0.3101,0.3456,1,2,1,50.0,99.54954954954954,99.54954954954954,4.810207336523123,3.189792663476877,历史1/2次成功; 当前距低点3.19%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
64,64.33210469798662,62.66114093959734,002833,弘亚数控,bottom_area,2024-07-18,16.38,2024-07-18,15.96,2.6315789473684092,3.132832080200501,28.940338379341053,False,1.1111,0.9643,1,2,1,50.0,35.43624161073825,35.43624161073825,5.368421052631591,2.6315789473684092,历史1/2次成功; 当前距低点2.63%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
65,58.717649553957365,57.446493110657705,601636,旗滨集团,bottom_area,2024-07-18,6.11,2024-07-16,5.94,2.8619528619528607,3.3670033670033552,30.60747663551402,False,1.1589,0.598,1,2,1,50.0,10.224438902743147,10.224438902743147,5.138047138047139,2.8619528619528607,历史1/2次成功; 当前距低点2.86%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
