rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.18282330718921,77.07017346840928,000037,深南电A,bottom_area,2022-07-07,8.17,2022-06-30,8.0,2.124999999999999,7.499999999999996,29.140832595217002,True,-1.0896,4.3733,3,4,3,75.0,32.47405090542621,45.16765285996055,12.875,2.124999999999999,历史3/4次成功; 当前距低点2.12%; 最新日涨幅-1.09%; 状态bottom_area; 底部已确认
2,83.04306205529954,72.65819791282505,300559,佳发教育,bottom_area,2022-07-07,9.12,2022-07-07,9.09,0.33003300330032304,4.070407040704081,31.240544629349476,False,-3.4921,2.3141,2,2,2,100.0,25.164909464246165,29.09783989834816,14.669966996699676,0.33003300330032304,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-3.49%; 状态bottom_area; 底部未确认
3,77.24537545581579,71.05411082810382,002386,天原股份,bottom_area,2022-07-07,8.55,2022-07-06,8.3,3.012048192771084,6.987951807228916,30.717863105175287,False,0.9445,2.9394,2,3,2,66.66666666666666,32.445774413737794,48.85290148448042,11.987951807228916,3.012048192771084,历史2/3次成功; 当前距低点3.01%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
4,74.52506683369887,69.86921896912,603222,济民健康,bottom_area,2022-07-07,11.09,2022-06-20,10.66,4.033771106941836,10.225140712945588,31.535003211303792,True,-1.5098,1.8026,4,6,4,66.66666666666666,35.21263670043394,68.46504559270518,10.966228893058164,4.033771106941836,历史4/6次成功; 当前距低点4.03%; 最新日涨幅-1.51%; 状态bottom_area; 底部已确认
5,68.01872081501597,63.80828096118301,002339,积成电子,bottom_area,2022-07-07,5.63,2022-06-23,5.41,4.0665434380776295,7.208872458410346,31.863979848866503,True,0.7156,3.0162,1,2,1,50.0,82.94930875576038,82.94930875576038,10.93345656192237,4.0665434380776295,历史1/2次成功; 当前距低点4.07%; 最新日涨幅0.72%; 状态bottom_area; 底部已确认
6,67.31045834655568,60.8229084780918,002116,中国海诚,bottom_area,2022-07-07,8.93,2022-07-06,8.75,2.057142857142854,2.4000000000000097,32.117920868890614,False,1.1325,1.2374,1,2,1,50.0,18.51179673321235,18.51179673321235,12.942857142857145,2.057142857142854,历史1/2次成功; 当前距低点2.06%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
