rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
46,74.3340149448137,74.02440715822038,300518,新迅达,confirmed_rebound,2024-06-07,7.89,2024-06-06,7.53,4.780876494023897,11.28818061088978,31.48316651501365,True,4.0897,2.6152,2,2,2,100.0,15.56347077739172,16.514806378132132,5.219123505976104,4.780876494023897,历史2/2次成功; 当前距低点4.78%; 最新日涨幅4.09%; 状态confirmed_rebound; 底部已确认
47,74.32676230559336,74.02882909165017,300710,万隆光电,confirmed_rebound,2024-06-07,14.66,2024-06-06,13.99,4.789135096497497,15.796997855611144,30.84527928818586,True,2.5892,3.2353,2,2,2,100.0,15.688479094970239,19.8738907052779,5.210864903502504,4.789135096497497,历史2/2次成功; 当前距低点4.79%; 最新日涨幅2.59%; 状态confirmed_rebound; 底部已确认
48,73.41375247977142,70.34001203888405,688228,开普云,confirmed_rebound,2024-06-07,39.91,2024-06-06,38.84,2.7548918640576545,11.714727085478879,28.339483394833948,False,1.3974,2.0155,2,3,2,66.66666666666666,35.6693485068216,41.53424657534245,7.245108135942346,2.7548918640576545,历史2/3次成功; 当前距低点2.75%; 最新日涨幅1.40%; 状态confirmed_rebound; 底部未确认
49,72.22260908734567,69.48336119411609,000705,浙江震元,bottom_area,2024-06-07,7.28,2024-06-06,7.07,2.97029702970297,4.950495049504945,27.26337448559671,False,2.6798,2.7569,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,7.029702970297031,2.97029702970297,历史2/3次成功; 当前距低点2.97%; 最新日涨幅2.68%; 状态bottom_area; 底部未确认
50,72.20158750593855,71.67356939579219,300683,海特生物,bottom_area,2024-06-07,21.99,2024-06-06,21.02,4.614652711703134,7.373929590865845,32.67136450992953,False,3.191,1.2349,1,1,1,100.0,16.532137518684582,16.532137518684582,5.385347288296867,4.614652711703134,历史1/1次成功; 当前距低点4.61%; 最新日涨幅3.19%; 状态bottom_area; 底部未确认
51,72.10127481361812,67.67308629804563,688202,美迪西,bottom_area,2024-06-07,29.77,2024-06-06,29.28,1.6734972677595574,7.445355191256829,30.23588277340957,False,0.5743,1.4039,2,4,2,50.0,17.304624024394695,23.795418261555337,8.326502732240442,1.6734972677595574,历史2/4次成功; 当前距低点1.67%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
52,72.04207135526765,71.8133281474217,300642,透景生命,bottom_area,2024-06-07,11.93,2024-06-06,11.38,4.833040421792608,8.172231985940243,27.28434504792332,False,3.0225,1.0056,1,1,1,100.0,19.960539296284104,19.960539296284104,5.166959578207392,4.833040421792608,历史1/1次成功; 当前距低点4.83%; 最新日涨幅3.02%; 状态bottom_area; 底部未确认
53,71.7362153231913,71.37753424657535,600410,华胜天成,bottom_area,2024-06-07,3.98,2024-06-06,3.8,4.736842105263162,9.736842105263161,27.893738140417458,False,2.8424,1.5229,1,1,1,100.0,16.43835616438356,16.43835616438356,5.263157894736838,4.736842105263162,历史1/1次成功; 当前距低点4.74%; 最新日涨幅2.84%; 状态bottom_area; 底部未确认
54,70.41055509215023,68.22810333936917,688170,德龙激光,bottom_area,2024-06-07,22.54,2024-06-06,21.81,3.3470884915176544,9.812012838147641,27.178631051752923,False,2.408,1.524,2,3,2,66.66666666666666,21.359131362165336,25.624999999999996,6.652911508482346,3.3470884915176544,历史2/3次成功; 当前距低点3.35%; 最新日涨幅2.41%; 状态bottom_area; 底部未确认
55,70.40862044217253,68.18625365633638,002225,濮耐股份,bottom_area,2024-06-07,4.05,2024-06-06,3.92,3.3163265306122423,7.39795918367347,27.001862197392928,False,0.7463,2.6098,2,3,2,66.66666666666666,20.75705096486887,29.457364341085263,6.683673469387758,3.3163265306122423,历史2/3次成功; 当前距低点3.32%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
56,69.64565855028255,69.13729607911259,001266,宏英智能,confirmed_rebound,2024-06-07,18.36,2024-06-06,17.55,4.615384615384608,11.45299145299144,28.832116788321166,False,3.2621,4.1833,3,4,3,75.0,17.286951624674675,23.285351397121083,5.384615384615392,4.615384615384608,历史3/4次成功; 当前距低点4.62%; 最新日涨幅3.26%; 状态confirmed_rebound; 底部未确认
57,68.02377135004544,67.31860689294516,300530,领湃科技,bottom_area,2024-06-07,16.42,2024-06-07,15.72,4.452926208651406,4.898218829516525,29.852744310575634,False,3.6616,1.7996,3,5,3,60.0,27.802573379948058,34.07510431154381,5.547073791348595,4.452926208651406,历史3/5次成功; 当前距低点4.45%; 最新日涨幅3.66%; 状态bottom_area; 底部未确认
58,67.96754121151936,67.45842105263158,000592,平潭发展,bottom_area,2024-06-07,1.59,2024-06-07,1.52,4.605263157894741,7.894736842105256,28.971962616822434,False,-1.8519,4.1682,1,1,1,100.0,16.228070175438603,16.228070175438603,5.39473684210526,4.605263157894741,历史1/1次成功; 当前距低点4.61%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
59,64.849859338807,64.43137126563559,300554,三超新材,bottom_area,2024-06-07,24.48,2024-06-06,23.39,4.660111158614792,9.362975630611363,27.808641975308635,False,3.3347,12.236,2,3,2,66.66666666666666,17.041709895756142,21.15606936416185,5.339888841385208,4.660111158614792,历史2/3次成功; 当前距低点4.66%; 最新日涨幅3.33%; 状态bottom_area; 底部未确认
60,61.36907256637056,59.28555467059873,300497,富祥股份,bottom_area,2024-06-07,9.39,2024-06-06,9.1,3.186813186813197,5.824175824175837,31.268882175226594,False,0.3205,1.3972,1,2,1,50.0,24.094025465230157,24.094025465230157,6.813186813186803,3.186813186813197,历史1/2次成功; 当前距低点3.19%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
61,56.204293178539984,52.81343085650314,000521,长虹美菱,bottom_area,2024-06-07,8.8,2024-06-07,8.65,1.7341040462427786,3.468208092485537,31.56645569620253,False,-1.1236,3.3626,1,3,1,33.33333333333333,13.407821229050265,13.407821229050265,8.265895953757221,1.7341040462427786,历史1/3次成功; 当前距低点1.73%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
62,54.97851378619021,54.65917350619478,000779,甘咨询,bottom_area,2024-06-07,7.36,2024-06-06,7.03,4.69416785206259,7.254623044096725,27.30093071354705,False,3.662,1.5367,1,2,1,50.0,17.69825918762089,17.69825918762089,5.30583214793741,4.69416785206259,历史1/2次成功; 当前距低点4.69%; 最新日涨幅3.66%; 状态bottom_area; 底部未确认
63,54.44781310270628,54.17129019876279,001366,播恩集团,bottom_area,2024-06-07,11.95,2024-06-06,11.41,4.732690622261167,7.624890446976329,30.384380719951192,False,1.8755,6.7496,1,2,1,50.0,15.547445255474459,15.547445255474459,5.267309377738834,4.732690622261167,历史1/2次成功; 当前距低点4.73%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
