rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.43779055794748,80.14689166763222,000028,国药一致,bottom_area,2023-09-05,32.05,2023-08-30,31.45,1.907790143084254,2.861685214626398,28.765571913929783,False,0.2502,0.859,2,2,2,100.0,12.240070934754426,14.150943396226415,6.092209856915747,1.907790143084254,历史2/2次成功; 当前距低点1.91%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
2,76.71407658296371,76.13451516356878,300614,百川畅银,bottom_area,2023-09-05,22.7,2023-09-01,21.91,3.605659516202643,4.42720219078046,29.775641025641026,False,1.0686,2.0147,2,2,2,100.0,11.480746561886047,11.8614931237721,4.394340483797357,3.605659516202643,历史2/2次成功; 当前距低点3.61%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
3,75.54490674969854,72.48203668557079,300751,迈为股份,bottom_area,2023-09-05,151.0,2023-09-05,148.26,1.8481046809658772,4.539322811277498,31.18588999767928,False,-1.042,2.2204,1,1,1,100.0,9.439329882650446,9.439329882650446,6.151895319034123,1.8481046809658772,历史1/1次成功; 当前距低点1.85%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
4,74.46409042851323,75.30732932687827,002386,天原股份,bottom_area,2023-09-05,5.93,2023-08-31,5.67,4.585537918871249,5.996472663139327,31.604342581423396,False,-0.5034,0.4919,3,3,3,100.0,24.851375171530723,48.85290148448042,3.414462081128751,4.585537918871249,历史3/3次成功; 当前距低点4.59%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
5,73.48634442201323,72.74945076056258,002755,奥赛康,bottom_area,2023-09-05,7.74,2023-08-24,7.48,3.4759358288770024,6.550802139037423,32.97491039426523,False,-0.129,0.2281,1,1,1,100.0,30.831099195710454,30.831099195710454,4.524064171122998,3.4759358288770024,历史1/1次成功; 当前距低点3.48%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
6,72.54171664938076,72.26455249184313,603301,振德医疗,bottom_area,2023-09-05,26.49,2023-08-29,25.52,3.8009404388714687,5.015673981191227,31.157270029673594,False,0.1512,0.4883,1,1,1,100.0,9.734928454140272,9.734928454140272,4.199059561128531,3.8009404388714687,历史1/1次成功; 当前距低点3.80%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
7,71.19273515147246,72.02624643092467,002425,凯撒文化,bottom_area,2023-09-05,4.77,2023-08-25,4.56,4.605263157894736,7.894736842105271,27.04000000000001,True,-1.6495,1.7568,2,2,2,100.0,14.926056080240135,21.231422505307858,3.3947368421052637,4.605263157894736,历史2/2次成功; 当前距低点4.61%; 最新日涨幅-1.65%; 状态bottom_area; 底部已确认
8,70.43278333915562,69.30536459477268,688247,宣泰医药,confirmed_rebound,2023-09-05,10.77,2023-08-31,10.44,3.160919540229886,8.716475095785443,28.247422680412377,True,-1.1927,1.7499,1,1,1,100.0,9.474522292993626,9.474522292993626,4.8390804597701145,3.160919540229886,历史1/1次成功; 当前距低点3.16%; 最新日涨幅-1.19%; 状态confirmed_rebound; 底部已确认
9,69.57563391398374,66.67081060617186,688202,美迪西,confirmed_rebound,2023-09-05,71.94,2023-08-29,70.68,1.7826825127334336,8.658743633276726,28.526645768025073,True,-1.5869,1.3985,2,3,2,66.66666666666666,17.304624024394695,23.795418261555337,6.217317487266567,1.7826825127334336,历史2/3次成功; 当前距低点1.78%; 最新日涨幅-1.59%; 状态confirmed_rebound; 底部已确认
10,67.99971462865805,68.83789912445998,000977,浪潮信息,confirmed_rebound,2023-09-05,37.91,2023-08-29,36.23,4.637041126138559,10.985371239304456,32.19165262960884,True,-2.745,4.1865,2,2,2,100.0,8.388994043311252,8.391304347826086,3.362958873861441,4.637041126138559,历史2/2次成功; 当前距低点4.64%; 最新日涨幅-2.75%; 状态confirmed_rebound; 底部已确认
