rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.41929657005835,85.44721937442614,002761,浙江建投,bottom_area,2024-06-26,8.05,2024-06-26,7.8,3.205128205128217,3.205128205128217,32.173913043478265,False,1.6414,1.2912,6,6,6,100.0,23.305976785583134,43.73730534867976,6.794871794871785,3.205128205128217,历史6/6次成功; 当前距低点3.21%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
12,81.99274574094794,79.61464592752826,002567,唐人神,bottom_area,2024-06-26,5.39,2024-06-26,5.21,3.4548944337811847,3.838771593090214,29.115646258503396,False,0.3724,2.8532,3,3,3,100.0,11.676372239512666,13.8187221396731,6.545105566218816,3.4548944337811847,历史3/3次成功; 当前距低点3.45%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
13,81.66649111072068,79.41862903345229,301332,德尔玛,bottom_area,2024-06-26,9.08,2024-06-24,8.77,3.5347776510832443,4.332953249714946,30.507131537242472,False,2.4831,1.025,1,1,1,100.0,44.935064935064936,44.935064935064936,6.465222348916757,3.5347776510832443,历史1/1次成功; 当前距低点3.53%; 最新日涨幅2.48%; 状态bottom_area; 底部未确认
14,81.35930125772123,78.71291864800385,300653,正海生物,bottom_area,2024-06-26,20.88,2024-06-25,20.22,3.264094955489615,3.264094955489615,27.6824034334764,False,2.6549,0.4929,2,2,2,100.0,21.156210465162204,29.647513278609367,6.7359050445103845,3.264094955489615,历史2/2次成功; 当前距低点3.26%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
15,81.24500466583015,80.03734065010374,600416,湘电股份,bottom_area,2024-06-26,10.14,2024-06-26,9.73,4.2137718396711215,4.6248715313463435,27.496274217585686,False,2.9442,0.7826,3,3,3,100.0,23.251292712655438,34.41084462982274,5.7862281603288785,4.2137718396711215,历史3/3次成功; 当前距低点4.21%; 最新日涨幅2.94%; 状态bottom_area; 底部未确认
16,81.01330216734895,80.47679023246583,603326,我乐家居,bottom_area,2024-06-26,5.85,2024-06-24,5.59,4.651162790697671,5.72450805008945,31.24231242312424,False,1.2111,1.3129,4,4,4,100.0,14.30882470568014,20.141843971631218,5.34883720930233,4.651162790697671,历史4/4次成功; 当前距低点4.65%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
17,80.9857842199639,77.51496489625119,300755,华致酒行,bottom_area,2024-06-26,14.07,2024-06-26,13.7,2.700729927007307,3.211678832116798,27.47485442032822,False,0.788,0.664,1,1,1,100.0,24.47650069799908,24.47650069799908,7.299270072992694,2.700729927007307,历史1/1次成功; 当前距低点2.70%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
18,80.7106970677149,79.16115947793409,000797,中国武夷,bottom_area,2024-06-26,2.35,2024-06-24,2.26,3.982300884955766,4.867256637168156,28.25396825396826,False,0.8584,1.1906,3,3,3,100.0,15.703255352866844,21.169916434540383,6.017699115044235,3.982300884955766,历史3/3次成功; 当前距低点3.98%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
19,80.61960764460606,79.35000752421857,000717,中南股份,bottom_area,2024-06-26,1.75,2024-06-24,1.68,4.1666666666666705,4.761904761904766,29.411764705882355,False,3.5503,0.8004,2,2,2,100.0,35.64520174311065,56.020942408376975,5.83333333333333,4.1666666666666705,历史2/2次成功; 当前距低点4.17%; 最新日涨幅3.55%; 状态bottom_area; 底部未确认
20,80.23094932801557,78.53138940799187,600162,香江控股,bottom_area,2024-06-26,1.34,2024-06-24,1.29,3.8759689922480653,4.651162790697678,32.81249999999999,False,0.7519,0.4708,2,2,2,100.0,27.68063822751323,28.90624999999999,6.1240310077519355,3.8759689922480653,历史2/2次成功; 当前距低点3.88%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
21,79.29536930292915,78.71657098684936,002129,TCL中环,bottom_area,2024-06-26,8.84,2024-06-25,8.45,4.615384615384623,4.970414201183432,29.110738255033564,False,3.1505,1.6537,3,3,3,100.0,21.073375859818903,31.12759643916912,5.384615384615377,4.615384615384623,历史3/3次成功; 当前距低点4.62%; 最新日涨幅3.15%; 状态bottom_area; 底部未确认
22,78.94103971957192,77.77220883534136,000718,苏宁环球,bottom_area,2024-06-26,1.73,2024-06-24,1.66,4.216867469879522,4.81927710843374,32.24489795918368,False,1.7647,0.7784,2,2,2,100.0,27.77777777777778,36.111111111111114,5.783132530120478,4.216867469879522,历史2/2次成功; 当前距低点4.22%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
23,78.8021603147055,78.0965847347995,002015,协鑫能科,bottom_area,2024-06-26,8.08,2024-06-25,7.73,4.52781371280724,4.786545924967648,27.349624060150372,False,3.5897,0.6827,1,1,1,100.0,65.95380667236954,65.95380667236954,5.47218628719276,4.52781371280724,历史1/1次成功; 当前距低点4.53%; 最新日涨幅3.59%; 状态bottom_area; 底部未确认
24,77.2810150798059,75.73195241673629,000597,东北制药,bottom_area,2024-06-26,3.96,2024-06-24,3.81,3.937007874015746,4.461942257217846,27.290076335877867,False,1.0204,0.7523,2,2,2,100.0,13.378120266087073,16.59751037344398,6.0629921259842545,3.937007874015746,历史2/2次成功; 当前距低点3.94%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
25,77.10363572623285,73.3066163750691,600295,鄂尔多斯,bottom_area,2024-06-26,10.02,2024-06-26,9.79,2.3493360572012305,3.064351378958128,27.319970304380114,False,-1.4749,0.6559,1,1,1,100.0,20.016680567139286,20.016680567139286,7.65066394279877,2.3493360572012305,历史1/1次成功; 当前距低点2.35%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
26,77.02118821838822,75.73015440115441,603217,元利科技,bottom_area,2024-06-26,14.43,2024-06-24,13.86,4.112554112554115,4.617604617604622,32.5875486381323,False,2.851,0.5734,2,2,2,100.0,15.520310633213857,19.81481481481482,5.887445887445885,4.112554112554115,历史2/2次成功; 当前距低点4.11%; 最新日涨幅2.85%; 状态bottom_area; 底部未确认
27,76.69247168959664,69.72042880872422,000889,中嘉博创,bottom_area,2024-06-26,1.48,2024-06-26,1.48,0.0,6.081081081081086,28.84615384615385,False,-5.1282,4.1439,5,6,5,83.33333333333334,20.360728362316628,34.408602150537625,10.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-5.13%; 状态bottom_area; 底部未确认
28,76.47171780825154,74.6874539766501,603180,金牌家居,bottom_area,2024-06-26,19.59,2024-06-24,18.88,3.7605932203389876,4.661016949152557,28.403488813045136,False,1.7662,0.3468,3,4,3,75.0,26.433368381844026,31.366822429906527,6.239406779661013,3.7605932203389876,历史3/4次成功; 当前距低点3.76%; 最新日涨幅1.77%; 状态bottom_area; 底部未确认
29,76.3944927885605,75.38418922167207,000862,银星能源,bottom_area,2024-06-26,4.85,2024-06-26,4.65,4.301075268817189,4.731182795698919,27.34375,False,2.9724,1.2546,1,1,1,100.0,32.63785394932937,32.63785394932937,5.698924731182812,4.301075268817189,历史1/1次成功; 当前距低点4.30%; 最新日涨幅2.97%; 状态bottom_area; 底部未确认
30,76.33902276313465,75.51878131810652,000524,岭南控股,bottom_area,2024-06-26,8.01,2024-06-24,7.67,4.432855280312905,4.693611473272482,28.116213683223997,False,1.7789,0.8792,2,2,2,100.0,18.31016858720398,21.550094517958406,5.567144719687095,4.432855280312905,历史2/2次成功; 当前距低点4.43%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
31,76.27386912650628,72.70198880686468,002572,索菲亚,bottom_area,2024-06-26,16.1,2024-06-24,15.71,2.4824952259707227,4.328453214513047,27.065923862581236,False,-0.2478,0.9722,1,1,1,100.0,18.398268398268392,18.398268398268392,7.517504774029278,2.4824952259707227,历史1/1次成功; 当前距低点2.48%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
32,76.0654017664013,75.26703544486469,002612,朗姿股份,bottom_area,2024-06-26,14.33,2024-06-26,13.72,4.4460641399416865,4.810495626822158,28.01678908709338,False,2.577,1.2208,2,2,2,100.0,17.118611203934037,20.77294685990338,5.553935860058314,4.4460641399416865,历史2/2次成功; 当前距低点4.45%; 最新日涨幅2.58%; 状态bottom_area; 底部未确认
33,75.90368712761118,75.53901601581073,000688,国城矿业,bottom_area,2024-06-26,10.15,2024-06-26,9.69,4.747162022703828,5.779153766769872,31.032028469750895,False,2.8369,0.8888,2,2,2,100.0,22.271749610620777,30.935251798561143,5.252837977296173,4.747162022703828,历史2/2次成功; 当前距低点4.75%; 最新日涨幅2.84%; 状态bottom_area; 底部未确认
34,75.80148677897488,75.68650727650727,001218,丽臣实业,bottom_area,2024-06-26,15.14,2024-06-24,14.43,4.920304920304926,5.959805959805956,27.121212121212125,False,2.2282,1.7193,2,2,2,100.0,25.18711018711019,29.999999999999993,5.079695079695075,4.920304920304926,历史2/2次成功; 当前距低点4.92%; 最新日涨幅2.23%; 状态bottom_area; 底部未确认
35,74.66331904213045,73.61172299928353,002208,合肥城建,bottom_area,2024-06-26,4.41,2024-06-25,4.23,4.255319148936163,4.964539007092197,28.42639593908629,False,1.3793,0.8494,1,1,1,100.0,22.54758418740848,22.54758418740848,5.744680851063837,4.255319148936163,历史1/1次成功; 当前距低点4.26%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
36,74.65682255228835,73.92054274003601,603233,大参林,bottom_area,2024-06-26,15.16,2024-06-26,14.51,4.479669193659547,4.75534114403859,28.697788697788706,False,2.2252,0.8992,4,5,4,80.0,20.29133602999884,27.64192139737992,5.5203308063404535,4.479669193659547,历史4/5次成功; 当前距低点4.48%; 最新日涨幅2.23%; 状态bottom_area; 底部未确认
37,74.50892799754153,72.87609105180533,002159,三特索道,bottom_area,2024-06-26,12.72,2024-06-24,12.25,3.836734693877556,4.326530612244893,27.471876850207227,False,0.8723,1.6865,1,1,1,100.0,13.461538461538462,13.461538461538462,6.163265306122445,3.836734693877556,历史1/1次成功; 当前距低点3.84%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
38,74.25362702051761,73.66919499342987,000516,国际医学,bottom_area,2024-06-26,4.79,2024-06-25,4.58,4.5851528384279465,4.5851528384279465,28.100470957613815,False,3.0108,0.7313,1,1,1,100.0,26.89969604863221,26.89969604863221,5.414847161572054,4.5851528384279465,历史1/1次成功; 当前距低点4.59%; 最新日涨幅3.01%; 状态bottom_area; 底部未确认
39,73.92661029305168,73.79110075910341,300393,中来股份,bottom_area,2024-06-26,5.99,2024-06-26,5.71,4.903677758318743,5.078809106830123,29.766297662976637,False,3.2759,1.4581,4,5,4,80.0,24.792935742312604,36.516853932584276,5.096322241681257,4.903677758318743,历史4/5次成功; 当前距低点4.90%; 最新日涨幅3.28%; 状态bottom_area; 底部未确认
40,73.79397463505066,72.53784418347706,688017,绿的谐波,bottom_area,2024-06-26,83.56,2024-06-26,80.27,4.098666998878793,4.33536813255264,28.85757334042365,False,1.8776,1.9135,3,4,3,75.0,19.02045667161674,22.08643815201191,5.901333001121207,4.098666998878793,历史3/4次成功; 当前距低点4.10%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
41,73.3726126907354,72.7936841587902,605089,味知香,bottom_area,2024-06-26,22.13,2024-06-25,21.16,4.584120982986762,4.867674858223068,27.658119658119656,False,3.7992,0.289,1,1,1,100.0,22.180000000000007,22.180000000000007,5.415879017013238,4.584120982986762,历史1/1次成功; 当前距低点4.58%; 最新日涨幅3.80%; 状态bottom_area; 底部未确认
42,72.85790919459403,72.82912297997743,002172,澳洋健康,bottom_area,2024-06-26,2.53,2024-06-24,2.41,4.979253112033181,4.979253112033181,27.627627627627625,False,3.2653,0.8695,4,5,4,80.0,20.54741976028543,29.824561403508774,5.02074688796682,4.979253112033181,历史4/5次成功; 当前距低点4.98%; 最新日涨幅3.27%; 状态bottom_area; 底部未确认
43,71.98302756067466,71.30072398190048,000897,津滨发展,bottom_area,2024-06-26,2.09,2024-06-25,2.0,4.499999999999993,6.000000000000005,29.824561403508774,False,0.9662,1.7773,1,1,1,100.0,13.122171945701359,13.122171945701359,5.500000000000008,4.499999999999993,历史1/1次成功; 当前距低点4.50%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
44,70.81342873200265,68.56296156518975,000002,万科A,bottom_area,2024-06-26,7.19,2024-06-24,6.96,3.3045977011494316,4.454022988505741,29.838709677419356,False,1.1252,1.3809,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,6.69540229885057,3.3045977011494316,历史2/3次成功; 当前距低点3.30%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
45,70.70275896742909,69.39344861618042,300763,锦浪科技,bottom_area,2024-06-26,44.52,2024-06-26,42.8,4.018691588785061,4.48598130841122,29.950900163666127,False,1.76,1.7875,2,3,2,66.66666666666666,35.856982644858604,36.020348268440614,5.98130841121494,4.018691588785061,历史2/3次成功; 当前距低点4.02%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
46,70.33307035088619,68.6380953794141,002810,山东赫达,bottom_area,2024-06-26,12.27,2024-06-25,11.83,3.7193575655114075,3.7193575655114075,29.792284866468847,False,2.25,1.0983,2,3,2,66.66666666666666,28.126687968351778,46.13526570048308,6.280642434488593,3.7193575655114075,历史2/3次成功; 当前距低点3.72%; 最新日涨幅2.25%; 状态bottom_area; 底部未确认
47,70.24318591188828,70.04860644952846,600975,新五丰,bottom_area,2024-06-26,7.56,2024-06-26,7.21,4.85436893203883,6.657420249653264,30.4054054054054,False,-2.1992,5.1835,2,2,2,100.0,16.54068609987636,18.99159663865546,5.145631067961171,4.85436893203883,历史2/2次成功; 当前距低点4.85%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
48,69.0346569141908,67.42108628511623,605169,洪通燃气,bottom_area,2024-06-26,7.73,2024-06-25,7.45,3.7583892617449695,4.02684563758389,28.97998093422307,False,2.5199,1.472,2,3,2,66.66666666666666,22.06208137219406,26.09375,6.241610738255031,3.7583892617449695,历史2/3次成功; 当前距低点3.76%; 最新日涨幅2.52%; 状态bottom_area; 底部未确认
49,68.41629534662154,67.81761595827784,000721,西安饮食,bottom_area,2024-06-26,6.91,2024-06-24,6.61,4.538577912254158,5.4462934947049835,28.15217391304347,False,0.8759,2.158,4,6,4,66.66666666666666,17.09089748145515,20.485175202156327,5.461422087745843,4.538577912254158,历史4/6次成功; 当前距低点4.54%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
50,68.21661915867611,67.00346450879539,000705,浙江震元,bottom_area,2024-06-26,7.18,2024-06-24,6.9,4.057971014492744,4.202898550724639,29.01234567901235,False,2.5714,1.6803,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,5.942028985507256,4.057971014492744,历史2/3次成功; 当前距低点4.06%; 最新日涨幅2.57%; 状态bottom_area; 底部未确认
51,68.02176976050436,66.92303339139197,603060,国检集团,bottom_area,2024-06-26,6.03,2024-06-26,5.79,4.145077720207258,4.145077720207258,27.71535580524344,False,3.6082,0.2338,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,5.854922279792742,4.145077720207258,历史2/3次成功; 当前距低点4.15%; 最新日涨幅3.61%; 状态bottom_area; 底部未确认
52,64.18652546841766,63.62966851628613,300601,康泰生物,bottom_area,2024-06-26,16.34,2024-06-26,15.63,4.542546385156744,4.734484964811261,27.87263497923397,False,3.6802,1.0079,2,3,2,66.66666666666666,11.290363482671175,11.580726965342352,5.457453614843257,4.542546385156744,历史2/3次成功; 当前距低点4.54%; 最新日涨幅3.68%; 状态bottom_area; 底部未确认
53,58.00478903024856,56.69520954223083,000779,甘咨询,bottom_area,2024-06-26,7.1,2024-06-26,6.84,3.801169590643272,4.093567251461992,29.26577042399173,False,1.8651,1.0582,1,2,1,50.0,17.69825918762089,17.69825918762089,6.198830409356729,3.801169590643272,历史1/2次成功; 当前距低点3.80%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
