rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,101.47358554635173,86.24337288749604,002219,新里程,bottom_area,2024-06-25,1.88,2024-06-24,1.86,1.0752688172042901,5.376344086021498,28.735632183908038,False,0.0,0.6083,2,2,2,100.0,34.81175156302061,45.685279187817265,18.92473118279571,1.0752688172042901,历史2/2次成功; 当前距低点1.08%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,90.0860508574652,78.56049393229725,001308,康冠科技,bottom_area,2024-06-25,21.88,2024-06-24,21.35,2.482435597189684,5.62060889929742,28.66688940862011,False,2.2908,2.7867,1,1,1,100.0,27.421758569299566,27.421758569299566,17.51756440281032,2.482435597189684,历史1/1次成功; 当前距低点2.48%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
13,89.21817457469712,76.45862730784035,000516,国际医学,bottom_area,2024-06-25,4.65,2024-06-25,4.58,1.5283842794759888,3.9301310043668063,28.100470957613815,False,-1.0638,0.971,1,1,1,100.0,26.89969604863221,26.89969604863221,18.471615720524014,1.5283842794759888,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
14,88.24224459150167,74.76531694695991,002015,协鑫能科,bottom_area,2024-06-25,7.8,2024-06-25,7.73,0.905562742561441,3.7516170763259913,27.349624060150372,False,-1.7632,0.6004,1,1,1,100.0,65.95380667236954,65.95380667236954,19.09443725743856,0.905562742561441,历史1/1次成功; 当前距低点0.91%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
15,87.5511756501302,76.84576555247504,002208,合肥城建,bottom_area,2024-06-25,4.35,2024-06-25,4.23,2.8368794326240945,4.964539007092197,28.42639593908629,False,2.1127,1.1436,1,1,1,100.0,22.54758418740848,22.54758418740848,17.163120567375906,2.8368794326240945,历史1/1次成功; 当前距低点2.84%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
16,87.29141316869342,75.37823759626778,300409,道氏技术,bottom_area,2024-06-25,8.39,2024-06-25,8.23,1.944106925880925,3.280680437424053,30.60708263069139,False,0.479,1.2726,3,5,3,60.0,40.380652619765016,50.03460207612457,18.055893074119076,1.944106925880925,历史3/5次成功; 当前距低点1.94%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
17,87.20839402673062,75.00430390054092,603368,柳药集团,bottom_area,2024-06-25,17.7,2024-06-24,17.4,1.7241379310344869,3.3333333333333446,27.800829875518684,False,0.2833,1.5584,2,3,2,66.66666666666666,37.89608449802624,42.85714285714285,18.275862068965516,1.7241379310344869,历史2/3次成功; 当前距低点1.72%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
18,85.92767827656412,72.3310263321584,002163,海南发展,bottom_area,2024-06-25,5.49,2024-06-24,5.46,0.549450549450554,5.311355311355312,27.777777777777775,False,-0.1818,0.841,1,1,1,100.0,32.54716981132074,32.54716981132074,19.45054945054945,0.549450549450554,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
19,84.94270981862994,72.12116871393107,002761,浙江建投,bottom_area,2024-06-25,7.92,2024-06-25,7.84,1.020408163265307,2.5510204081632564,31.826086956521742,False,0.3802,1.4201,3,6,3,50.0,33.213437237505204,43.73730534867976,18.979591836734695,1.020408163265307,历史3/6次成功; 当前距低点1.02%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
20,84.08711628376577,71.6335255357651,300763,锦浪科技,bottom_area,2024-06-25,43.75,2024-06-25,43.23,1.2028683784409049,4.811473513763603,29.247135842880528,False,-2.4091,1.6913,2,3,2,66.66666666666666,35.856982644858604,36.020348268440614,18.797131621559096,1.2028683784409049,历史2/3次成功; 当前距低点1.20%; 最新日涨幅-2.41%; 状态bottom_area; 底部未确认
21,83.1685133843507,70.85703713368126,002240,盛新锂能,bottom_area,2024-06-25,13.41,2024-06-25,13.25,1.2075471698113218,2.6415094339622613,30.664573521716378,False,0.6757,1.2415,2,4,2,50.0,28.710992907801412,33.42198581560282,18.79245283018868,1.2075471698113218,历史2/4次成功; 当前距低点1.21%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
22,82.7631760117181,69.93147243856333,605089,味知香,bottom_area,2024-06-25,21.32,2024-06-25,21.16,0.7561436672967871,3.4971644612476296,27.658119658119656,False,-1.2963,0.3678,1,1,1,100.0,22.180000000000007,22.180000000000007,19.243856332703213,0.7561436672967871,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
23,82.01709090909092,68.34757575757577,301315,威士顿,bottom_area,2024-06-25,35.46,2024-06-25,35.46,0.0,11.054709531866896,31.01167315175097,False,-20.009,15.5111,1,1,1,100.0,26.868686868686865,26.868686868686865,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态bottom_area; 底部未确认
24,80.58029040144564,68.63946107784432,600186,莲花控股,bottom_area,2024-06-25,3.38,2024-06-24,3.34,1.1976047904191627,4.19161676646707,27.074235807860266,False,0.2967,1.4551,1,2,1,50.0,53.49544072948328,53.49544072948328,18.802395209580837,1.1976047904191627,历史1/2次成功; 当前距低点1.20%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
25,78.65671648401592,69.52201512093283,000723,美锦能源,bottom_area,2024-06-25,4.81,2024-06-24,4.66,3.2188841201716625,4.291845493562235,27.187500000000004,False,1.6913,0.665,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,16.78111587982834,3.2188841201716625,历史2/3次成功; 当前距低点3.22%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
26,78.44106906560872,66.82606289565042,601908,京运通,bottom_area,2024-06-25,2.52,2024-06-24,2.49,1.2048192771084258,4.0160642570280976,28.857142857142854,False,0.0,0.6367,1,2,1,50.0,40.33898305084744,40.33898305084744,18.795180722891576,1.2048192771084258,历史1/2次成功; 当前距低点1.20%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
27,77.46333514181562,65.76245657979236,000722,湖南发展,bottom_area,2024-06-25,8.97,2024-06-25,8.88,1.0135135135135118,3.9414414414414374,28.73194221508828,False,-3.9615,2.4217,2,4,2,50.0,31.63046984195248,36.6412213740458,18.98648648648649,1.0135135135135118,历史2/4次成功; 当前距低点1.01%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
28,76.25864593567611,64.15752427979716,002326,永太科技,bottom_area,2024-06-25,7.73,2024-06-25,7.69,0.5201560468140447,3.771131339401821,27.109004739336495,False,-1.6539,1.2289,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,19.479843953185956,0.5201560468140447,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
29,76.23746142817386,64.05080402515722,002317,众生药业,bottom_area,2024-06-25,11.3,2024-06-25,11.25,0.44444444444445075,2.75555555555556,27.745664739884397,False,-1.9948,1.604,2,4,2,50.0,45.076007303712714,58.31999999999999,19.55555555555555,0.44444444444445075,历史2/4次成功; 当前距低点0.44%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
30,75.88807602125222,65.19136965360026,002172,澳洋健康,bottom_area,2024-06-25,2.45,2024-06-24,2.41,1.6597510373443998,4.56431535269709,27.627627627627625,False,1.2397,0.8532,2,5,2,40.0,25.46022590723384,29.824561403508774,18.3402489626556,1.6597510373443998,历史2/5次成功; 当前距低点1.66%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
31,75.27076955583162,63.732914368441364,300393,中来股份,bottom_area,2024-06-25,5.8,2024-06-25,5.75,0.8695652173913012,3.652173913043478,29.27429274292744,False,-1.6949,1.2162,3,5,3,60.0,26.911414323083477,36.516853932584276,19.1304347826087,0.8695652173913012,历史3/5次成功; 当前距低点0.87%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
32,74.41976066554736,63.25454551427349,002218,拓日新能,bottom_area,2024-06-25,2.81,2024-06-25,2.78,1.079136690647491,2.517985611510802,32.850241545893724,False,0.0,1.2812,1,3,1,33.33333333333333,39.04109589041095,39.04109589041095,18.92086330935251,1.079136690647491,历史1/3次成功; 当前距低点1.08%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
33,73.23451219352697,62.18182845700245,603233,大参林,bottom_area,2024-06-25,14.83,2024-06-25,14.68,1.0217983651226181,2.792915531335151,27.862407862407867,False,-0.7363,0.8428,2,5,2,40.0,23.93295015850551,27.64192139737992,18.978201634877383,1.0217983651226181,历史2/5次成功; 当前距低点1.02%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
34,73.17431210399636,62.6222212749834,002612,朗姿股份,bottom_area,2024-06-25,13.97,2024-06-24,13.77,1.4524328249818523,3.848946986201897,27.754459601259178,False,1.2319,1.1885,1,2,1,50.0,20.77294685990338,20.77294685990338,18.54756717501815,1.4524328249818523,历史1/2次成功; 当前距低点1.45%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
35,72.67490139381052,63.29269076305221,000718,苏宁环球,bottom_area,2024-06-25,1.7,2024-06-24,1.66,2.40963855421687,4.81927710843374,32.24489795918368,False,1.7964,1.11,1,2,1,50.0,36.111111111111114,36.111111111111114,17.59036144578313,2.40963855421687,历史1/2次成功; 当前距低点2.41%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
36,72.20574687902594,61.31028232071456,000688,国城矿业,bottom_area,2024-06-25,9.87,2024-06-25,9.77,1.0235414534288603,4.401228249744111,30.4626334519573,False,-2.2772,0.736,1,2,1,50.0,30.935251798561143,30.935251798561143,18.97645854657114,1.0235414534288603,历史1/2次成功; 当前距低点1.02%; 最新日涨幅-2.28%; 状态bottom_area; 底部未确认
37,72.12897984569364,61.65591954022991,601388,怡球资源,bottom_area,2024-06-25,2.19,2024-06-24,2.16,1.3888888888888797,4.629629629629613,27.27272727272727,False,0.9217,0.701,1,4,1,25.0,35.632183908045974,35.632183908045974,18.61111111111112,1.3888888888888797,历史1/4次成功; 当前距低点1.39%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
38,71.84558422959577,61.481551296720085,000705,浙江震元,bottom_area,2024-06-25,7.0,2024-06-24,6.9,1.4492753623188355,3.3333333333333264,29.01234567901235,False,1.3025,1.7773,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,18.550724637681164,1.4492753623188355,历史1/3次成功; 当前距低点1.45%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
39,71.07278706796414,60.552408417225955,605169,洪通燃气,bottom_area,2024-06-25,7.54,2024-06-25,7.45,1.2080536912751658,2.2818791946308714,28.97998093422307,False,0.6676,1.1996,1,3,1,33.33333333333333,26.09375,26.09375,18.791946308724835,1.2080536912751658,历史1/3次成功; 当前距低点1.21%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
40,70.68104568878871,60.00061444208704,688017,绿的谐波,bottom_area,2024-06-25,82.02,2024-06-24,81.2,1.00985221674876,8.0911330049261,28.033324470442256,False,0.2689,2.1802,1,4,1,25.0,22.08643815201191,22.08643815201191,18.990147783251242,1.00985221674876,历史1/4次成功; 当前距低点1.01%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
41,69.63684217199375,59.57807686182268,002810,山东赫达,bottom_area,2024-06-25,12.0,2024-06-25,11.83,1.4370245139475903,2.704987320371938,29.792284866468847,False,-0.2494,1.0007,1,3,1,33.33333333333333,46.13526570048308,46.13526570048308,18.56297548605241,1.4370245139475903,历史1/3次成功; 当前距低点1.44%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
42,69.3468943364328,58.42285714285714,000717,中南股份,bottom_area,2024-06-25,1.69,2024-06-24,1.68,0.5952380952380958,4.1666666666666705,29.411764705882355,False,-0.5882,0.8668,1,2,1,50.0,56.020942408376975,56.020942408376975,19.404761904761905,0.5952380952380958,历史1/2次成功; 当前距低点0.60%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
43,68.79774075391097,60.13307638086177,000524,岭南控股,bottom_area,2024-06-25,7.87,2024-06-24,7.67,2.60756192959583,3.3898305084745735,28.116213683223997,False,2.474,0.9819,1,2,1,50.0,21.550094517958406,21.550094517958406,17.39243807040417,2.60756192959583,历史1/2次成功; 当前距低点2.61%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
44,68.40584733514007,58.30851851851855,002602,世纪华通,bottom_area,2024-06-25,3.28,2024-06-25,3.24,1.2345679012345552,4.629629629629626,32.35908141962421,False,-1.7964,1.0771,1,3,1,33.33333333333333,36.8279569892473,36.8279569892473,18.765432098765448,1.2345679012345552,历史1/3次成功; 当前距低点1.23%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
45,67.82527745071452,58.795138097364095,000002,万科A,bottom_area,2024-06-25,7.11,2024-06-24,6.96,2.1551724137931085,4.454022988505741,29.838709677419356,False,1.7167,2.0643,1,3,1,33.33333333333333,28.255902513328245,28.255902513328245,17.844827586206893,2.1551724137931085,历史1/3次成功; 当前距低点2.16%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
46,67.61449052794353,57.038696800698084,002838,道恩股份,bottom_area,2024-06-25,9.05,2024-06-25,8.99,0.6674082313681924,3.0033370411568363,28.537360890302065,False,-0.8762,0.7694,2,5,2,40.0,31.77627724848148,38.59649122807017,19.33259176863181,0.6674082313681924,历史2/5次成功; 当前距低点0.67%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
47,66.43972793632511,56.82519644853357,002129,TCL中环,bottom_area,2024-06-25,8.57,2024-06-25,8.45,1.4201183431952782,4.970414201183432,29.110738255033564,False,-2.6136,1.7094,1,3,1,33.33333333333333,31.12759643916912,31.12759643916912,18.579881656804723,1.4201183431952782,历史1/3次成功; 当前距低点1.42%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
48,66.37246204622323,56.86643167643168,300423,昇辉科技,bottom_area,2024-06-25,5.36,2024-06-25,5.28,1.5151515151515165,6.628787878787872,29.12751677852349,False,-3.4234,4.9875,1,2,1,50.0,23.28482328482329,23.28482328482329,18.484848484848484,1.5151515151515165,历史1/2次成功; 当前距低点1.52%; 最新日涨幅-3.42%; 状态bottom_area; 底部未确认
49,66.15228129767345,57.837050408301096,002392,北京利尔,bottom_area,2024-06-25,3.13,2024-06-24,3.05,2.6229508196721336,4.262295081967225,27.55344418052257,False,1.9544,1.1412,1,3,1,33.33333333333333,28.838951310861425,28.838951310861425,17.377049180327866,2.6229508196721336,历史1/3次成功; 当前距低点2.62%; 最新日涨幅1.95%; 状态bottom_area; 底部未确认
50,65.80287036795528,56.640738619838295,600367,红星发展,bottom_area,2024-06-25,9.78,2024-06-24,9.61,1.7689906347554625,5.098855359001043,27.471698113207548,False,0.3077,1.6476,1,5,1,20.0,24.161490683229793,24.161490683229793,18.23100936524454,1.7689906347554625,历史1/5次成功; 当前距低点1.77%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
51,65.6802930463022,57.04035666856384,000401,金隅冀东,bottom_area,2024-06-25,4.08,2024-06-24,3.99,2.2556390977443574,4.010025062656645,27.848101265822784,False,1.4925,0.6094,1,3,1,33.33333333333333,20.053120849933585,20.053120849933585,17.744360902255643,2.2556390977443574,历史1/3次成功; 当前距低点2.26%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
52,65.0026533488491,54.474445819270535,688105,诺唯赞,bottom_area,2024-06-25,19.61,2024-06-25,19.55,0.3069053708439832,2.7621483375959035,32.93310463121784,False,-1.4573,0.6373,1,2,1,50.0,25.237580993520524,25.237580993520524,19.69309462915602,0.3069053708439832,历史1/2次成功; 当前距低点0.31%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
53,64.86037719560504,54.64132174281836,300653,正海生物,bottom_area,2024-06-25,20.34,2024-06-25,20.22,0.5934718100890257,2.373887240356085,27.6824034334764,False,-0.6836,0.5853,1,2,1,50.0,29.647513278609367,29.647513278609367,19.406528189910976,0.5934718100890257,历史1/2次成功; 当前距低点0.59%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
54,64.07618146431378,57.06212207885457,000721,西安饮食,bottom_area,2024-06-25,6.85,2024-06-24,6.61,3.630862329803318,5.4462934947049835,28.15217391304347,False,3.0075,2.7801,2,6,2,33.33333333333333,20.361047620821495,20.485175202156327,16.369137670196682,3.630862329803318,历史2/6次成功; 当前距低点3.63%; 最新日涨幅3.01%; 状态bottom_area; 底部未确认
55,63.41153834025791,56.46834841803978,601828,美凯龙,bottom_area,2024-06-25,2.57,2024-06-24,2.48,3.6290322580645102,5.645161290322586,29.745042492917843,False,2.3904,0.5966,1,3,1,33.33333333333333,33.81294964028779,33.81294964028779,16.37096774193549,3.6290322580645102,历史1/3次成功; 当前距低点3.63%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
56,62.73785146986385,55.32899088750296,000797,中国武夷,bottom_area,2024-06-25,2.33,2024-06-24,2.26,3.0973451327433756,4.867256637168156,28.25396825396826,False,2.193,1.6877,1,3,1,33.33333333333333,21.169916434540383,21.169916434540383,16.902654867256626,3.0973451327433756,历史1/3次成功; 当前距低点3.10%; 最新日涨幅2.19%; 状态bottom_area; 底部未确认
57,62.508355897690755,52.77966832879499,688288,鸿泉技术,bottom_area,2024-06-25,15.44,2024-06-25,15.33,0.7175472928897549,9.719504240052187,29.999999999999993,False,-2.2785,7.1848,1,4,1,25.0,41.992882562277565,41.992882562277565,19.282452707110245,0.7175472928897549,历史1/4次成功; 当前距低点0.72%; 最新日涨幅-2.28%; 状态bottom_area; 底部未确认
58,62.3330344670126,52.835593437977394,002738,中矿资源,bottom_area,2024-06-25,26.08,2024-06-25,25.84,0.9287925696594366,2.1284829721362257,29.877883310719135,False,-0.1149,1.2853,1,2,1,50.0,24.04968009032744,24.04968009032744,19.071207430340564,0.9287925696594366,历史1/2次成功; 当前距低点0.93%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
59,61.390667633834575,51.769558947602235,002466,天齐锂业,bottom_area,2024-06-25,29.53,2024-06-25,29.34,0.6475800954328605,3.101567825494206,29.471153846153847,False,-1.8937,1.1603,1,3,1,33.33333333333333,34.31563565513881,34.31563565513881,19.352419904567142,0.6475800954328605,历史1/3次成功; 当前距低点0.65%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
60,61.111133093798024,54.191830205914805,603326,我乐家居,bottom_area,2024-06-25,5.78,2024-06-24,5.59,3.3989266547406154,4.651162790697671,31.24231242312424,False,2.4823,1.3267,1,4,1,25.0,20.141843971631218,20.141843971631218,16.601073345259387,3.3989266547406154,历史1/4次成功; 当前距低点3.40%; 最新日涨幅2.48%; 状态bottom_area; 底部未确认
61,60.67856892377058,51.16857142857143,002568,百润股份,bottom_area,2024-06-25,17.11,2024-06-25,17.0,0.6470588235294084,5.117647058823535,29.166666666666668,False,-3.8764,1.4034,1,2,1,50.0,21.848739495798313,21.848739495798313,19.35294117647059,0.6470588235294084,历史1/2次成功; 当前距低点0.65%; 最新日涨幅-3.88%; 状态bottom_area; 底部未确认
62,59.92212024933509,50.71202538781541,603305,旭升集团,bottom_area,2024-06-25,10.77,2024-06-25,10.68,0.8426966292134819,2.8089887640449507,27.098976109215023,False,-0.37,1.0496,1,4,1,25.0,32.41061130334487,32.41061130334487,19.15730337078652,0.8426966292134819,历史1/4次成功; 当前距低点0.84%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
63,59.690532228179855,50.63609084452613,688161,威高骨科,bottom_area,2024-06-25,19.73,2024-06-25,19.54,0.9723643807574271,3.9918116683725753,28.79008746355686,False,-0.9041,0.9876,1,4,1,25.0,33.591836734693864,33.591836734693864,19.027635619242574,0.9723643807574271,历史1/4次成功; 当前距低点0.97%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
64,56.95639400809366,48.07519933479648,002459,晶澳科技,bottom_area,2024-06-25,11.53,2024-06-25,11.45,0.6986899563318784,5.240174672489096,29.66830466830468,False,-3.9967,1.6837,1,4,1,25.0,26.683937823834192,26.683937823834192,19.301310043668124,0.6986899563318784,历史1/4次成功; 当前距低点0.70%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
