rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.07490750977192,80.16343767503747,688023,安恒信息,bottom_area,2024-01-18,81.93,2024-01-18,80.48,1.8016898608349936,5.168986083499001,28.334817453250217,False,-1.6801,2.3735,2,2,2,100.0,33.50156213839389,39.261744966442954,18.19831013916501,1.8016898608349936,历史2/2次成功; 当前距低点1.80%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
12,77.88531930108532,69.13454390451835,000957,中通客车,bottom_area,2024-01-18,8.09,2024-01-18,7.82,3.4526854219948793,5.1150895140665,28.125,False,-2.0581,1.9805,2,3,2,66.66666666666666,190.25905745148648,354.54545454545456,16.547314578005125,3.4526854219948793,历史2/3次成功; 当前距低点3.45%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
13,75.07094468694764,66.34126005745588,603348,文灿股份,bottom_area,2024-01-18,30.55,2024-01-18,29.6,3.209459459459457,3.378378378378378,27.272727272727277,False,0.4934,1.2921,2,4,2,50.0,28.97219153238415,31.539888682745836,16.790540540540544,3.209459459459457,历史2/4次成功; 当前距低点3.21%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
14,71.46533943372192,61.89576098202983,603222,济民健康,bottom_area,2024-01-18,7.27,2024-01-18,7.12,2.1067415730337005,4.353932584269658,29.504950495049503,False,-2.1534,1.9038,3,8,3,37.5,41.11092348681001,68.46504559270518,17.8932584269663,2.1067415730337005,历史3/8次成功; 当前距低点2.11%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
15,71.37749308169863,64.21392912865291,688079,美迪凯,bottom_area,2024-01-18,9.95,2024-01-18,9.55,4.188481675392655,4.607329842931931,32.173295454545446,False,0.3024,2.892,2,4,2,50.0,29.53584595993638,30.064655172413808,15.811518324607347,4.188481675392655,历史2/4次成功; 当前距低点4.19%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
16,67.89946072435325,59.867888375399936,300647,超频三,bottom_area,2024-01-18,5.68,2024-01-18,5.51,3.085299455535389,5.08166969147006,28.161668839634945,False,-0.8726,1.9004,1,2,1,50.0,48.45360824742268,48.45360824742268,16.914700544464612,3.085299455535389,历史1/2次成功; 当前距低点3.09%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
17,66.7178309064086,59.609200605553745,300657,弘信电子,bottom_area,2024-01-18,16.62,2024-01-18,16.01,3.810118675827604,4.184884447220475,28.04494382022471,False,0.1205,2.4402,1,2,1,50.0,33.47457627118643,33.47457627118643,16.189881324172397,3.810118675827604,历史1/2次成功; 当前距低点3.81%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
18,66.52875461596962,58.86288988655748,002761,浙江建投,bottom_area,2024-01-18,9.46,2024-01-18,9.16,3.2751091703056847,3.820960698689952,28.881987577639755,False,0.2119,1.6719,1,4,1,25.0,43.73730534867976,43.73730534867976,16.724890829694317,3.2751091703056847,历史1/4次成功; 当前距低点3.28%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
19,66.11992365048309,58.28063241106721,603037,凯众股份,bottom_area,2024-01-18,18.14,2024-01-18,17.6,3.068181818181813,3.9204545454545325,29.543634907926336,False,-0.4391,3.5036,1,2,1,50.0,39.71014492753625,39.71014492753625,16.931818181818187,3.068181818181813,历史1/2次成功; 当前距低点3.07%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
20,65.28954361072934,58.06283840190816,603229,奥翔药业,bottom_area,2024-01-18,11.65,2024-01-18,11.25,3.555555555555559,3.8222222222222197,28.707224334600756,False,0.0,0.9143,1,3,1,33.33333333333333,41.48479427549196,41.48479427549196,16.444444444444443,3.555555555555559,历史1/3次成功; 当前距低点3.56%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
21,64.395890025587,56.36906014704579,688156,路德科技,bottom_area,2024-01-18,21.77,2024-01-18,21.2,2.68867924528302,3.820754716981143,29.591497841248753,False,-1.1353,1.0797,1,3,1,33.33333333333333,44.22535211267606,44.22535211267606,17.31132075471698,2.68867924528302,历史1/3次成功; 当前距低点2.69%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
22,63.946969175491155,56.00293982575808,300370,安控科技,bottom_area,2024-01-18,2.27,2024-01-18,2.21,2.714932126696835,3.6199095022624466,28.246753246753247,False,-0.8734,1.2862,1,2,1,50.0,23.13432835820894,23.13432835820894,17.285067873303166,2.714932126696835,历史1/2次成功; 当前距低点2.71%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
23,63.64065069862732,55.93845015448093,688105,诺唯赞,bottom_area,2024-01-18,27.54,2024-01-18,26.76,2.9147982062780176,5.231689088191325,30.88842975206611,False,-2.7886,1.3065,1,2,1,50.0,25.237580993520524,25.237580993520524,17.085201793721982,2.9147982062780176,历史1/2次成功; 当前距低点2.91%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
24,63.432252110105196,56.030381710160306,300609,汇纳科技,bottom_area,2024-01-18,23.33,2024-01-18,22.61,3.184431667403799,4.820875718708535,31.69184290030212,False,-0.2565,3.2777,1,4,1,25.0,49.87035436473638,49.87035436473638,16.815568332596204,3.184431667403799,历史1/4次成功; 当前距低点3.18%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
25,63.39067120518164,57.6278829138015,688326,经纬恒润,bottom_area,2024-01-18,88.0,2024-01-18,84.0,4.761904761904762,5.357142857142857,29.11392405063291,False,1.2775,1.6405,1,2,1,50.0,34.48938586529221,34.48938586529221,15.238095238095239,4.761904761904762,历史1/2次成功; 当前距低点4.76%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
26,63.289376643236885,55.44402130226991,605080,浙江自然,bottom_area,2024-01-18,21.06,2024-01-18,20.5,2.7317073170731643,6.097560975609756,27.56183745583039,False,-2.9493,10.0126,1,2,1,50.0,20.335021425788852,20.335021425788852,17.268292682926838,2.7317073170731643,历史1/2次成功; 当前距低点2.73%; 最新日涨幅-2.95%; 状态bottom_area; 底部未确认
27,62.98896446398221,55.87999212052167,300454,深信服,bottom_area,2024-01-18,63.78,2024-01-18,61.67,3.421436679098426,3.7619588130371335,32.21587162013629,False,2.048,1.5212,1,4,1,25.0,29.49391262831224,29.49391262831224,16.578563320901573,3.421436679098426,历史1/4次成功; 当前距低点3.42%; 最新日涨幅2.05%; 状态bottom_area; 底部未确认
28,62.53121098348071,55.22339415976377,603078,江化微,bottom_area,2024-01-18,13.98,2024-01-18,13.55,3.173431734317341,5.018450184501843,28.609062170706007,False,-1.1315,1.8818,1,2,1,50.0,24.563540397888758,24.563540397888758,16.82656826568266,3.173431734317341,历史1/2次成功; 当前距低点3.17%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
29,61.98024030171182,55.078436252755445,601777,千里科技,bottom_area,2024-01-18,3.24,2024-01-18,3.13,3.514376996805122,4.792332268370604,32.104121475054235,False,-1.5198,0.4218,1,2,1,50.0,27.96352583586626,27.96352583586626,16.48562300319488,3.514376996805122,历史1/2次成功; 当前距低点3.51%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
30,61.47610781053383,54.529859348198976,603160,汇顶科技,bottom_area,2024-01-18,60.29,2024-01-18,58.3,3.413379073756436,3.773584905660382,27.125000000000004,False,0.9883,0.8689,1,3,1,33.33333333333333,20.747474747474755,20.747474747474755,16.586620926243565,3.413379073756436,历史1/3次成功; 当前距低点3.41%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
31,60.63556268847226,54.32014140411806,601011,宝泰隆,bottom_area,2024-01-18,2.89,2024-01-18,2.78,3.956834532374112,4.676258992805768,31.527093596059114,False,-0.3448,2.472,1,2,1,50.0,29.31034482758621,29.31034482758621,16.04316546762589,3.956834532374112,历史1/2次成功; 当前距低点3.96%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
32,60.53644210040143,54.38069536029707,688068,热景生物,bottom_area,2024-01-18,36.75,2024-01-18,35.3,4.107648725212473,4.985835694051007,28.686868686868692,False,-0.2984,1.1866,1,2,1,50.0,31.484593837534998,31.484593837534998,15.892351274787528,4.107648725212473,历史1/2次成功; 当前距低点4.11%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
33,58.350190156345754,51.67609155245272,002765,蓝黛科技,bottom_area,2024-01-18,5.9,2024-01-18,5.71,3.3274956217162943,5.078809106830123,28.17610062893082,False,-1.3378,2.6844,1,4,1,25.0,28.213879408418663,28.213879408418663,16.672504378283705,3.3274956217162943,历史1/4次成功; 当前距低点3.33%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
