rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.28301153617996,80.34563763831851,605198,安德利,bottom_area,2025-06-27,40.3,2025-06-20,39.13,2.990033222591348,5.877843087145405,29.748653500897664,False,0.0497,0.8004,1,1,1,100.0,43.241469816272954,43.241469816272954,17.009966777408653,2.990033222591348,历史1/1次成功; 当前距低点2.99%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
12,72.93920016116165,66.27158301751874,002615,哈尔斯,bottom_area,2025-06-27,8.19,2025-06-23,7.82,4.731457800511499,5.24296675191816,30.673758865248217,False,0.738,8.9114,2,3,2,66.66666666666666,27.80989320439935,28.84012539184954,15.268542199488502,4.731457800511499,历史2/3次成功; 当前距低点4.73%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
13,72.84236276788398,65.31845357736536,688114,华大智造,bottom_area,2025-06-27,64.59,2025-06-23,62.1,4.009661835748796,7.004830917874398,28.20809248554913,True,1.6365,2.0733,2,4,2,50.0,24.08861592942264,27.745919717688572,15.990338164251206,4.009661835748796,历史2/4次成功; 当前距低点4.01%; 最新日涨幅1.64%; 状态bottom_area; 底部已确认
14,72.0933730882035,63.606232011299014,001282,三联锻造,bottom_area,2025-06-27,20.16,2025-06-26,19.55,3.1202046035805595,7.161125319693087,30.62455642299503,True,2.4911,17.5209,1,2,1,50.0,37.31343283582089,37.31343283582089,16.879795396419443,3.1202046035805595,历史1/2次成功; 当前距低点3.12%; 最新日涨幅2.49%; 状态bottom_area; 底部已确认
15,70.14364773274075,60.01630603652308,688059,华锐精密,bottom_area,2025-06-27,45.75,2025-06-27,45.1,1.441241685144121,2.1064301552106333,32.1498420340003,False,0.5716,1.5951,1,5,1,20.0,38.29213483146067,38.29213483146067,18.55875831485588,1.441241685144121,历史1/5次成功; 当前距低点1.44%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
16,69.7656514475177,59.30543470625778,300703,创源股份,bottom_area,2025-06-27,20.49,2025-06-26,20.27,1.0853478046373897,4.0947212629501815,31.404399323181053,False,-0.1462,6.4013,1,2,1,50.0,20.914127423822727,20.914127423822727,18.91465219536261,1.0853478046373897,历史1/2次成功; 当前距低点1.09%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
17,69.20321027250056,60.834824732229784,605136,丽人丽妆,bottom_area,2025-06-27,10.57,2025-06-26,10.27,2.9211295034079914,4.67380720545278,29.318651066758434,False,0.2846,4.0504,1,4,1,25.0,52.667814113597245,52.667814113597245,17.07887049659201,2.9211295034079914,历史1/4次成功; 当前距低点2.92%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
18,68.7039745931066,60.06837757201703,002041,登海种业,bottom_area,2025-06-27,9.78,2025-06-23,9.53,2.623294858342078,3.147953830010501,29.719764011799416,False,0.1024,0.5509,1,2,1,50.0,21.395106715252467,21.395106715252467,17.376705141657922,2.623294858342078,历史1/2次成功; 当前距低点2.62%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
19,67.36541458334567,60.99397792243413,002575,群兴玩具,bottom_area,2025-06-27,8.52,2025-06-20,8.15,4.539877300613488,8.957055214723932,27.748226950354603,True,-1.9563,4.1992,2,4,2,50.0,29.811280472219792,39.02759526938239,15.460122699386513,4.539877300613488,历史2/4次成功; 当前距低点4.54%; 最新日涨幅-1.96%; 状态bottom_area; 底部已确认
20,66.72717268422579,57.758214216465674,603333,尚纬股份,bottom_area,2025-06-27,7.38,2025-06-23,7.23,2.0746887966804906,7.1922544951590535,28.838582677165352,True,-0.2703,2.8088,1,5,1,20.0,47.19626168224298,47.19626168224298,17.92531120331951,2.0746887966804906,历史1/5次成功; 当前距低点2.07%; 最新日涨幅-0.27%; 状态bottom_area; 底部已确认
21,64.50870593970228,58.16605125504377,002172,澳洋健康,bottom_area,2025-06-27,3.87,2025-06-23,3.71,4.312668463611864,7.277628032345014,27.11198428290766,True,1.3089,6.048,2,6,2,33.33333333333333,25.46022590723384,29.824561403508774,15.687331536388138,4.312668463611864,历史2/6次成功; 当前距低点4.31%; 最新日涨幅1.31%; 状态bottom_area; 底部已确认
22,61.34990853010979,51.397128112712984,603139,康惠股份,bottom_area,2025-06-27,20.77,2025-06-20,20.71,0.2897151134717466,5.5528730082085875,31.42384105960264,False,-0.622,2.3387,1,4,1,25.0,29.315476190476186,29.315476190476186,19.710284886528253,0.2897151134717466,历史1/4次成功; 当前距低点0.29%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
23,60.12755805404652,54.522075584332065,002678,珠江钢琴,bottom_area,2025-06-27,4.98,2025-06-23,4.76,4.621848739495812,5.042016806722694,29.79351032448378,False,1.0142,1.5782,1,3,1,33.33333333333333,35.5191256830601,35.5191256830601,15.378151260504188,4.621848739495812,历史1/3次成功; 当前距低点4.62%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
