rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.22422143282664,84.9937704918033,002636,金安国纪,bottom_area,2022-10-11,7.43,2022-10-11,7.32,1.5027322404371506,2.049180327868845,27.236580516898606,False,0.5413,0.2081,1,1,1,100.0,69.0,69.0,18.49726775956285,1.5027322404371506,历史1/1次成功; 当前距低点1.50%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
12,93.60357783522888,82.07630114566285,600135,乐凯胶片,bottom_area,2022-10-11,6.28,2022-10-11,6.11,2.7823240589198024,2.9459901800327284,30.011454753722795,False,1.6181,0.7207,1,1,1,100.0,56.981132075471706,56.981132075471706,17.2176759410802,2.7823240589198024,历史1/1次成功; 当前距低点2.78%; 最新日涨幅1.62%; 状态bottom_area; 底部未确认
13,93.53806993103275,80.95270943575716,002281,光迅科技,bottom_area,2022-10-11,14.82,2022-10-11,14.52,2.066115702479344,3.5123966942148748,28.99755501222494,False,0.4746,0.6002,1,1,1,100.0,35.1798561151079,35.1798561151079,17.93388429752066,2.066115702479344,历史1/1次成功; 当前距低点2.07%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
14,93.0217356396146,79.97192380528017,603356,华菱精工,bottom_area,2022-10-11,11.95,2022-10-11,11.75,1.7021276595744619,2.8085106382978733,29.724880382775115,False,0.4202,0.9646,1,1,1,100.0,25.445026178010465,25.445026178010465,18.29787234042554,1.7021276595744619,历史1/1次成功; 当前距低点1.70%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
15,92.87443225805882,80.08269365626374,688037,芯源微,bottom_area,2022-10-11,169.91,2022-10-11,166.8,1.8645083932853628,9.682254196642672,31.00595632031766,False,-6.2566,5.2947,3,3,3,100.0,27.38587523093747,34.08866995073892,18.135491606714638,1.8645083932853628,历史3/3次成功; 当前距低点1.86%; 最新日涨幅-6.26%; 状态bottom_area; 底部未确认
16,92.79092817504362,81.64514285714286,300446,航天智造,bottom_area,2022-10-11,9.01,2022-10-10,8.75,2.971428571428569,5.028571428571423,32.69230769230769,False,2.6196,1.5044,1,1,1,100.0,51.92697768762679,51.92697768762679,17.028571428571432,2.971428571428569,历史1/1次成功; 当前距低点2.97%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
17,92.49431509600339,79.36394511831378,300579,数字认证,bottom_area,2022-10-11,19.1,2022-10-11,18.8,1.5957446808510676,2.8191489361702,27.30085073472544,False,0.2099,0.6603,1,1,1,100.0,20.872274143302178,20.872274143302178,18.40425531914893,1.5957446808510676,历史1/1次成功; 当前距低点1.60%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
18,92.20619298835604,81.20431768860901,000816,智慧农业,bottom_area,2022-10-11,3.41,2022-10-11,3.31,3.021148036253779,3.32326283987915,28.04347826086956,False,1.4881,1.0763,1,1,1,100.0,48.23943661971832,48.23943661971832,16.978851963746223,3.021148036253779,历史1/1次成功; 当前距低点3.02%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
19,91.33902130718882,79.93827896821479,002034,旺能环境,bottom_area,2022-10-11,18.02,2022-10-10,17.55,2.6780626780626715,4.216524216524207,27.419354838709676,False,0.8394,0.3291,1,1,1,100.0,37.22721437740692,37.22721437740692,17.32193732193733,2.6780626780626715,历史1/1次成功; 当前距低点2.68%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
20,91.26952232060302,79.23809828959149,300607,拓斯达,bottom_area,2022-10-11,11.42,2022-10-11,11.17,2.2381378692927485,2.5962399283795965,29.169308814204182,False,1.6014,0.8024,1,1,1,100.0,28.070175438596472,28.070175438596472,17.76186213070725,2.2381378692927485,历史1/1次成功; 当前距低点2.24%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
21,91.0375395636172,78.78381750828622,002405,四维图新,bottom_area,2022-10-11,11.38,2022-10-10,11.15,2.0627802690582997,4.21524663677129,29.47501581277672,False,1.5165,0.7323,1,1,1,100.0,23.478260869565215,23.478260869565215,17.9372197309417,2.0627802690582997,历史1/1次成功; 当前距低点2.06%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
22,91.0072279540758,79.44341245800518,000591,太阳能,bottom_area,2022-10-11,6.87,2022-10-10,6.7,2.53731343283582,4.1791044776119435,29.769392033542967,False,2.0802,0.8094,1,1,1,100.0,32.84132841328414,32.84132841328414,17.46268656716418,2.53731343283582,历史1/1次成功; 当前距低点2.54%; 最新日涨幅2.08%; 状态bottom_area; 底部未确认
23,90.87526696055845,80.61906687402798,000957,中通客车,bottom_area,2022-10-11,13.3,2022-09-30,12.86,3.4214618973561532,6.531881804043545,29.534246575342472,False,1.5267,7.0487,1,1,1,100.0,354.54545454545456,354.54545454545456,16.578538102643847,3.4214618973561532,历史1/1次成功; 当前距低点3.42%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
24,90.78259519174692,78.68929327751786,600203,福日电子,bottom_area,2022-10-11,5.7,2022-10-10,5.58,2.1505376344086042,3.5842293906810068,29.6343001261034,False,1.4235,0.9597,1,1,1,100.0,24.045801526717554,24.045801526717554,17.849462365591396,2.1505376344086042,历史1/1次成功; 当前距低点2.15%; 最新日涨幅1.42%; 状态bottom_area; 底部未确认
25,89.48262978900627,78.1130436924015,000902,新洋丰,bottom_area,2022-10-11,12.93,2022-10-11,12.61,2.537668517049963,2.696272799365582,27.528735632183903,False,1.5711,0.4978,1,1,1,100.0,25.693160813308673,25.693160813308673,17.462331482950038,2.537668517049963,历史1/1次成功; 当前距低点2.54%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
26,88.01270823881127,75.65448818007631,688117,圣诺生物,bottom_area,2022-10-11,21.01,2022-10-10,20.66,1.6940948693126883,10.358180058083255,28.462603878116337,False,-2.551,0.5819,1,1,1,100.0,24.6076585059636,24.6076585059636,18.305905130687314,1.6940948693126883,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
27,87.5816589044915,78.11519709473986,300707,威唐工业,bottom_area,2022-10-11,16.19,2022-10-11,15.61,3.715566944266508,4.676489429852661,28.591033851784083,False,2.2742,2.0119,2,2,2,100.0,23.47682649283599,24.351297405189634,16.284433055733494,3.715566944266508,历史2/2次成功; 当前距低点3.72%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
28,87.4916583113629,76.81052687354574,000683,博源化工,bottom_area,2022-10-11,7.22,2022-10-11,7.02,2.8490028490028516,3.2763532763532823,28.58596134282808,False,2.1216,0.9913,1,1,1,100.0,22.50673854447439,22.50673854447439,17.15099715099715,2.8490028490028516,历史1/1次成功; 当前距低点2.85%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
29,87.01187681159423,78.50695652173916,000678,襄阳轴承,bottom_area,2022-10-11,5.52,2022-10-10,5.29,4.3478260869565135,5.1039697542533,30.84967320261438,False,3.7594,4.1228,1,1,1,100.0,121.62162162162164,121.62162162162164,15.652173913043487,4.3478260869565135,历史1/1次成功; 当前距低点4.35%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
30,86.88601021588525,75.20327895188166,688300,联瑞新材,bottom_area,2022-10-11,65.53,2022-10-11,64.2,2.0716510903426766,3.83177570093457,29.682365826944135,False,-1.0121,2.1682,1,1,1,100.0,26.809910956252438,26.809910956252438,17.928348909657323,2.0716510903426766,历史1/1次成功; 当前距低点2.07%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
31,86.73400623578443,76.3267802904427,300682,朗新科技,bottom_area,2022-10-11,21.43,2022-10-10,20.81,2.979336857280159,4.613166746756372,27.968155070958815,False,2.34,0.4029,1,1,1,100.0,21.503593145384194,21.503593145384194,17.02066314271984,2.979336857280159,历史1/1次成功; 当前距低点2.98%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
32,85.73619167103027,73.56063782425673,603256,宏和科技,bottom_area,2022-10-11,6.38,2022-10-11,6.28,1.5923566878980837,4.299363057324833,28.228571428571424,False,-4.491,0.9145,1,1,1,100.0,22.318339100346023,22.318339100346023,18.407643312101918,1.5923566878980837,历史1/1次成功; 当前距低点1.59%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
33,85.68810298033186,76.02641299548853,002053,云南能投,bottom_area,2022-10-11,10.56,2022-10-10,10.21,3.42801175318315,4.211557296767872,30.068493150684922,False,1.9305,0.609,1,1,1,100.0,25.38860103626942,25.38860103626942,16.57198824681685,3.42801175318315,历史1/1次成功; 当前距低点3.43%; 最新日涨幅1.93%; 状态bottom_area; 底部未确认
34,85.51348998885477,71.98459477171107,601155,新城控股,bottom_area,2022-10-11,16.42,2022-10-11,16.33,0.5511328842621153,6.552357624004901,28.533916849015327,False,-4.9218,1.2629,2,2,2,100.0,24.2536438055306,24.642857142857142,19.448867115737887,0.5511328842621153,历史2/2次成功; 当前距低点0.55%; 最新日涨幅-4.92%; 状态bottom_area; 底部未确认
35,85.02253359931923,76.28156381615089,600110,诺德股份,bottom_area,2022-10-11,8.5,2022-10-10,8.17,4.039167686658508,4.6511627906976845,29.690189328743543,False,0.5917,0.9024,1,1,1,100.0,34.251968503937015,34.251968503937015,15.960832313341495,4.039167686658508,历史1/1次成功; 当前距低点4.04%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
36,84.89409437240305,75.60368488654203,603155,新亚强,bottom_area,2022-10-11,25.39,2022-10-11,24.5,3.6326530612244925,3.6734693877550963,31.102362204724415,False,1.0748,1.7483,1,1,1,100.0,25.624375624375624,25.624375624375624,16.36734693877551,3.6326530612244925,历史1/1次成功; 当前距低点3.63%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
37,84.61728014390224,71.36846134136655,002322,理工能科,bottom_area,2022-10-11,7.66,2022-10-11,7.61,0.6570302233902736,2.102496714848873,27.385496183206108,False,-0.3901,0.2975,1,1,1,100.0,28.6908077994429,28.6908077994429,19.342969776609728,0.6570302233902736,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
38,83.36399621009394,75.06245868891102,600312,平高电气,bottom_area,2022-10-11,6.89,2022-10-10,6.61,4.236006051437206,4.538577912254158,27.759562841530055,False,3.4535,0.8917,1,1,1,100.0,30.110497237569056,30.110497237569056,15.763993948562794,4.236006051437206,历史1/1次成功; 当前距低点4.24%; 最新日涨幅3.45%; 状态bottom_area; 底部未确认
39,83.14386271733646,70.29678981876677,603005,晶方科技,bottom_area,2022-10-11,17.86,2022-10-11,17.72,0.7900677200902968,2.1444695259593827,29.821782178217827,False,-0.4459,1.4461,1,1,1,100.0,24.55991516436903,24.55991516436903,19.209932279909705,0.7900677200902968,历史1/1次成功; 当前距低点0.79%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
40,82.85226043850889,69.85624703959,605080,浙江自然,bottom_area,2022-10-11,45.7,2022-10-11,45.41,0.6386258533362834,3.038978198634668,28.1487341772152,False,-1.6781,1.4527,1,1,1,100.0,20.335021425788852,20.335021425788852,19.361374146663717,0.6386258533362834,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
41,82.39603657554798,74.20174696193942,002221,东华能源,bottom_area,2022-10-11,7.86,2022-10-11,7.54,4.244031830238731,4.244031830238731,27.360308285163782,False,2.8796,0.5819,1,1,1,100.0,25.581395348837223,25.581395348837223,15.75596816976127,4.244031830238731,历史1/1次成功; 当前距低点4.24%; 最新日涨幅2.88%; 状态bottom_area; 底部未确认
42,78.66999718480264,67.03716253443524,688195,腾景科技,bottom_area,2022-10-11,23.27,2022-10-11,22.99,1.2179208351457205,3.3492822966507316,32.122822556834954,False,0.3017,1.5108,2,5,2,40.0,29.967860422405867,38.77410468319559,18.78207916485428,1.2179208351457205,历史2/5次成功; 当前距低点1.22%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
43,77.80859331441513,69.3697936718591,002045,国光电器,bottom_area,2022-10-11,10.67,2022-10-11,10.29,3.6929057337220685,3.8872691933916457,27.227722772277236,False,2.1053,4.2057,2,3,2,66.66666666666666,31.73630149504698,33.77563329312426,16.307094266277932,3.6929057337220685,历史2/3次成功; 当前距低点3.69%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
44,75.63388320478222,64.512352214848,300484,蓝海华腾,bottom_area,2022-10-11,10.36,2022-10-10,10.23,1.2707722385141642,4.887585532746823,32.91803278688524,False,0.9747,1.0716,1,2,1,50.0,28.708133971291865,28.708133971291865,18.729227761485838,1.2707722385141642,历史1/2次成功; 当前距低点1.27%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
45,74.96110836708097,63.65562932887511,600183,生益科技,bottom_area,2022-10-11,12.77,2022-10-11,12.64,1.02848101265822,1.8196202531645462,28.425821064552657,False,0.5512,0.2814,1,2,1,50.0,21.132075471698116,21.132075471698116,18.97151898734178,1.02848101265822,历史1/2次成功; 当前距低点1.03%; 最新日涨幅0.55%; 状态bottom_area; 底部未确认
46,74.60730604351812,63.80568391826817,300342,天银机电,bottom_area,2022-10-11,7.88,2022-10-10,7.77,1.4157014157014198,3.8610038610038706,31.8421052631579,False,0.5102,0.5571,1,2,1,50.0,26.68539325842696,26.68539325842696,18.58429858429858,1.4157014157014198,历史1/2次成功; 当前距低点1.42%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
47,73.70839277883597,62.68540757894523,603236,移远通信,bottom_area,2022-10-11,110.21,2022-10-10,109.0,1.1100917431192603,6.8807339449541285,29.93057341218822,False,-0.0091,1.0214,1,2,1,50.0,39.389337383102855,39.389337383102855,18.88990825688074,1.1100917431192603,历史1/2次成功; 当前距低点1.11%; 最新日涨幅-0.01%; 状态bottom_area; 底部未确认
48,73.5673557963104,63.98628163879643,300549,优德精密,bottom_area,2022-10-11,11.38,2022-10-11,11.12,2.338129496402892,2.9676258992805766,30.845771144278604,False,1.0657,0.4436,1,2,1,50.0,38.963531669865645,38.963531669865645,17.66187050359711,2.338129496402892,历史1/2次成功; 当前距低点2.34%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
49,73.54001445318006,62.429185839237014,605111,新洁能,bottom_area,2022-10-11,78.91,2022-10-11,78.12,1.01126472094213,4.006656426011259,29.16855562607671,False,-2.5201,4.0615,1,2,1,50.0,36.800373134328346,36.800373134328346,18.988735279057874,1.01126472094213,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
50,73.45547294305511,62.66343663388587,300545,联得装备,bottom_area,2022-10-11,15.84,2022-10-11,15.64,1.2787723785166194,3.2608695652173787,27.221963704048385,False,-1.737,2.5272,1,2,1,50.0,41.33891213389123,41.33891213389123,18.721227621483383,1.2787723785166194,历史1/2次成功; 当前距低点1.28%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
51,72.47755052046712,62.70883718944764,002080,中材科技,bottom_area,2022-10-11,19.9,2022-10-10,19.5,2.051282051282044,3.4871794871794854,32.03206692227257,False,1.7382,0.4972,1,2,1,50.0,28.579356270810223,28.579356270810223,17.948717948717956,2.051282051282044,历史1/2次成功; 当前距低点2.05%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
52,72.07604093750969,61.88060882061245,002600,领益智造,bottom_area,2022-10-11,4.37,2022-10-10,4.3,1.6279069767441927,4.651162790697678,30.533117932148635,False,1.1574,0.2635,1,3,1,33.33333333333333,38.381201044386415,38.381201044386415,18.372093023255808,1.6279069767441927,历史1/3次成功; 当前距低点1.63%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
53,70.47212405917142,61.40724503081327,000635,英力特,bottom_area,2022-10-11,8.4,2022-10-11,8.2,2.4390243902439157,3.0487804878048785,29.065743944636687,False,0.9615,0.8545,1,2,1,50.0,26.334519572953745,26.334519572953745,17.560975609756085,2.4390243902439157,历史1/2次成功; 当前距低点2.44%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
54,70.42808565862175,61.05141295206056,300560,中富通,bottom_area,2022-10-11,11.85,2022-10-10,11.6,2.1551724137931036,3.1896551724138016,29.90936555891239,False,1.2821,0.7111,1,2,1,50.0,20.94196804037006,20.94196804037006,17.844827586206897,2.1551724137931036,历史1/2次成功; 当前距低点2.16%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
55,70.28972475124999,60.98690057694889,603028,赛福天,bottom_area,2022-10-11,7.88,2022-10-11,7.71,2.204928664072632,3.372243839169906,29.65328467153285,False,-0.1267,0.6693,1,2,1,50.0,43.67816091954023,43.67816091954023,17.79507133592737,2.204928664072632,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
56,70.10912796997084,60.865222328786395,000681,视觉中国,bottom_area,2022-10-11,9.6,2022-10-11,9.39,2.236421725239607,3.833865814696479,27.713625866050805,False,0.2088,1.4515,1,2,1,50.0,20.93690248565965,20.93690248565965,17.763578274760395,2.236421725239607,历史1/2次成功; 当前距低点2.24%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
57,70.0193036589476,59.778006462408385,688008,澜起科技,bottom_area,2022-10-11,42.96,2022-10-11,42.4,1.3207547169811376,5.990566037735847,29.45091514143095,False,-2.585,1.0475,1,2,1,50.0,26.340468909276254,26.340468909276254,18.679245283018865,1.3207547169811376,历史1/2次成功; 当前距低点1.32%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
58,69.19491479598635,59.44915214866433,002222,福晶科技,bottom_area,2022-10-11,13.42,2022-10-11,13.2,1.6666666666666714,3.1818181818181817,28.955866523143165,False,1.0542,1.0283,1,3,1,33.33333333333333,25.783972125435533,25.783972125435533,18.33333333333333,1.6666666666666714,历史1/3次成功; 当前距低点1.67%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
59,68.68523262180416,61.80125904486253,000815,美利云,bottom_area,2022-10-11,7.2,2022-10-10,6.91,4.196816208393632,4.486251808972498,27.870563674321502,False,3.2999,2.2866,1,2,1,50.0,55.703211517165016,55.703211517165016,15.803183791606369,4.196816208393632,历史1/2次成功; 当前距低点4.20%; 最新日涨幅3.30%; 状态bottom_area; 底部未确认
60,68.11952302752442,60.94058784412822,600202,哈空调,bottom_area,2022-10-11,4.55,2022-10-11,4.38,3.8812785388127837,3.8812785388127837,27.121464226289515,False,1.3363,1.2766,1,2,1,50.0,41.50485436893204,41.50485436893204,16.118721461187217,3.8812785388127837,历史1/2次成功; 当前距低点3.88%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
61,68.09555033770874,60.36279954617287,603088,宁波精达,bottom_area,2022-10-11,7.65,2022-10-10,7.4,3.378378378378378,5.540540540540531,28.43326885880077,False,2.2727,1.2796,1,2,1,50.0,32.23388305847077,32.23388305847077,16.621621621621625,3.378378378378378,历史1/2次成功; 当前距低点3.38%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
62,67.74015511307164,60.03456870801935,000676,智度股份,bottom_area,2022-10-11,5.22,2022-10-10,5.05,3.3663366336633653,3.960396039603964,30.631868131868135,False,2.3529,1.1627,1,2,1,50.0,30.321592649310862,30.321592649310862,16.633663366336638,3.3663366336633653,历史1/2次成功; 当前距低点3.37%; 最新日涨幅2.35%; 状态bottom_area; 底部未确认
63,67.63373046253876,60.58430948291726,601919,中远海控,bottom_area,2022-10-11,11.31,2022-10-10,10.88,3.9522058823529385,5.055147058823519,28.13738441215323,False,3.7615,1.2296,1,2,1,50.0,40.45881126173098,40.45881126173098,16.04779411764706,3.9522058823529385,历史1/2次成功; 当前距低点3.95%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
64,67.5983604952494,59.513746991431596,000020,深华发A,bottom_area,2022-10-11,8.23,2022-09-30,7.99,3.003754693366711,5.2565707133917385,28.660714285714278,False,1.8564,2.0202,1,2,1,50.0,23.076923076923073,23.076923076923073,16.99624530663329,3.003754693366711,历史1/2次成功; 当前距低点3.00%; 最新日涨幅1.86%; 状态bottom_area; 底部未确认
65,67.36838759677003,58.165055957867025,002724,海洋王,bottom_area,2022-10-11,9.48,2022-10-11,9.3,1.9354838709677389,3.2258064516128915,30.906389301634473,False,-0.3155,0.3894,1,2,1,50.0,25.204081632653047,25.204081632653047,18.064516129032263,1.9354838709677389,历史1/2次成功; 当前距低点1.94%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
66,67.33837211848827,59.23712735021036,688045,必易微,bottom_area,2022-10-11,45.92,2022-10-11,44.6,2.9596412556053817,3.766816143497757,29.40804051915163,False,0.7018,2.5488,1,2,1,50.0,21.048975338659265,21.048975338659265,17.040358744394617,2.9596412556053817,历史1/2次成功; 当前距低点2.96%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
67,65.98962132017708,57.64725435540071,300491,通合科技,bottom_area,2022-10-11,11.54,2022-10-10,11.25,2.57777777777777,3.555555555555559,28.435114503816795,False,1.8535,0.8591,1,3,1,33.33333333333333,27.26480836236933,27.26480836236933,17.42222222222223,2.57777777777777,历史1/3次成功; 当前距低点2.58%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
68,65.95212270784467,59.67586766076426,601778,晶科科技,bottom_area,2022-10-11,4.64,2022-09-29,4.44,4.504504504504489,4.504504504504489,28.271405492730207,False,2.8825,0.925,1,2,1,50.0,42.344827586206904,42.344827586206904,15.495495495495511,4.504504504504489,历史1/2次成功; 当前距低点4.50%; 最新日涨幅2.88%; 状态bottom_area; 底部未确认
69,65.19621028716183,57.00414359559826,002108,沧州明珠,bottom_area,2022-10-11,4.69,2022-10-10,4.57,2.6258205689277925,4.3763676148796335,28.03149606299212,False,2.1786,0.664,1,3,1,33.33333333333333,24.3961352657005,24.3961352657005,17.37417943107221,2.6258205689277925,历史1/3次成功; 当前距低点2.63%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
70,65.01304850034235,56.1229798443289,000715,中兴商业,bottom_area,2022-10-11,4.76,2022-10-11,4.67,1.9271948608137013,8.565310492505361,27.484472049689444,False,-4.8,5.6898,1,2,1,50.0,24.33862433862435,24.33862433862435,18.0728051391863,1.9271948608137013,历史1/2次成功; 当前距低点1.93%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
71,64.74130109170471,56.55295000371443,600418,江淮汽车,bottom_area,2022-10-11,13.15,2022-10-11,12.82,2.5741029641185653,5.226209048361934,28.139013452914796,False,-0.7547,3.2279,1,2,1,50.0,24.365079365079367,24.365079365079367,17.425897035881434,2.5741029641185653,历史1/2次成功; 当前距低点2.57%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
72,64.16188276161526,57.792872340425525,000868,安凯客车,bottom_area,2022-10-11,5.88,2022-10-11,5.64,4.255319148936175,6.028368794326255,27.87723785166241,False,2.9772,7.3413,1,4,1,25.0,69.53846153846153,69.53846153846153,15.744680851063828,4.255319148936175,历史1/4次成功; 当前距低点4.26%; 最新日涨幅2.98%; 状态bottom_area; 底部未确认
73,64.11702190327642,55.12768122863808,603313,梦百合,bottom_area,2022-10-11,9.53,2022-10-11,9.37,1.707577374599788,2.3479188900747134,28.144171779141107,False,-0.3138,0.5435,1,3,1,33.33333333333333,25.52486187845302,25.52486187845302,18.292422625400214,1.707577374599788,历史1/3次成功; 当前距低点1.71%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
