rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,75.20034848013914,69.45160074647578,688277,天智航,bottom_area,2021-07-13,25.6,2021-07-13,25.39,0.827097282394647,3.426545884206384,30.34293552812072,False,-2.1781,1.4344,1,1,1,100.0,20.469798657718112,20.469798657718112,9.172902717605353,0.827097282394647,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
2,74.07193447774537,72.72189921994926,600059,古越龙山,bottom_area,2021-07-13,12.12,2021-07-09,11.65,4.034334763948488,5.579399141630905,27.50466708151836,False,0.9159,2.424,1,1,1,100.0,15.05474452554743,15.05474452554743,5.965665236051513,4.034334763948488,历史1/1次成功; 当前距低点4.03%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
3,73.38203208162459,67.92667129337539,603087,甘李药业,bottom_area,2021-07-13,96.0,2021-07-12,95.1,0.9463722397476402,3.049421661409049,29.539897755056682,False,-0.2183,0.8274,1,1,1,100.0,13.733333333333325,13.733333333333325,9.05362776025236,0.9463722397476402,历史1/1次成功; 当前距低点0.95%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
