rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.88796197253693,84.16034497616762,002761,浙江建投,bottom_area,2024-01-19,9.32,2024-01-18,9.16,1.746724890829696,4.257641921397386,28.881987577639755,False,-1.4799,0.9495,4,4,4,100.0,20.98321358741574,43.73730534867976,6.253275109170304,1.746724890829696,历史4/4次成功; 当前距低点1.75%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
2,87.80364687505138,85.43928918686152,002146,荣盛发展,bottom_area,2024-01-19,1.59,2024-01-18,1.55,2.5806451612903247,3.8709677419354875,30.180180180180184,False,0.0,1.1427,4,4,4,100.0,15.608387927975553,19.587628865979376,5.419354838709675,2.5806451612903247,历史4/4次成功; 当前距低点2.58%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,86.47609514958297,84.31723785166244,000957,中通客车,bottom_area,2024-01-19,8.03,2024-01-18,7.82,2.6854219948848983,5.1150895140665,28.125,False,-0.7417,0.9722,3,3,3,100.0,132.3344468028054,354.54545454545456,5.314578005115102,2.6854219948848983,历史3/3次成功; 当前距低点2.69%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
4,86.1853892808561,81.4919227090325,300647,超频三,bottom_area,2024-01-19,5.57,2024-01-18,5.51,1.0889292196007352,5.08166969147006,28.161668839634945,False,-1.9366,1.3918,2,2,2,100.0,31.90688886947406,48.45360824742268,6.911070780399264,1.0889292196007352,历史2/2次成功; 当前距低点1.09%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
5,86.02759231926429,85.48191625155808,688107,安路科技,bottom_area,2024-01-19,31.08,2024-01-18,29.98,3.6691127418278784,6.50433622414943,27.584541062801925,False,0.2257,0.6736,4,4,4,100.0,29.180071521105532,67.95615731785945,4.330887258172122,3.6691127418278784,历史4/4次成功; 当前距低点3.67%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
6,85.31730523518918,79.72026698801452,603348,文灿股份,bottom_area,2024-01-19,29.74,2024-01-18,29.6,0.47297297297296287,4.189189189189184,27.272727272727277,False,-2.6514,0.972,4,4,4,100.0,21.33680304512298,31.539888682745836,7.527027027027038,0.47297297297296287,历史4/4次成功; 当前距低点0.47%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
7,84.7102426146094,79.50317288166256,603222,济民健康,bottom_area,2024-01-19,7.17,2024-01-18,7.12,0.7022471910112335,4.353932584269658,29.504950495049503,False,-1.3755,0.9088,8,8,8,100.0,22.980088586925643,68.46504559270518,7.297752808988767,0.7022471910112335,历史8/8次成功; 当前距低点0.70%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
8,84.50053328431741,80.96494611760957,603229,奥翔药业,bottom_area,2024-01-19,11.45,2024-01-18,11.25,1.7777777777777715,3.911111111111107,28.707224334600756,False,-1.7167,0.5054,3,3,3,100.0,20.85096479001555,41.48479427549196,6.2222222222222285,1.7777777777777715,历史3/3次成功; 当前距低点1.78%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
9,84.38308382435311,81.92796751963431,300454,深信服,bottom_area,2024-01-19,63.19,2024-01-18,61.67,2.4647316361277705,4.394357061780434,32.21587162013629,False,-0.9251,0.8773,4,4,4,100.0,17.782557258094812,29.49391262831224,5.5352683638722295,2.4647316361277705,历史4/4次成功; 当前距低点2.46%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
10,84.30685602101822,82.80611364107024,688156,路德科技,bottom_area,2024-01-19,21.85,2024-01-18,21.2,3.0660377358490667,3.820754716981143,29.591497841248753,False,0.3675,0.6428,3,3,3,100.0,24.0681703161618,44.22535211267606,4.933962264150933,3.0660377358490667,历史3/3次成功; 当前距低点3.07%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
11,84.13229443323371,79.17091696979334,300609,汇纳科技,bottom_area,2024-01-19,22.8,2024-01-18,22.61,0.8403361344537872,4.820875718708535,31.69184290030212,False,-2.2718,2.2043,4,4,4,100.0,22.886469657784787,49.87035436473638,7.1596638655462135,0.8403361344537872,历史4/4次成功; 当前距低点0.84%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
12,83.56461577932555,80.11596899224807,603013,亚普股份,bottom_area,2024-01-19,15.76,2024-01-18,15.48,1.808785529715758,4.198966408268725,31.956043956043956,False,-1.0672,0.4668,1,1,1,100.0,53.30739299610896,53.30739299610896,6.191214470284242,1.808785529715758,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
13,82.77030317616719,78.7147034775741,688068,热景生物,bottom_area,2024-01-19,35.79,2024-01-18,35.3,1.3881019830028385,5.127478753541084,28.686868686868692,False,-2.6122,0.9912,2,2,2,100.0,20.642881714089135,31.484593837534998,6.611898016997161,1.3881019830028385,历史2/2次成功; 当前距低点1.39%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
14,82.65488779476887,76.6615408706324,688023,安恒信息,bottom_area,2024-01-19,79.97,2024-01-19,79.9,0.08760951188985379,3.078848560700868,28.85129118432769,False,-2.3923,1.8362,2,2,2,100.0,33.50156213839389,39.261744966442954,7.912390488110146,0.08760951188985379,历史2/2次成功; 当前距低点0.09%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
15,81.78305737080707,76.95630667196328,688079,美迪凯,bottom_area,2024-01-19,9.63,2024-01-18,9.55,0.8376963350785347,5.235602094240837,32.173295454545446,False,-3.2161,2.4038,4,4,4,100.0,21.162657612593186,30.064655172413808,7.162303664921465,0.8376963350785347,历史4/4次成功; 当前距低点0.84%; 最新日涨幅-3.22%; 状态bottom_area; 底部未确认
16,80.73672347195559,76.92583682744933,002413,雷科防务,bottom_area,2024-01-19,4.78,2024-01-18,4.71,1.486199575371556,4.0339702760085006,31.540697674418606,False,-1.848,1.1054,1,1,1,100.0,28.894472361809044,28.894472361809044,6.513800424628443,1.486199575371556,历史1/1次成功; 当前距低点1.49%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
17,80.43160816668441,76.96787862214268,603306,华懋科技,bottom_area,2024-01-19,21.99,2024-01-18,21.62,1.7113783533764915,4.995374653098975,30.926517571884983,False,-2.1797,1.3614,2,2,2,100.0,15.214092837855201,19.519094766619503,6.2886216466235085,1.7113783533764915,历史2/2次成功; 当前距低点1.71%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
18,80.15415698451633,77.89412329322903,688356,键凯科技,bottom_area,2024-01-19,93.83,2024-01-18,91.53,2.512837321096905,5.4736152081284875,28.391488030042243,False,-0.1809,0.3875,3,3,3,100.0,13.351571964139552,15.625,5.487162678903096,2.512837321096905,历史3/3次成功; 当前距低点2.51%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
19,80.1168077570309,77.6696636500227,300601,康泰生物,bottom_area,2024-01-19,24.02,2024-01-18,23.46,2.387041773231026,3.9215686274509727,31.36337039204213,False,-0.6617,0.7882,3,3,3,100.0,10.602789747255038,11.580726965342352,5.612958226768974,2.387041773231026,历史3/3次成功; 当前距低点2.39%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
