rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.97138620779452,84.95004912084399,603356,华菱精工,bottom_area,2023-03-31,12.26,2023-03-31,12.09,1.4061207609594701,2.0678246484698097,28.672566371681413,False,0.4095,2.8304,2,2,2,100.0,31.91400245070737,38.38297872340427,8.59387923904053,1.4061207609594701,历史2/2次成功; 当前距低点1.41%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
2,88.38484380404867,82.83033873587802,002347,泰尔股份,bottom_area,2023-03-31,5.1,2023-03-20,5.02,1.5936254980079698,6.175298804780887,29.09604519774012,False,0.5917,1.3135,2,2,2,100.0,22.816155222237516,29.585798816568047,8.406374501992032,1.5936254980079698,历史2/2次成功; 当前距低点1.59%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
3,87.88457153422227,82.00496991749613,603051,鹿山新材,bottom_area,2023-03-31,48.23,2023-03-31,47.58,1.366120218579232,2.71122320302648,28.985074626865675,False,0.4373,6.0107,2,2,2,100.0,15.58991406374611,18.738110336081178,8.633879781420768,1.366120218579232,历史2/2次成功; 当前距低点1.37%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
4,87.68622519274652,82.14225851872715,002708,光洋股份,bottom_area,2023-03-31,6.46,2023-03-20,6.36,1.5723270440251518,6.132075471698108,31.759656652360512,False,0.78,1.4184,1,1,1,100.0,35.522388059701484,35.522388059701484,8.427672955974849,1.5723270440251518,历史1/1次成功; 当前距低点1.57%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
5,82.57239062475357,78.04360265536569,603315,福鞍股份,bottom_area,2023-03-31,14.51,2023-03-31,14.22,2.039381153305198,2.67229254571026,28.398791540785496,False,-0.0689,0.8895,1,1,1,100.0,41.68490153172865,41.68490153172865,7.960618846694803,2.039381153305198,历史1/1次成功; 当前距低点2.04%; 最新日涨幅-0.07%; 状态bottom_area; 底部未确认
6,82.5415617609891,80.01344951254706,002660,茂硕电源,bottom_area,2023-03-31,9.21,2023-03-20,8.91,3.367003367003375,7.519640852974185,28.31858407079646,True,1.3201,1.7842,2,2,2,100.0,20.21622144792876,24.71428571428572,6.632996632996625,3.367003367003375,历史2/2次成功; 当前距低点3.37%; 最新日涨幅1.32%; 状态bottom_area; 底部已确认
7,81.9094577050641,75.42193086670585,300699,光威复材,bottom_area,2023-03-31,51.06,2023-03-30,50.72,0.6703470031545808,2.917981072555213,30.767130767130773,False,-1.1614,2.2464,2,2,2,100.0,33.98022598870056,49.6271186440678,9.32965299684542,0.6703470031545808,历史2/2次成功; 当前距低点0.67%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
8,79.71281753034351,76.10270130627927,001299,美能能源,bottom_area,2023-03-31,16.78,2023-03-31,16.36,2.5672371638141915,3.3007334963325135,27.610619469026553,False,1.1453,2.9194,1,1,1,100.0,15.247322794492616,15.247322794492616,7.432762836185809,2.5672371638141915,历史1/1次成功; 当前距低点2.57%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
9,79.6076838308734,75.71157712481539,300767,震安科技,bottom_area,2023-03-31,41.1,2023-03-28,40.15,2.3661270236612775,4.109589041095886,28.9128895184136,False,0.612,0.5867,1,1,1,100.0,10.679283541737075,10.679283541737075,7.633872976338724,2.3661270236612775,历史1/1次成功; 当前距低点2.37%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
10,76.02832153112118,74.91309156318906,601702,华峰铝业,bottom_area,2023-03-31,12.83,2023-03-20,12.31,4.224207961007307,9.098294069861893,29.212190914318576,True,1.183,2.7678,1,1,1,100.0,19.96927803379416,19.96927803379416,5.7757920389926936,4.224207961007307,历史1/1次成功; 当前距低点4.22%; 最新日涨幅1.18%; 状态bottom_area; 底部已确认
11,75.41278291437747,75.38256945968422,300393,中来股份,bottom_area,2023-03-31,14.97,2023-03-20,14.26,4.978962131837314,7.8541374474053365,27.61421319796954,True,-0.6636,2.3393,3,3,3,100.0,20.884963012222048,23.89610389610389,5.021037868162686,4.978962131837314,历史3/3次成功; 当前距低点4.98%; 最新日涨幅-0.66%; 状态bottom_area; 底部已确认
12,75.05061643340981,70.85975107883246,688357,建龙微纳,bottom_area,2023-03-31,94.06,2023-03-30,92.23,1.9841700097582113,4.065922151143879,27.108195684817826,False,0.9336,1.2152,2,3,2,66.66666666666666,18.801032443088825,26.291618828932272,8.015829990241789,1.9841700097582113,历史2/3次成功; 当前距低点1.98%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
13,74.69215835828781,74.05815496522756,600418,江淮汽车,confirmed_rebound,2023-03-31,13.55,2023-03-20,12.96,4.552469135802468,10.339506172839505,27.55729457797652,True,-1.4545,3.5541,3,3,3,100.0,18.751530079877334,24.365079365079367,5.447530864197532,4.552469135802468,历史3/3次成功; 当前距低点4.55%; 最新日涨幅-1.45%; 状态confirmed_rebound; 底部已确认
14,74.63006989725234,73.18570773262529,605128,上海沿浦,bottom_area,2023-03-31,41.6,2023-03-28,40.01,3.9740064983754144,4.748812796800796,32.75630252100841,False,0.5803,1.7793,1,1,1,100.0,16.80883090817863,16.80883090817863,6.025993501624586,3.9740064983754144,历史1/1次成功; 当前距低点3.97%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
15,74.56945856739209,74.38218634371006,000887,中鼎股份,bottom_area,2023-03-31,12.71,2023-03-20,12.12,4.8679867986798815,6.600660066006607,28.45336481700119,False,0.2366,0.8916,2,2,2,100.0,17.53331314354936,23.84615384615385,5.1320132013201185,4.8679867986798815,历史2/2次成功; 当前距低点4.87%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
16,74.5336870674155,71.29748898579092,002729,好利科技,bottom_area,2023-03-31,21.15,2023-03-29,20.6,2.669902912621345,3.737864077669901,30.49932523616734,False,-0.9831,2.4002,1,1,1,100.0,13.144449605202036,13.144449605202036,7.330097087378655,2.669902912621345,历史1/1次成功; 当前距低点2.67%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
17,71.5674767519127,70.34287897625772,688348,昱能科技,bottom_area,2023-03-31,332.07,2023-03-29,319.01,4.093915551236639,7.661201843202408,32.018497208370626,True,-0.6849,5.4813,1,1,1,100.0,16.27422813482398,16.27422813482398,5.906084448763361,4.093915551236639,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-0.68%; 状态bottom_area; 底部已确认
18,71.10540286182682,69.6488755501084,000661,长春高新,bottom_area,2023-03-31,163.3,2023-03-20,157.15,3.9134584791600417,9.436843779828179,28.379363777230875,True,-0.7777,1.0165,1,1,1,100.0,10.330972487060738,10.330972487060738,6.086541520839959,3.9134584791600417,历史1/1次成功; 当前距低点3.91%; 最新日涨幅-0.78%; 状态bottom_area; 底部已确认
19,63.02042054986014,59.597586206896516,002374,中锐股份,bottom_area,2023-03-31,4.44,2023-03-30,4.35,2.0689655172413968,2.7586206896551753,29.611650485436897,False,1.8349,1.5736,1,2,1,50.0,12.068965517241388,12.068965517241388,7.931034482758603,2.0689655172413968,历史1/2次成功; 当前距低点2.07%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
20,56.50323431048805,51.96890136931669,002192,融捷股份,bottom_area,2023-03-31,75.77,2023-03-31,75.31,0.61080865754879,3.9436993759128915,28.4669452887538,False,-3.1941,4.5329,1,2,1,50.0,25.707231766279197,25.707231766279197,9.38919134245121,0.61080865754879,历史1/2次成功; 当前距低点0.61%; 最新日涨幅-3.19%; 状态bottom_area; 底部未确认
