rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.33968066617895,76.73805713601249,000936,华西股份,bottom_area,2021-11-04,5.77,2021-11-03,5.66,1.9434628975264916,2.1201413427561855,29.072681704260656,False,0.8741,0.4672,1,1,1,100.0,11.016949152542363,11.016949152542363,8.05653710247351,1.9434628975264916,历史1/1次成功; 当前距低点1.94%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
2,80.12578810356055,76.52462908767019,600331,宏达股份,bottom_area,2021-11-04,3.57,2021-11-02,3.48,2.5862068965517198,8.62068965517241,27.950310559006216,False,-1.6529,3.3966,1,1,1,100.0,40.221402214022135,40.221402214022135,7.413793103448281,2.5862068965517198,历史1/1次成功; 当前距低点2.59%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
3,77.05258992280568,72.94321475492897,002233,塔牌集团,bottom_area,2021-11-04,10.1,2021-11-02,9.89,2.1233569261880594,4.651162790697665,31.080139372822295,False,-0.5906,1.0916,1,1,1,100.0,15.292841648590022,15.292841648590022,7.876643073811941,2.1233569261880594,历史1/1次成功; 当前距低点2.12%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
4,76.65116800610613,73.42767352286717,300417,南华仪器,bottom_area,2021-11-04,11.23,2021-10-28,10.93,2.7447392497712784,5.946935041171092,27.80713342140027,False,-0.3549,2.3616,1,1,1,100.0,25.514403292181065,25.514403292181065,7.255260750228722,2.7447392497712784,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
5,75.69720582127421,74.1503281808922,603069,海汽集团,bottom_area,2021-11-04,14.86,2021-10-29,14.3,3.916083916083907,5.9440559440559415,29.03225806451612,False,2.2712,1.2899,1,1,1,100.0,21.284943599803825,21.284943599803825,6.083916083916094,3.916083916083907,历史1/1次成功; 当前距低点3.92%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
6,74.71839276387071,71.38275022976934,600997,开滦股份,bottom_area,2021-11-04,7.49,2021-11-02,7.3,2.6027397260274023,8.082191780821917,28.078817733990153,False,-2.9793,1.7882,1,1,1,100.0,12.77955271565495,12.77955271565495,7.3972602739725986,2.6027397260274023,历史1/1次成功; 当前距低点2.60%; 最新日涨幅-2.98%; 状态bottom_area; 底部未确认
7,54.68523127125852,53.30414267923857,000695,滨海能源,bottom_area,2021-11-04,9.07,2021-11-03,8.75,3.65714285714286,7.771428571428568,30.05595523581135,False,-1.1983,2.4852,1,2,1,50.0,20.174346201743475,20.174346201743475,6.342857142857141,3.65714285714286,历史1/2次成功; 当前距低点3.66%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
