rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.55832976361032,82.06914180679402,002316,亚联发展,bottom_area,2022-09-23,3.01,2022-09-21,2.98,1.0067114093959666,7.718120805369128,28.70813397129186,True,-5.0473,3.8643,3,3,3,100.0,18.35722483987543,24.890829694323134,8.993288590604035,1.0067114093959666,历史3/3次成功; 当前距低点1.01%; 最新日涨幅-5.05%; 状态bottom_area; 底部已确认
13,82.55706494968894,76.88259571093703,300648,星云股份,bottom_area,2022-09-23,36.88,2022-09-23,36.42,1.2630422844590907,6.26029654036244,27.60882528324389,False,-2.717,2.8669,4,5,4,80.0,19.259850104858955,26.78362573099414,8.73695771554091,1.2630422844590907,历史4/5次成功; 当前距低点1.26%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
14,82.05379531455957,77.07247928498278,002516,旷达科技,bottom_area,2022-09-23,4.75,2022-09-23,4.67,1.713062098501072,5.139186295503217,29.1350531107739,False,-2.2634,0.8897,1,1,1,100.0,32.46376811594203,32.46376811594203,8.286937901498929,1.713062098501072,历史1/1次成功; 当前距低点1.71%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
15,82.02450493033365,77.08326969356654,000591,太阳能,bottom_area,2022-09-23,7.02,2022-09-19,6.9,1.7391304347825973,4.927536231884055,27.672955974842754,False,-2.2284,0.9467,1,1,1,100.0,32.84132841328414,32.84132841328414,8.260869565217403,1.7391304347825973,历史1/1次成功; 当前距低点1.74%; 最新日涨幅-2.23%; 状态bottom_area; 底部未确认
16,81.81558412063947,75.88691860465113,603186,华正新材,bottom_area,2022-09-23,21.12,2022-09-19,20.9,1.0526315789473801,5.119617224880384,29.795095733960363,False,-2.8519,1.0355,1,1,1,100.0,17.994186046511643,17.994186046511643,8.947368421052621,1.0526315789473801,历史1/1次成功; 当前距低点1.05%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
17,81.6810486764515,76.43817392637331,300517,海波重科,bottom_area,2022-09-23,14.04,2022-09-23,13.83,1.5184381778741798,8.242950108459873,31.466798810703665,False,-5.8981,8.9526,1,1,1,100.0,36.88286544046467,36.88286544046467,8.48156182212582,1.5184381778741798,历史1/1次成功; 当前距低点1.52%; 最新日涨幅-5.90%; 状态bottom_area; 底部未确认
18,81.539852140042,77.4506732382996,603315,福鞍股份,bottom_area,2022-09-23,20.02,2022-09-19,19.57,2.2994379151762865,6.6428206438426205,29.324665944384254,False,-1.3793,0.4315,1,1,1,100.0,41.68490153172865,41.68490153172865,7.700562084823714,2.2994379151762865,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
19,81.12853895565797,75.41861246024509,603192,汇得科技,bottom_area,2022-09-23,19.02,2022-09-23,18.8,1.1702127659574406,5.851063829787222,29.02982257455643,False,-2.9592,0.7097,1,1,1,100.0,16.917728852838945,16.917728852838945,8.829787234042561,1.1702127659574406,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
20,81.0226026849343,75.17132702830864,603228,景旺电子,bottom_area,2022-09-23,19.9,2022-09-23,19.69,1.0665312341289857,3.8598273235144642,27.82258064516129,False,-2.2593,0.3942,1,1,1,100.0,14.317302377003868,14.317302377003868,8.933468765871016,1.0665312341289857,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
21,81.00821537067438,76.34282076817482,300502,新易盛,bottom_area,2022-09-23,21.6,2022-09-23,21.2,1.8867924528301987,4.716981132075472,27.620348241720727,False,-2.6589,1.5919,1,1,1,100.0,30.670470756062763,30.670470756062763,8.113207547169802,1.8867924528301987,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
22,81.00768861116339,80.23640608495221,300530,领湃科技,bottom_area,2022-09-23,27.88,2022-09-23,26.68,4.497751124437778,4.872563718140932,28.433476394849787,False,2.3871,1.3353,3,3,3,100.0,27.802573379948058,34.07510431154381,5.502248875562222,4.497751124437778,历史3/3次成功; 当前距低点4.50%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
23,80.62603689415145,76.32041356295814,002283,天润工业,bottom_area,2022-09-23,5.3,2022-09-19,5.19,2.11946050096338,5.394990366088619,27.816411682892905,False,-1.8519,0.5345,1,1,1,100.0,33.402061855670105,33.402061855670105,7.880539499036621,2.11946050096338,历史1/1次成功; 当前距低点2.12%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
24,80.57057211860021,75.47519996880732,300710,万隆光电,bottom_area,2022-09-23,28.44,2022-09-23,28.0,1.571428571428576,9.392857142857139,29.877285249186077,False,-6.8762,4.5797,2,2,2,100.0,15.688479094970239,19.8738907052779,8.428571428571423,1.571428571428576,历史2/2次成功; 当前距低点1.57%; 最新日涨幅-6.88%; 状态bottom_area; 底部未确认
25,79.20202075784744,75.08448451049759,688079,美迪凯,bottom_area,2022-09-23,9.3,2022-09-23,9.1,2.19780219780221,6.1538461538461595,31.835205992509362,False,-3.125,0.9465,2,2,2,100.0,21.265986674659317,29.007036747458958,7.802197802197791,2.19780219780221,历史2/2次成功; 当前距低点2.20%; 最新日涨幅-3.12%; 状态bottom_area; 底部未确认
26,79.0699403208409,74.85911509665411,002012,凯恩股份,bottom_area,2022-09-23,5.28,2022-09-19,5.17,2.1276595744680913,5.222437137330763,31.523178807947016,False,-1.8587,2.1232,1,1,1,100.0,25.646123260437374,25.646123260437374,7.87234042553191,2.1276595744680913,历史1/1次成功; 当前距低点2.13%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
27,78.5321414027543,72.87793390491635,603032,德新科技,bottom_area,2022-09-23,65.58,2022-09-23,64.88,1.078914919852039,7.167077681874239,27.101123595505623,False,-4.8876,1.159,1,1,1,100.0,12.354085603112855,12.354085603112855,8.92108508014796,1.078914919852039,历史1/1次成功; 当前距低点1.08%; 最新日涨幅-4.89%; 状态bottom_area; 底部未确认
28,78.06477187439563,71.77720201301898,002343,慈文传媒,bottom_area,2022-09-23,5.08,2022-09-23,5.05,0.594059405940599,5.5445544554455495,27.753934191702434,False,-3.7879,2.5259,1,1,1,100.0,40.33149171270718,40.33149171270718,9.405940594059402,0.594059405940599,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-3.79%; 状态bottom_area; 底部未确认
29,77.66995180019984,71.41458287211094,600215,派斯林,bottom_area,2022-09-23,6.77,2022-09-16,6.73,0.5943536404160349,4.903417533432379,29.1578947368421,False,-3.2857,1.0084,2,2,2,100.0,21.718866517524237,23.993288590604024,9.405646359583967,0.5943536404160349,历史2/2次成功; 当前距低点0.59%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
30,76.85307898153768,73.78662196481795,000936,华西股份,bottom_area,2022-09-23,5.39,2022-09-19,5.24,2.862595419847318,5.152671755725183,29.284750337381915,False,-1.1009,0.7152,2,2,2,100.0,12.222255494999095,13.427561837455826,7.137404580152682,2.862595419847318,历史2/2次成功; 当前距低点2.86%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
31,76.83814884478258,70.67434163851134,688018,乐鑫科技,bottom_area,2022-09-23,80.48,2022-09-23,79.99,0.6125765720715204,4.8256032004000495,31.632478632478637,False,-3.3389,0.7521,1,1,1,100.0,34.629119477604306,34.629119477604306,9.38742342792848,0.6125765720715204,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
32,76.7724884012739,71.02585133843675,300484,蓝海华腾,bottom_area,2022-09-23,11.0,2022-09-19,10.9,0.9174311926605472,6.23853211009174,28.52459016393442,False,-3.169,1.6679,2,2,2,100.0,23.589217514531214,28.708133971291865,9.082568807339452,0.9174311926605472,历史2/2次成功; 当前距低点0.92%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
33,76.42926004208681,70.75819854134654,300433,蓝思科技,bottom_area,2022-09-23,9.52,2022-09-23,9.43,0.9544008483563081,4.241781548250269,27.40569668976136,False,-2.8571,0.4094,2,2,2,100.0,12.388346643005029,14.217687074829932,9.045599151643692,0.9544008483563081,历史2/2次成功; 当前距低点0.95%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
34,76.24083996392636,70.45457094582262,688183,生益电子,bottom_area,2022-09-23,9.4,2022-09-23,9.32,0.858369098712447,4.184549356223182,29.713423831070884,False,-2.7921,0.4066,1,1,1,100.0,26.24544349939247,26.24544349939247,9.141630901287554,0.858369098712447,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
35,75.70685561770458,69.95233108425332,002451,摩恩电气,bottom_area,2022-09-23,5.92,2022-09-23,5.87,0.8517887563884127,3.7478705281090248,29.95226730310263,False,-2.4712,1.3339,1,1,1,100.0,23.464566929133863,23.464566929133863,9.148211243611588,0.8517887563884127,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
36,75.50664381664593,70.98960919540232,300635,中达安,bottom_area,2022-09-23,13.28,2022-09-19,13.05,1.7624521072796833,6.51340996168582,30.805938494167545,False,-3.1364,0.8449,1,1,1,100.0,10.580645161290327,10.580645161290327,8.237547892720318,1.7624521072796833,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-3.14%; 状态bottom_area; 底部未确认
37,75.28371687668766,68.78080445544555,600130,波导股份,bottom_area,2022-09-23,3.85,2022-09-23,3.84,0.2604166666666727,4.427083333333331,29.020332717190396,False,-3.99,4.5417,1,1,1,100.0,20.13201320132014,20.13201320132014,9.739583333333329,0.2604166666666727,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-3.99%; 状态bottom_area; 底部未确认
38,75.10251913356078,71.47630205008157,300376,易事特,bottom_area,2022-09-23,6.82,2022-09-19,6.66,2.4024024024024047,5.105105105105103,29.14893617021277,False,-1.3025,0.5758,1,1,1,100.0,10.826771653543304,10.826771653543304,7.597597597597596,2.4024024024024047,历史1/1次成功; 当前距低点2.40%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
39,74.67858512619011,68.3453064387357,300671,富满微,bottom_area,2022-09-23,42.95,2022-09-23,42.8,0.3504672897196395,7.009345794392524,29.927963326784546,False,-5.5006,1.9865,1,1,1,100.0,18.894472361809044,18.894472361809044,9.64953271028036,0.3504672897196395,历史1/1次成功; 当前距低点0.35%; 最新日涨幅-5.50%; 状态bottom_area; 底部未确认
40,73.78851083811084,71.29324718658052,600126,杭钢股份,bottom_area,2022-09-23,4.2,2022-09-21,4.07,3.1941031941031914,5.159705159705159,28.72154115586689,False,-0.9434,0.1995,1,1,1,100.0,19.54732510288064,19.54732510288064,6.8058968058968095,3.1941031941031914,历史1/1次成功; 当前距低点3.19%; 最新日涨幅-0.94%; 状态bottom_area; 底部未确认
41,73.67664588653726,70.57711672473866,000728,国元证券,bottom_area,2022-09-23,6.74,2022-09-21,6.56,2.7439024390244,5.945121951219521,28.92741061755147,False,-1.462,1.4219,1,1,1,100.0,10.178571428571434,10.178571428571434,7.256097560975601,2.7439024390244,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
42,73.55995401321609,67.30632866479927,605358,立昂微,bottom_area,2022-09-23,47.41,2022-09-23,47.25,0.3386243386243314,3.9788359788359844,28.40909090909091,False,-3.5598,1.2635,1,1,1,100.0,13.16339869281045,13.16339869281045,9.661375661375668,0.3386243386243314,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
43,72.27891460861504,67.70271272966542,603033,三维股份,bottom_area,2022-09-23,16.2,2022-09-23,15.95,1.5673981191222572,4.6394984326018935,32.415254237288146,False,-1.8182,0.2091,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,8.432601880877744,1.5673981191222572,历史2/3次成功; 当前距低点1.57%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
44,72.23897156916836,66.99992029379864,688027,国盾量子,bottom_area,2022-09-23,87.64,2022-09-23,86.73,1.0492332526230792,5.257696298858529,32.2421875,False,-3.3524,0.7717,2,3,2,66.66666666666666,19.276910984476316,26.382393397524062,8.950766747376921,1.0492332526230792,历史2/3次成功; 当前距低点1.05%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
45,71.02960385827278,65.80026761891597,600436,片仔癀,bottom_area,2022-09-23,252.69,2022-09-23,250.22,0.9871313244344972,3.4689473263528012,30.459674281585237,False,-3.1282,0.736,1,1,1,100.0,13.015736766809729,13.015736766809729,9.012868675565503,0.9871313244344972,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-3.13%; 状态bottom_area; 底部未确认
46,69.41305864612455,66.06805150446283,300572,安车检测,bottom_area,2022-09-23,11.91,2022-09-19,11.63,2.4075666380051532,8.082545141874457,31.42688679245283,True,-3.4063,1.5383,2,3,2,66.66666666666666,21.723853615311352,31.306715063520883,7.592433361994848,2.4075666380051532,历史2/3次成功; 当前距低点2.41%; 最新日涨幅-3.41%; 状态bottom_area; 底部已确认
47,68.16274220429541,68.00459199036433,002278,神开股份,confirmed_rebound,2022-09-23,5.16,2022-09-21,4.92,4.878048780487809,10.772357723577242,29.613733905579405,True,-3.7313,6.6323,1,1,1,100.0,33.74485596707818,33.74485596707818,5.121951219512192,4.878048780487809,历史1/1次成功; 当前距低点4.88%; 最新日涨幅-3.73%; 状态confirmed_rebound; 底部已确认
48,65.02509724061882,60.47848753909797,002080,中材科技,bottom_area,2022-09-23,21.15,2022-09-23,20.9,1.1961722488038278,3.8755980861244135,27.15231788079471,False,-1.8561,0.4596,1,2,1,50.0,28.579356270810223,28.579356270810223,8.803827751196172,1.1961722488038278,历史1/2次成功; 当前距低点1.20%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
49,62.7933631790228,58.73938282349931,601686,友发集团,bottom_area,2022-09-23,6.1,2022-09-21,6.01,1.4975041597337746,3.9933444259567423,29.54279015240328,False,-1.1345,0.5083,1,2,1,50.0,22.923076923076927,22.923076923076927,8.502495840266226,1.4975041597337746,历史1/2次成功; 当前距低点1.50%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
50,62.2622685611701,57.69809119776481,688049,炬芯科技,bottom_area,2022-09-23,30.15,2022-09-21,29.85,1.0050251256281313,6.030150753768834,29.365830572645525,False,-2.836,1.2586,1,2,1,50.0,11.287895076327672,11.287895076327672,8.99497487437187,1.0050251256281313,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
51,60.315627635088966,56.67762739268765,688021,奥福科技,bottom_area,2022-09-23,21.11,2022-09-23,20.75,1.734939759036142,5.301204819277115,29.85125084516565,False,-3.2539,0.8669,1,2,1,50.0,24.96392496392497,24.96392496392497,8.265060240963859,1.734939759036142,历史1/2次成功; 当前距低点1.73%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
52,57.665762093366325,52.88496156765069,300543,朗科智能,bottom_area,2022-09-23,8.75,2022-09-23,8.71,0.45924225028701654,4.362801377726739,30.319999999999993,False,-2.8857,1.095,1,2,1,50.0,18.559322033898297,18.559322033898297,9.540757749712984,0.45924225028701654,历史1/2次成功; 当前距低点0.46%; 最新日涨幅-2.89%; 状态bottom_area; 底部未确认
53,57.400596741204005,52.64160335349646,605319,无锡振华,bottom_area,2022-09-23,13.13,2022-09-19,13.07,0.4590665646518783,6.350420811017599,30.330490405117278,False,-2.7407,0.9581,1,2,1,50.0,17.248790972595383,17.248790972595383,9.540933435348123,0.4590665646518783,历史1/2次成功; 当前距低点0.46%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
54,57.01472687697347,53.95942987551652,688060,云涌科技,bottom_area,2022-09-23,41.15,2022-09-20,40.3,2.1091811414392097,6.699751861042191,27.216904460899404,False,-3.0624,0.7005,1,2,1,50.0,14.937434827945786,14.937434827945786,7.890818858560792,2.1091811414392097,历史1/2次成功; 当前距低点2.11%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
55,56.295601699111,51.31638783041708,002112,三变科技,bottom_area,2022-09-23,7.07,2022-09-23,7.06,0.14164305949009456,6.940509915014167,28.47011144883485,False,-4.717,6.398,1,2,1,50.0,16.44803229061553,16.44803229061553,9.858356940509907,0.14164305949009456,历史1/2次成功; 当前距低点0.14%; 最新日涨幅-4.72%; 状态bottom_area; 底部未确认
56,49.39192717980869,49.10978835978837,000421,南京公用,confirmed_rebound,2022-09-23,5.57,2022-09-19,5.32,4.6992481203007515,10.902255639097746,27.520435967302447,True,-2.109,3.5782,1,3,1,33.33333333333333,30.864197530864196,30.864197530864196,5.3007518796992485,4.6992481203007515,历史1/3次成功; 当前距低点4.70%; 最新日涨幅-2.11%; 状态confirmed_rebound; 底部已确认
