rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.21664698441276,88.64680357401036,002761,浙江建投,bottom_area,2024-07-05,7.91,2024-07-01,7.77,1.8018018018018092,8.622908622908621,32.434782608695656,False,0.8929,0.9439,6,6,6,100.0,23.305976785583134,43.73730534867976,8.198198198198192,1.8018018018018092,历史6/6次成功; 当前距低点1.80%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
2,93.94017711562296,88.61358826235283,603185,弘元绿能,bottom_area,2024-07-05,16.32,2024-07-05,16.01,1.9362898188632023,2.6858213616489675,30.117852466171968,False,1.1152,0.7843,6,6,6,100.0,24.77596263097275,43.51028702057404,8.063710181136798,1.9362898188632023,历史6/6次成功; 当前距低点1.94%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
3,90.9525225898805,84.71928986412615,601012,隆基绿能,bottom_area,2024-07-05,13.51,2024-07-05,13.34,1.274362818590704,2.4737631184407802,32.82980866062437,False,0.3715,1.0365,3,3,3,100.0,12.391597260822351,14.403553299492398,8.725637181409295,1.274362818590704,历史3/3次成功; 当前距低点1.27%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
4,90.48607808008795,85.46939613314261,605337,李子园,bottom_area,2024-07-05,9.66,2024-07-05,9.47,2.006335797254483,2.6399155227032733,28.20318423047763,False,0.4158,0.3326,3,3,3,100.0,25.39699866066034,37.98882681564246,7.993664202745518,2.006335797254483,历史3/3次成功; 当前距低点2.01%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
5,90.37386720907736,86.7117682583602,603215,比依股份,bottom_area,2024-07-05,12.36,2024-07-05,12.02,2.828618968386022,3.494176372712146,29.666471620830897,False,2.3179,1.653,4,4,4,100.0,25.48935218430281,36.01562499999999,7.171381031613978,2.828618968386022,历史4/4次成功; 当前距低点2.83%; 最新日涨幅2.32%; 状态bottom_area; 底部未确认
6,90.05133149775406,86.46153607586986,002481,双塔食品,bottom_area,2024-07-05,3.95,2024-06-28,3.84,2.864583333333342,7.552083333333334,27.819548872180455,True,1.2821,0.6587,3,3,3,100.0,32.057989655214385,54.6583850931677,7.135416666666658,2.864583333333342,历史3/3次成功; 当前距低点2.86%; 最新日涨幅1.28%; 状态bottom_area; 底部已确认
7,89.73373413028628,84.71654092960115,001201,东瑞股份,bottom_area,2024-07-05,16.48,2024-07-03,16.16,1.980198019801982,6.311881188118809,31.380042462845015,False,0.1215,1.8315,3,3,3,100.0,21.028991477148743,33.37921541637991,8.019801980198018,1.980198019801982,历史3/3次成功; 当前距低点1.98%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
8,89.70154799251591,84.59177920663996,600955,维远股份,bottom_area,2024-07-05,14.32,2024-07-05,14.05,1.9217081850533775,1.9928825622775754,27.2020725388601,False,0.6325,0.2048,3,3,3,100.0,19.641257357858347,25.969084423305596,8.078291814946622,1.9217081850533775,历史3/3次成功; 当前距低点1.92%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
9,89.43681463831662,85.36908649431008,603368,柳药集团,bottom_area,2024-07-05,17.65,2024-07-04,17.21,2.5566531086577435,2.9633933759442064,28.58921161825726,False,1.612,1.21,3,3,3,100.0,31.603524634675978,42.85714285714285,7.443346891342256,2.5566531086577435,历史3/3次成功; 当前距低点2.56%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
10,89.22197642163663,82.75661581137311,688303,大全能源,bottom_area,2024-07-05,19.2,2024-07-05,19.0,1.0526315789473648,2.2105263157894828,27.42551566080978,False,0.2611,0.7981,1,1,1,100.0,32.45492371705965,32.45492371705965,8.947368421052635,1.0526315789473648,历史1/1次成功; 当前距低点1.05%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
11,88.92647366737775,84.66363728899157,300446,航天智造,bottom_area,2024-07-05,11.42,2024-07-05,11.15,2.421524663677126,3.0493273542600883,28.479794740218082,False,0.5282,2.4217,3,3,3,100.0,26.154373775136584,51.92697768762679,7.5784753363228745,2.421524663677126,历史3/3次成功; 当前距低点2.42%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
12,88.00580773894538,83.7588786791571,002129,TCL中环,bottom_area,2024-07-05,8.52,2024-07-05,8.32,2.4038461538461453,3.3653846153846074,30.20134228187919,False,1.4286,1.1554,3,3,3,100.0,21.073375859818903,31.12759643916912,7.596153846153856,2.4038461538461453,历史3/3次成功; 当前距低点2.40%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
13,87.9720862062915,83.40288508557458,002687,乔治白,bottom_area,2024-07-05,4.18,2024-07-05,4.09,2.200488997555009,2.4449877750611377,30.085470085470085,False,1.4563,0.7484,1,1,1,100.0,64.00000000000001,64.00000000000001,7.7995110024449925,2.200488997555009,历史1/1次成功; 当前距低点2.20%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
14,87.67697727883231,84.83630463494718,601388,怡球资源,bottom_area,2024-07-05,2.21,2024-07-05,2.14,3.2710280373831697,3.738317757009349,27.946127946127948,False,1.8433,0.806,4,4,4,100.0,20.829293334305355,35.632183908045974,6.728971962616831,3.2710280373831697,历史4/4次成功; 当前距低点3.27%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
15,87.45174809129615,83.04436556149606,002838,道恩股份,bottom_area,2024-07-05,8.95,2024-07-05,8.75,2.2857142857142776,3.3142857142857043,30.44515103338633,False,-0.1116,0.4694,5,5,5,100.0,21.59029103722908,38.59649122807017,7.714285714285723,2.2857142857142776,历史5/5次成功; 当前距低点2.29%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
16,87.30982462062867,82.94138173900156,002254,泰和新材,bottom_area,2024-07-05,8.43,2024-07-05,8.24,2.3058252427184405,2.669902912621367,29.270386266094423,False,1.444,0.8196,2,2,2,100.0,32.14335103440648,38.58695652173914,7.69417475728156,2.3058252427184405,历史2/2次成功; 当前距低点2.31%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
