rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.74390369663853,75.20328880111522,002855,捷荣技术,bottom_area,2023-02-14,11.13,2023-02-14,10.76,3.438661710037184,3.5315985130111596,27.248140635564567,False,1.0899,8.8518,1,1,1,100.0,21.093749999999993,21.093749999999993,16.56133828996282,3.438661710037184,历史1/1次成功; 当前距低点3.44%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
2,66.47705776116396,57.615932167684825,000419,通程控股,bottom_area,2023-02-14,6.19,2023-01-19,6.06,2.1452145214521585,4.620462046204625,29.039812646370024,False,-0.8013,2.2525,1,2,1,50.0,24.82269503546099,24.82269503546099,17.85478547854784,2.1452145214521585,历史1/2次成功; 当前距低点2.15%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
3,62.108740815981086,56.37659536541892,300434,金石亚药,bottom_area,2023-02-14,12.53,2023-01-19,11.97,4.678362573099404,6.766917293233071,31.127733026467197,False,0.8857,3.1062,1,2,1,50.0,26.7379679144385,26.7379679144385,15.321637426900597,4.678362573099404,历史1/2次成功; 当前距低点4.68%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
