rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.76963031491499,85.8877181135953,300480,光力科技,bottom_area,2023-12-28,20.88,2023-12-28,20.18,3.4687809712586684,4.162537165510406,29.85749044143205,False,1.31,1.7689,4,4,4,100.0,28.906122193898153,39.69465648854962,4.531219028741332,3.4687809712586684,历史4/4次成功; 当前距低点3.47%; 最新日涨幅1.31%; 状态bottom_area; 底部未确认
2,83.76676816977113,81.92938824954574,603013,亚普股份,bottom_area,2023-12-28,16.98,2023-12-28,16.51,2.8467595396729184,3.391883706844329,27.428571428571423,False,1.1919,0.7179,1,1,1,100.0,53.30739299610896,53.30739299610896,5.153240460327082,2.8467595396729184,历史1/1次成功; 当前距低点2.85%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
3,83.38442438750617,80.88084579525852,000829,天音控股,bottom_area,2023-12-28,9.33,2023-12-27,9.11,2.4149286498353533,3.62239297475302,29.105058365758758,False,0.8649,2.1011,2,2,2,100.0,22.40259740259741,34.80519480519481,5.585071350164647,2.4149286498353533,历史2/2次成功; 当前距低点2.41%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
4,83.24322047155269,82.77532999444361,601858,中国科传,bottom_area,2023-12-28,24.06,2023-12-28,23.2,3.7068965517241357,4.310344827586207,29.268292682926827,False,1.0076,1.5457,4,4,4,100.0,15.091688883734559,21.243523316062173,4.293103448275865,3.7068965517241357,历史4/4次成功; 当前距低点3.71%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
5,80.3154419309486,79.46778555173015,002343,慈文传媒,bottom_area,2023-12-28,6.3,2023-12-28,6.09,3.448275862068965,4.43349753694582,29.268292682926827,False,1.2862,3.6225,2,2,2,100.0,27.472336114233244,40.33149171270718,4.551724137931036,3.448275862068965,历史2/2次成功; 当前距低点3.45%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
6,80.07756067759057,79.8175949738589,000070,特发信息,bottom_area,2023-12-28,7.86,2023-12-26,7.57,3.830911492734478,4.227212681638036,27.00096432015428,False,1.8135,1.4312,2,2,2,100.0,34.04340417899739,50.60532687651331,4.1690885072655215,3.830911492734478,历史2/2次成功; 当前距低点3.83%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
7,79.56270328031788,81.07985860057266,000980,众泰汽车,bottom_area,2023-12-28,2.95,2023-12-27,2.81,4.982206405693955,6.405693950177942,28.31632653061224,False,3.1469,2.9661,4,4,4,100.0,21.609081750295033,43.49775784753364,3.017793594306046,4.982206405693955,历史4/4次成功; 当前距低点4.98%; 最新日涨幅3.15%; 状态bottom_area; 底部未确认
8,78.59826572406631,77.49375700355586,000421,南京公用,confirmed_rebound,2023-12-28,6.96,2023-12-25,6.74,3.26409495548961,9.940652818991097,30.658436213991774,True,-4.3956,9.9587,4,4,4,100.0,14.97792205415136,30.864197530864196,4.73590504451039,3.26409495548961,历史4/4次成功; 当前距低点3.26%; 最新日涨幅-4.40%; 状态confirmed_rebound; 底部已确认
9,78.14542009515374,76.92100360642503,601949,中国出版,bottom_area,2023-12-28,7.79,2023-12-28,7.55,3.1788079470198705,3.4437086092715203,27.12355212355212,False,1.3004,1.0317,2,2,2,100.0,10.476804976507188,11.050228310502291,4.8211920529801295,3.1788079470198705,历史2/2次成功; 当前距低点3.18%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
10,77.81113443516989,76.3735153232037,002712,思美传媒,bottom_area,2023-12-28,5.44,2023-12-28,5.28,3.030303030303033,4.5454545454545325,30.06622516556291,False,0.1842,5.5692,1,1,1,100.0,22.379603399433442,22.379603399433442,4.969696969696967,3.030303030303033,历史1/1次成功; 当前距低点3.03%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
11,76.48353767344653,76.73564657389466,301499,维科精密,bottom_area,2023-12-28,29.22,2023-12-27,28.05,4.1711229946524,4.420677361853826,32.73381294964029,False,2.5983,6.3437,2,2,2,100.0,21.64412366506522,21.950454687989964,3.8288770053476,4.1711229946524,历史2/2次成功; 当前距低点4.17%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
12,76.18015412242036,77.29112639289536,002796,世嘉科技,bottom_area,2023-12-28,11.02,2023-12-26,10.52,4.752851711026616,5.323193916349815,28.092959671907046,False,1.8484,2.4394,2,2,2,100.0,31.7614424410541,36.33841886269071,3.2471482889733845,4.752851711026616,历史2/2次成功; 当前距低点4.75%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
13,76.07180491978075,76.27552970500237,002406,远东传动,bottom_area,2023-12-28,6.29,2023-12-26,6.04,4.13907284768212,4.470198675496682,27.66467065868263,False,2.443,3.6237,2,2,2,100.0,18.777504288804348,26.376146788990813,3.8609271523178808,4.13907284768212,历史2/2次成功; 当前距低点4.14%; 最新日涨幅2.44%; 状态bottom_area; 底部未确认
14,75.95387791001632,75.44582521496605,688059,华锐精密,bottom_area,2023-12-28,77.22,2023-12-28,74.5,3.6510067114093943,6.684563758389267,28.776290630975137,False,2.7682,1.7493,2,2,2,100.0,8.333981274083223,8.495327102803742,4.348993288590606,3.6510067114093943,历史2/2次成功; 当前距低点3.65%; 最新日涨幅2.77%; 状态bottom_area; 底部未确认
15,75.93634105927435,74.47565720189525,002508,老板电器,bottom_area,2023-12-28,21.7,2023-12-21,21.07,2.9900332225913573,4.318936877076412,31.922455573505655,False,2.3102,0.7173,1,1,1,100.0,11.682435211846977,11.682435211846977,5.009966777408643,2.9900332225913573,历史1/1次成功; 当前距低点2.99%; 最新日涨幅2.31%; 状态bottom_area; 底部未确认
16,75.71018214221829,74.88073401162794,605188,国光连锁,bottom_area,2023-12-28,8.45,2023-12-27,8.17,3.427172582619331,4.283965728274169,32.08645054031587,False,0.9558,0.6704,1,1,1,100.0,19.218749999999993,19.218749999999993,4.572827417380669,3.427172582619331,历史1/1次成功; 当前距低点3.43%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
17,75.61480530128306,74.1468900255245,000700,模塑科技,bottom_area,2023-12-28,6.91,2023-12-27,6.71,2.9806259314456063,5.514157973174369,27.06521739130434,False,1.4684,2.7926,1,1,1,100.0,9.799554565701547,9.799554565701547,5.019374068554394,2.9806259314456063,历史1/1次成功; 当前距低点2.98%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
18,75.3263609288407,74.52720648079321,301357,北方长龙,bottom_area,2023-12-28,49.24,2023-12-27,47.6,3.4453781512605053,4.411764705882356,31.044473417354773,False,1.4212,12.3651,1,1,1,100.0,17.541229385307357,17.541229385307357,4.554621848739495,3.4453781512605053,历史1/1次成功; 当前距低点3.45%; 最新日涨幅1.42%; 状态bottom_area; 底部未确认
19,74.83105166731514,73.80868402986958,601933,永辉超市,bottom_area,2023-12-28,2.83,2023-12-27,2.74,3.2846715328467098,4.014598540145981,31.32832080200501,False,0.7117,0.4799,1,1,1,100.0,11.70825335892515,11.70825335892515,4.71532846715329,3.2846715328467098,历史1/1次成功; 当前距低点3.28%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
20,73.65059912531639,74.17340728237278,002555,三七互娱,bottom_area,2023-12-28,18.16,2023-12-28,17.4,4.367816091954032,6.034482758620694,30.842607313195554,False,0.4981,5.7621,2,2,2,100.0,10.279720279720275,10.909090909090905,3.6321839080459677,4.367816091954032,历史2/2次成功; 当前距低点4.37%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
21,73.55002583248518,74.50949998424483,605086,龙高股份,bottom_area,2023-12-28,27.77,2023-12-28,26.53,4.673954014323401,5.390124387485864,27.711171662125345,False,0.2889,17.1388,2,2,2,100.0,15.839328693022429,17.79249448123621,3.326045985676599,4.673954014323401,历史2/2次成功; 当前距低点4.67%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
