rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.25354303847705,80.24970101869471,601127,赛力斯,bottom_area,2021-12-29,56.68,2021-12-28,55.52,2.089337175792501,6.231988472622467,28.610003857528604,False,-2.0225,1.3969,3,3,3,100.0,20.82467623387959,27.74461028192372,5.910662824207499,2.089337175792501,历史3/3次成功; 当前距低点2.09%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
2,77.61062085486954,72.50178517397882,688280,精进电动,bottom_area,2021-12-29,15.27,2021-12-29,15.2,0.46052631578947556,2.7631578947368416,31.562359297613696,False,-2.0526,4.8757,1,1,1,100.0,32.37518910741301,32.37518910741301,7.539473684210525,0.46052631578947556,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
3,77.14649464772783,75.04110680849705,603169,兰石重装,bottom_area,2021-12-29,9.21,2021-12-29,8.98,2.561247216035639,5.345211581291764,31.18773946360153,False,-0.3247,6.3154,2,2,2,100.0,15.272851941173688,22.055137844611526,5.438752783964361,2.561247216035639,历史2/2次成功; 当前距低点2.56%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
4,76.13434592323425,74.70487852749193,600405,动力源,bottom_area,2021-12-29,7.86,2021-12-29,7.63,3.0144167758846714,4.718217562254264,30.383211678832122,False,1.9455,14.8912,1,1,1,100.0,13.213703099510612,13.213703099510612,4.985583224115329,3.0144167758846714,历史1/1次成功; 当前距低点3.01%; 最新日涨幅1.95%; 状态bottom_area; 底部未确认
5,74.73690754860561,70.06585082681774,002316,亚联发展,bottom_area,2021-12-29,4.68,2021-12-29,4.65,0.6451612903225669,6.666666666666658,30.284857571214385,False,-8.9494,20.3974,2,2,2,100.0,15.090422412651577,19.154228855721406,7.354838709677433,0.6451612903225669,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-8.95%; 状态bottom_area; 底部未确认
6,72.54047564991104,67.8518345702181,688012,中微公司,bottom_area,2021-12-29,124.05,2021-12-29,123.4,0.5267423014586641,3.322528363046997,31.69489649064541,False,-1.045,1.9467,1,1,1,100.0,8.187134502923984,8.187134502923984,7.473257698541335,0.5267423014586641,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
7,72.0836419629999,71.0313260219342,000863,三湘印象,bottom_area,2021-12-29,3.51,2021-12-29,3.4,3.235294117647055,5.294117647058829,30.18480492813142,False,-0.8475,3.9,1,1,1,100.0,18.644067796610173,18.644067796610173,4.764705882352946,3.235294117647055,历史1/1次成功; 当前距低点3.24%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
8,71.79269200029339,67.31935383045226,605138,盛泰集团,bottom_area,2021-12-29,12.28,2021-12-29,12.2,0.6557377049180334,2.8688524590164053,30.60295790671217,False,-3.3832,33.9382,1,1,1,100.0,17.120622568093385,17.120622568093385,7.344262295081967,0.6557377049180334,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
9,53.006604382293524,53.53446646587059,002607,中公教育,bottom_area,2021-12-29,7.87,2021-12-27,7.53,4.5152722443559075,6.374501992031867,30.148423005565856,False,1.8111,2.6316,1,2,1,50.0,9.458533241946544,9.458533241946544,3.4847277556440925,4.5152722443559075,历史1/2次成功; 当前距低点4.52%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
