rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.71627910081865,87.9222843973844,601886,江河集团,bottom_area,2024-07-22,4.62,2024-07-22,4.57,1.0940919037199084,1.9693654266958391,27.8041074249605,False,0.0,0.5325,3,3,3,100.0,27.40222547239673,33.5540838852097,8.905908096280092,1.0940919037199084,历史3/3次成功; 当前距低点1.09%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,85.44863270251963,82.51260148406811,600973,宝胜股份,bottom_area,2024-07-22,3.26,2024-07-18,3.16,3.164556962025305,4.113924050632908,31.749460043196542,False,0.3077,0.438,2,2,2,100.0,40.36446966390223,46.551724137931025,6.835443037974695,3.164556962025305,历史2/2次成功; 当前距低点3.16%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
13,85.08085649432006,78.56064132372731,603113,金能科技,bottom_area,2024-07-22,4.94,2024-07-22,4.9,0.8163265306122455,3.061224489795907,32.32044198895027,False,-1.5936,1.1403,5,5,5,100.0,19.31110652431836,31.03448275862069,9.183673469387756,0.8163265306122455,历史5/5次成功; 当前距低点0.82%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
14,83.40878923221553,80.49184669762954,601666,平煤股份,bottom_area,2024-07-22,10.21,2024-07-22,9.9,3.1313131313131364,4.141414141414143,27.47252747252747,False,-1.1617,1.0813,4,4,4,100.0,18.23247654313697,27.30923694779115,6.868686868686864,3.1313131313131364,历史4/4次成功; 当前距低点3.13%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
15,82.84975147485024,80.97999054662407,603209,兴通股份,bottom_area,2024-07-22,12.56,2024-07-18,12.1,3.801652892561991,4.132231404958678,27.674835624626425,False,0.641,0.5136,3,3,3,100.0,23.267522267018258,26.115859449192786,6.19834710743801,3.801652892561991,历史3/3次成功; 当前距低点3.80%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
16,81.41344992492925,75.90277994575187,600389,江山股份,bottom_area,2024-07-22,13.03,2024-07-18,12.86,1.3219284603421457,4.276827371695185,29.726775956284158,False,-0.7616,0.718,1,1,1,100.0,21.380520620064356,21.380520620064356,8.678071539657855,1.3219284603421457,历史1/1次成功; 当前距低点1.32%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
17,81.20896030006796,77.41729483683183,603282,亚光股份,bottom_area,2024-07-22,15.64,2024-07-09,15.26,2.490170380078642,7.7326343381389355,27.848699763593377,True,-0.6984,0.4448,1,1,1,100.0,34.64991023339317,34.64991023339317,7.509829619921359,2.490170380078642,历史1/1次成功; 当前距低点2.49%; 最新日涨幅-0.70%; 状态bottom_area; 底部已确认
18,80.98129251900302,79.0551604322015,605337,李子园,bottom_area,2024-07-22,9.44,2024-07-09,9.1,3.736263736263735,8.35164835164835,31.00833965125095,True,-0.7361,0.3619,3,3,3,100.0,25.39699866066034,37.98882681564246,6.263736263736266,3.736263736263735,历史3/3次成功; 当前距低点3.74%; 最新日涨幅-0.74%; 状态bottom_area; 底部已确认
19,80.53754414273189,76.88280961224024,001218,丽臣实业,bottom_area,2024-07-22,14.41,2024-07-18,14.05,2.56227758007117,3.70106761565836,29.040404040404038,False,-0.7576,0.8391,2,2,2,100.0,25.18711018711019,29.999999999999993,7.43772241992883,2.56227758007117,历史2/2次成功; 当前距低点2.56%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
20,80.24464695516669,78.02794400060408,000789,万年青,bottom_area,2024-07-22,4.4,2024-07-09,4.25,3.5294117647058907,7.2941176470588145,29.752066115702476,True,-0.6772,0.4849,2,2,2,100.0,34.00539152759949,47.599999999999994,6.47058823529411,3.5294117647058907,历史2/2次成功; 当前距低点3.53%; 最新日涨幅-0.68%; 状态bottom_area; 底部已确认
21,80.15969271711793,77.81238329238332,603012,创力集团,bottom_area,2024-07-22,4.21,2024-07-09,4.07,3.4398034398034314,6.633906633906624,27.19141323792486,False,1.2019,0.8485,1,1,1,100.0,35.13513513513512,35.13513513513512,6.560196560196569,3.4398034398034314,历史1/1次成功; 当前距低点3.44%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
22,79.99132568130396,75.14608553908252,600970,中材国际,bottom_area,2024-07-22,10.05,2024-07-12,9.88,1.7206477732793515,6.983805668016188,27.03101920236336,False,-0.9852,0.4622,1,1,1,100.0,22.19979818365287,22.19979818365287,8.279352226720649,1.7206477732793515,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
23,79.79673928570382,73.87402988719468,601717,中创智领,bottom_area,2024-07-22,12.71,2024-07-22,12.59,0.9531374106433756,2.0651310563939616,30.44198895027625,False,-1.1664,1.3809,2,2,2,100.0,29.124640771298786,35.43478260869567,9.046862589356625,0.9531374106433756,历史2/2次成功; 当前距低点0.95%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
24,79.7474955390429,74.33172675601199,600997,开滦股份,bottom_area,2024-07-22,6.19,2024-07-22,6.11,1.3093289689034382,2.1276595744680833,28.117647058823525,False,-1.1182,0.4507,1,1,1,100.0,12.77955271565495,12.77955271565495,8.690671031096562,1.3093289689034382,历史1/1次成功; 当前距低点1.31%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
25,79.53594441953149,75.7252542077849,603036,如通股份,bottom_area,2024-07-22,9.3,2024-07-18,9.08,2.422907488986791,3.6343612334801767,29.062500000000004,False,0.2155,0.547,1,1,1,100.0,11.448834853090181,11.448834853090181,7.57709251101321,2.422907488986791,历史1/1次成功; 当前距低点2.42%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
26,79.37009372109162,75.14328399629974,000629,钒钛股份,bottom_area,2024-07-22,2.4,2024-07-18,2.35,2.1276595744680775,3.8297872340425467,28.78787878787878,False,-0.4149,0.3564,1,1,1,100.0,27.173913043478265,27.173913043478265,7.872340425531924,2.1276595744680775,历史1/1次成功; 当前距低点2.13%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
27,79.02036585669592,77.1679624163045,002254,泰和新材,bottom_area,2024-07-22,8.29,2024-07-09,7.99,3.7546933667083717,8.760951188986224,31.416309012875537,True,-0.3606,0.5418,2,2,2,100.0,32.14335103440648,38.58695652173914,6.245306633291628,3.7546933667083717,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-0.36%; 状态bottom_area; 底部已确认
28,78.98990613669842,75.67168262071007,002386,天原股份,bottom_area,2024-07-22,3.74,2024-07-09,3.64,2.7472527472527495,9.340659340659336,27.920792079207917,True,-0.2667,0.2621,3,4,3,75.0,32.58289722820615,48.85290148448042,7.252747252747251,2.7472527472527495,历史3/4次成功; 当前距低点2.75%; 最新日涨幅-0.27%; 状态bottom_area; 底部已确认
29,78.51707613179502,73.88587347384536,002557,洽洽食品,bottom_area,2024-07-22,27.01,2024-07-09,26.53,1.8092725216735785,5.767056162834518,31.001300390117038,False,-2.8417,1.536,1,1,1,100.0,16.510832383124292,16.510832383124292,8.190727478326423,1.8092725216735785,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
30,78.23241407559361,76.55737029096026,603325,博隆技术,bottom_area,2024-07-22,61.29,2024-07-18,59.01,3.863751906456535,5.388917132689374,31.922011998154137,False,0.5084,1.5227,1,1,1,100.0,33.584541062801925,33.584541062801925,6.136248093543466,3.863751906456535,历史1/1次成功; 当前距低点3.86%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
31,78.01304011806751,73.52263978285862,603187,海容冷链,bottom_area,2024-07-22,10.79,2024-07-18,10.59,1.8885741265344598,3.3994334277620344,31.27839065541856,False,-0.6446,0.7508,1,1,1,100.0,15.530047265361235,15.530047265361235,8.111425873465542,1.8885741265344598,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
32,77.97594628928536,74.34581938418188,001308,康冠科技,bottom_area,2024-07-22,21.75,2024-07-09,21.22,2.497643732327998,6.456173421300665,29.101236217841635,False,-1.0464,1.2967,1,1,1,100.0,27.421758569299566,27.421758569299566,7.502356267672003,2.497643732327998,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
33,76.21665739075604,72.30597737179802,603010,万盛股份,bottom_area,2024-07-22,8.69,2024-07-18,8.5,2.235294117647053,3.8823529411764715,27.78249787595582,False,-1.0251,0.252,1,1,1,100.0,13.238967527060783,13.238967527060783,7.764705882352947,2.235294117647053,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
34,76.03938004680172,74.8164193459544,603229,奥翔药业,bottom_area,2024-07-22,7.28,2024-07-17,6.99,4.148783977110158,4.864091559370527,32.52895752895753,False,0.6916,0.5423,3,4,3,75.0,31.88519792347079,43.052109181141425,5.851216022889843,4.148783977110158,历史3/4次成功; 当前距低点4.15%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
35,75.86572669142124,75.26599762666693,605567,春雪食品,bottom_area,2024-07-22,7.53,2024-07-09,7.2,4.583333333333335,7.638888888888887,29.961089494163417,True,-0.3968,1.5677,2,2,2,100.0,32.07525605734906,36.46616541353383,5.416666666666665,4.583333333333335,历史2/2次成功; 当前距低点4.58%; 最新日涨幅-0.40%; 状态bottom_area; 底部已确认
36,75.85514569525533,71.80602027102651,002706,良信股份,bottom_area,2024-07-22,6.26,2024-07-18,6.13,2.1207177814029348,3.4257748776508965,30.734463276836156,False,-0.4769,0.9677,3,4,3,75.0,13.31320867002797,14.727153188691638,7.879282218597066,2.1207177814029348,历史3/4次成功; 当前距低点2.12%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
37,75.195068178567,72.6486216466235,300568,星源材质,bottom_area,2024-07-22,7.76,2024-07-09,7.52,3.1914893617021307,8.909574468085106,27.6923076923077,True,-1.2723,1.3499,1,1,1,100.0,17.608695652173925,17.608695652173925,6.80851063829787,3.1914893617021307,历史1/1次成功; 当前距低点3.19%; 最新日涨幅-1.27%; 状态bottom_area; 底部已确认
38,74.7169084838367,71.46834724540902,600230,沧州大化,bottom_area,2024-07-22,9.24,2024-07-18,9.0,2.6666666666666687,3.555555555555559,29.411764705882355,False,-0.3236,0.3585,1,1,1,100.0,14.02337228714524,14.02337228714524,7.333333333333332,2.6666666666666687,历史1/1次成功; 当前距低点2.67%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
39,74.64004277990966,72.86473669517551,002823,凯中精密,bottom_area,2024-07-22,14.16,2024-07-22,13.65,3.736263736263735,4.102564102564106,27.005347593582883,False,-0.141,16.0467,1,1,1,100.0,34.64203233256351,34.64203233256351,6.263736263736266,3.736263736263735,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
40,73.8008516255328,73.41846379327615,002698,博实股份,bottom_area,2024-07-22,11.52,2024-07-18,11.0,4.727272727272724,6.8181818181818175,30.730478589420656,False,0.3484,0.5186,2,2,2,100.0,10.627126943322317,11.142857142857146,5.272727272727277,4.727272727272724,历史2/2次成功; 当前距低点4.73%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
41,71.84960012657582,69.37003154425679,002346,柘中股份,bottom_area,2024-07-22,7.19,2024-07-18,6.97,3.1563845050215305,3.4433285509325713,29.381965552178315,False,0.8415,0.2183,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,6.8436154949784695,3.1563845050215305,历史2/3次成功; 当前距低点3.16%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
42,71.79889164652867,71.23131147540987,000068,华控赛格,bottom_area,2024-07-22,2.51,2024-07-19,2.4,4.583333333333329,6.666666666666673,31.62393162393162,False,2.8689,1.2182,1,1,1,100.0,13.7704918032787,13.7704918032787,5.416666666666671,4.583333333333329,历史1/1次成功; 当前距低点4.58%; 最新日涨幅2.87%; 状态bottom_area; 底部未确认
43,71.79677570875782,69.63497354497356,002060,广东建工,bottom_area,2024-07-22,3.35,2024-07-09,3.24,3.3950617283950573,6.48148148148148,27.67857142857143,False,-0.5935,0.5713,1,1,1,100.0,13.095238095238093,13.095238095238093,6.604938271604944,3.3950617283950573,历史1/1次成功; 当前距低点3.40%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
44,70.95681344745037,70.20416253670567,603317,天味食品,bottom_area,2024-07-22,10.82,2024-07-17,10.36,4.440154440154449,5.8880308880309,29.283276450511952,False,-1.0969,0.4274,2,2,2,100.0,12.299541184181786,14.347826086956525,5.559845559845552,4.440154440154449,历史2/2次成功; 当前距低点4.44%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
45,70.85490382032782,69.31457982423375,603060,国检集团,bottom_area,2024-07-22,5.67,2024-07-09,5.46,3.846153846153846,9.157509157509157,31.835205992509362,True,0.354,0.1298,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,6.153846153846155,3.846153846153846,历史2/3次成功; 当前距低点3.85%; 最新日涨幅0.35%; 状态bottom_area; 底部已确认
46,70.02692795003223,66.17309701586937,002044,美年健康,bottom_area,2024-07-22,3.52,2024-07-17,3.45,2.028985507246372,4.057971014492744,29.447852760736186,False,-1.1236,0.5878,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,7.971014492753628,2.028985507246372,历史2/3次成功; 当前距低点2.03%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
47,68.88304367735118,64.80419161676647,600186,莲花控股,bottom_area,2024-07-22,3.4,2024-06-24,3.34,1.7964071856287442,8.083832335329342,27.074235807860266,True,-1.4493,1.3346,1,2,1,50.0,53.49544072948328,53.49544072948328,8.203592814371257,1.7964071856287442,历史1/2次成功; 当前距低点1.80%; 最新日涨幅-1.45%; 状态bottom_area; 底部已确认
48,68.83620578662455,68.67649301217763,300390,天华新能,confirmed_rebound,2024-07-22,16.77,2024-07-09,15.99,4.878048780487801,11.006879299562225,27.972972972972972,True,-1.3529,0.94,1,1,1,100.0,27.142173288654863,27.142173288654863,5.1219512195122,4.878048780487801,历史1/1次成功; 当前距低点4.88%; 最新日涨幅-1.35%; 状态confirmed_rebound; 底部已确认
49,68.58997895811545,67.72005727376862,002320,海峡股份,bottom_area,2024-07-22,5.06,2024-07-09,4.85,4.329896907216495,5.567010309278361,27.28635682158921,False,-0.3937,0.3185,1,1,1,100.0,14.259259259259249,14.259259259259249,5.670103092783505,4.329896907216495,历史1/1次成功; 当前距低点4.33%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
50,68.2928589418727,63.04956203072638,600141,兴发集团,bottom_area,2024-07-22,17.46,2024-07-22,17.32,0.8083140877598186,3.752886836027705,30.24567055980668,False,-2.8381,1.2636,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,9.191685912240182,0.8083140877598186,历史2/3次成功; 当前距低点0.81%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
51,67.387746704693,61.89620381024979,002043,兔宝宝,bottom_area,2024-07-22,9.31,2024-07-22,9.26,0.5399568034557313,2.3758099352051905,28.76923076923077,False,-1.4815,1.1683,2,3,2,66.66666666666666,15.218487394957986,15.96638655462185,9.46004319654427,0.5399568034557313,历史2/3次成功; 当前距低点0.54%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
52,65.24691449194161,65.10897175517218,000705,浙江震元,bottom_area,2024-07-22,7.08,2024-07-09,6.75,4.88888888888889,6.518518518518525,30.555555555555557,False,0.2833,1.5593,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,5.111111111111111,4.88888888888889,历史2/3次成功; 当前距低点4.89%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
53,64.89397353323734,60.971115001978006,603128,华贸物流,bottom_area,2024-07-22,5.3,2024-07-18,5.21,1.7274472168905923,2.879078694817665,28.038674033149174,False,0.3788,0.8816,1,2,1,50.0,15.267175572519085,15.267175572519085,8.272552783109408,1.7274472168905923,历史1/2次成功; 当前距低点1.73%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
54,63.381559717619936,58.32545454545455,600058,五矿发展,bottom_area,2024-07-22,6.31,2024-07-09,6.27,0.6379585326953754,5.263157894736844,28.91156462585035,False,-0.7862,0.3247,1,2,1,50.0,99.54954954954954,99.54954954954954,9.362041467304625,0.6379585326953754,历史1/2次成功; 当前距低点0.64%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
55,62.97464729984885,59.62399808245446,002833,弘亚数控,bottom_area,2024-07-22,16.3,2024-07-18,15.96,2.1303258145363397,3.8847117794486055,28.940338379341053,False,-1.272,0.7227,1,2,1,50.0,35.43624161073825,35.43624161073825,7.869674185463661,2.1303258145363397,历史1/2次成功; 当前距低点2.13%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
56,60.2051273579958,56.33720018136478,601636,旗滨集团,bottom_area,2024-07-22,6.03,2024-07-16,5.94,1.5151515151515127,3.5353535353535346,30.60747663551402,False,-1.9512,1.174,1,2,1,50.0,10.224438902743147,10.224438902743147,8.484848484848488,1.5151515151515127,历史1/2次成功; 当前距低点1.52%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
57,58.963452999361635,56.34257372711171,603320,迪贝电气,bottom_area,2024-07-22,13.35,2024-07-18,13.01,2.6133743274404297,6.072252113758654,28.516483516483515,False,-0.5216,3.0271,1,2,1,50.0,23.71541501976285,23.71541501976285,7.386625672559571,2.6133743274404297,历史1/2次成功; 当前距低点2.61%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
58,56.67898410746188,55.45745427755969,603090,宏盛股份,bottom_area,2024-07-22,15.89,2024-07-18,15.3,3.856209150326796,6.274509803921574,28.37078651685393,False,1.0172,1.0295,1,2,1,50.0,11.718339464004206,11.718339464004206,6.143790849673205,3.856209150326796,历史1/2次成功; 当前距低点3.86%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
59,54.89666875549804,53.201018755328214,002605,姚记科技,bottom_area,2024-07-22,17.57,2024-07-18,17.0,3.3529411764705896,3.8235294117646976,27.257167308515196,False,1.0351,1.3676,1,3,1,33.33333333333333,12.862318840579725,12.862318840579725,6.647058823529411,3.3529411764705896,历史1/3次成功; 当前距低点3.35%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
60,51.6256736579117,50.73663295952723,002853,皮阿诺,bottom_area,2024-07-22,6.62,2024-07-18,6.36,4.088050314465405,4.716981132075468,31.019522776572668,False,0.761,2.2886,1,4,1,25.0,10.012836970474972,10.012836970474972,5.911949685534595,4.088050314465405,历史1/4次成功; 当前距低点4.09%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
