rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.42235792081085,80.83488769231128,300360,炬华科技,bottom_area,2022-12-16,13.42,2022-12-16,13.27,1.130369253956295,3.089675960813867,27.007700770077008,False,-2.4709,2.1734,2,2,2,100.0,28.882417157697027,45.323741007194236,6.869630746043705,1.130369253956295,历史2/2次成功; 当前距低点1.13%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
2,84.19799396561832,79.78445885240235,002322,理工能科,confirmed_rebound,2022-12-16,9.27,2022-11-28,9.16,1.2008733624454087,8.187772925764191,29.80842911877395,True,-2.5237,1.1001,2,2,2,100.0,25.120699563321974,28.6908077994429,6.7991266375545925,1.2008733624454087,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-2.52%; 状态confirmed_rebound; 底部已确认
3,79.8380155844156,75.79558441558443,002047,宝鹰股份,bottom_area,2022-12-16,3.9,2022-12-16,3.85,1.298701298701294,2.5974025974025996,28.835489833641404,False,-0.2558,1.3255,1,1,1,100.0,20.51948051948051,20.51948051948051,6.701298701298707,1.298701298701294,历史1/1次成功; 当前距低点1.30%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
4,78.9731526391836,73.12328948072555,300624,万兴科技,bottom_area,2022-12-16,30.0,2022-12-16,30.0,0.0,3.6666666666666714,28.383862497015993,False,-3.2882,2.2624,2,2,2,100.0,35.87790043400834,51.195680123425035,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
5,78.79775888726044,76.71251424373071,600246,万通发展,bottom_area,2022-12-16,8.27,2022-12-16,8.06,2.6054590570719487,4.342431761786596,30.696474634565778,False,0.7308,1.2362,1,1,1,100.0,18.99441340782122,18.99441340782122,5.394540942928051,2.6054590570719487,历史1/1次成功; 当前距低点2.61%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
6,76.79385755886885,73.96118009140666,688115,思林杰,bottom_area,2022-12-16,41.4,2022-12-16,40.57,2.045846684742416,5.003697313285683,27.13721264367816,False,-3.4965,2.5153,2,2,2,100.0,13.364035121609469,16.977032898820603,5.954153315257584,2.045846684742416,历史2/2次成功; 当前距低点2.05%; 最新日涨幅-3.50%; 状态bottom_area; 底部未确认
7,75.23633130586501,73.64950359377428,000573,粤宏远A,bottom_area,2022-12-16,4.27,2022-12-15,4.15,2.891566265060222,7.710843373493962,28.20069204152249,True,-1.8391,15.4839,1,1,1,100.0,19.31330472103003,19.31330472103003,5.108433734939778,2.891566265060222,历史1/1次成功; 当前距低点2.89%; 最新日涨幅-1.84%; 状态bottom_area; 底部已确认
