code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
300986,志特新材,2026-03-03,28.09,bottom_area,39.56,2026-03-03,27.86,0.8255563531945457,6.532663316582915,29.57532861476239,28.993933265925182,False,2
001206,依依股份,2026-03-03,22.41,bottom_area,31.9,2026-03-03,22.34,0.31333930170098606,4.297224709042081,29.968652037617556,29.749216300940436,False,1
300781,因赛集团,2026-03-03,38.47,bottom_area,53.22,2026-03-03,38.34,0.3390714658320173,9.702660406885755,27.959413754227725,27.715144682450205,False,1
603758,秦安股份,2026-03-03,13.98,bottom_area,19.16,2026-03-03,13.97,0.07158196134573934,5.153901216893334,27.08768267223382,27.035490605427974,False,1
300077,国民技术,2026-03-03,19.6,bottom_area,27.8,2026-03-03,19.45,0.7712082262210906,8.894601542416455,30.035971223021583,29.496402877697836,False,1
300940,南极光,2026-03-03,24.0,bottom_area,33.76,2026-03-03,23.96,0.16694490818029692,5.342237061769605,29.028436018957336,28.909952606635063,False,1
605116,奥锐特,2026-03-03,25.0,bottom_area,35.58,2026-03-03,24.83,0.684655658477655,4.309303262182844,30.213603147835865,29.73580663293985,False,1
300063,天龙集团,2026-03-03,12.24,bottom_area,16.81,2026-03-03,12.17,0.5751848808545628,8.874281018898934,27.602617489589527,27.186198691255196,False,1
688317,之江生物,2026-03-03,19.82,bottom_area,28.58,2026-03-03,19.76,0.30364372469634976,4.807692307692304,30.86074177746675,30.650804758572427,False,3
600271,航天信息,2026-03-03,9.46,bottom_area,13.99,2026-03-03,9.44,0.21186440677967533,5.508474576271201,32.52323087919943,32.38027162258756,False,1
300725,药石科技,2026-03-03,36.69,bottom_area,51.15,2026-03-03,36.5,0.5205479452054732,5.671232876712329,28.64125122189638,28.269794721407628,False,2
601519,大智慧,2026-03-03,11.47,bottom_area,15.88,2026-03-03,11.45,0.17467248908298122,5.240174672489096,27.89672544080605,27.770780856423173,False,2
603130,云中马,2026-03-03,43.35,bottom_area,61.5,2026-03-03,43.31,0.09235742322788996,6.626645116601241,29.577235772357717,29.51219512195122,False,2
300426,华智数媒,2026-03-03,7.93,bottom_area,10.88,2026-03-03,7.92,0.12626262626262355,6.691919191919184,27.20588235294118,27.113970588235304,False,2
600693,东百集团,2026-03-03,12.7,bottom_area,17.5,2026-03-03,12.68,0.1577287066246023,5.205047318611989,27.542857142857148,27.42857142857143,False,2
300363,博腾股份,2026-03-03,20.92,bottom_area,30.4,2026-03-03,20.81,0.5285920230658482,6.871696299855838,31.546052631578945,31.18421052631578,False,3
688318,财富趋势,2026-03-03,117.0,bottom_area,163.63,2026-03-03,117.0,0.0,7.094017094017091,28.497219336307523,28.497219336307523,False,4
603099,长白山,2026-03-03,37.72,bottom_area,52.2,2026-03-03,37.7,0.05305039787797353,3.554376657824924,27.77777777777778,27.73946360153257,False,1
002009,天奇股份,2026-03-03,27.67,bottom_area,38.0,2026-03-03,27.61,0.2173125679101857,5.686345526982978,27.342105263157894,27.184210526315784,False,1
000995,皇台酒业,2026-03-03,15.45,bottom_area,21.2,2026-03-03,15.07,2.5215660252156535,8.626410086264105,28.915094339622637,27.122641509433965,False,2
300723,一品红,2026-03-03,30.85,bottom_area,45.88,2026-03-03,30.8,0.16233766233766464,5.746753246753245,32.86835222319093,32.759372275501306,False,1
000516,国际医学,2026-03-03,4.52,bottom_area,6.19,2026-03-03,4.51,0.2217294900221682,4.212860310421295,27.14054927302101,26.978998384491128,False,1
301392,汇成真空,2026-03-03,103.96,bottom_area,151.3,2026-03-03,103.8,0.15414258188824337,7.5048169556840145,31.394580304031734,31.288830138797103,False,1
603598,引力传媒,2026-03-03,21.53,bottom_area,31.6,2026-03-03,21.45,0.3729603729603816,7.925407925407922,32.120253164556964,31.867088607594933,False,1
600593,大连圣亚,2026-03-03,37.15,bottom_area,49.5,2026-02-24,35.78,3.828954723309104,10.340972610396857,27.717171717171713,24.94949494949495,True,1
688083,中望软件,2026-03-03,59.7,bottom_area,83.59,2026-03-03,59.6,0.16778523489933125,7.214765100671136,28.69960521593492,28.579973681062327,False,2
000503,国新健康,2026-03-03,8.61,bottom_area,12.54,2026-03-03,8.58,0.3496503496503422,4.662004662004666,31.578947368421044,31.33971291866029,False,1
301459,丰茂股份,2026-03-03,39.25,bottom_area,54.99,2026-03-03,39.2,0.12755102040815602,5.561224489795917,28.714311693035093,28.623386070194584,False,1
000670,盈方微,2026-03-03,7.68,bottom_area,11.23,2026-03-03,7.67,0.13037809647978862,7.561929595827902,31.700801424755127,31.611754229741766,False,1
300378,鼎捷数智,2026-03-03,43.8,bottom_area,60.5,2026-03-03,43.64,0.3666361136571874,7.561869844179644,27.86776859504132,27.603305785123972,False,1
300612,宣亚国际,2026-03-03,15.94,bottom_area,22.05,2026-03-03,15.88,0.3778337531486065,6.108312342569273,27.981859410430836,27.709750566893426,False,1
