rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,80.29347260190737,79.86236149547587,300521,爱司凯,bottom_area,2022-03-01,16.45,2022-03-01,15.86,3.7200504413619164,4.6658259773014,27.612962117754453,False,2.0471,9.428,3,3,3,100.0,16.258475816027065,20.590790616854918,4.279949558638084,3.7200504413619164,历史3/3次成功; 当前距低点3.72%; 最新日涨幅2.05%; 状态bottom_area; 底部未确认
2,78.0852277450104,76.96296577093811,600211,西藏药业,bottom_area,2022-03-01,41.97,2022-01-28,40.65,3.2472324723247246,6.519065190651903,28.18021201413428,False,0.6958,0.5029,2,2,2,100.0,11.541160257196122,13.252533280349695,4.752767527675275,3.2472324723247246,历史2/2次成功; 当前距低点3.25%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
3,76.0359899790277,74.3754646607115,688319,欧林生物,bottom_area,2022-03-01,27.77,2022-02-22,27.0,2.8518518518518503,5.851851851851846,30.358524632447775,False,0.036,1.144,1,1,1,100.0,9.449929478138205,9.449929478138205,5.148148148148151,2.8518518518518503,历史1/1次成功; 当前距低点2.85%; 最新日涨幅0.04%; 状态bottom_area; 底部未确认
4,73.83682453987733,73.8194040315513,603368,柳药集团,bottom_area,2022-03-01,16.95,2022-01-28,16.3,3.987730061349684,6.932515337423306,30.282292557741652,False,-0.5282,1.4367,1,1,1,100.0,42.85714285714285,42.85714285714285,4.0122699386503164,3.987730061349684,历史1/1次成功; 当前距低点3.99%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
5,71.47933762961556,69.99115363212192,000967,盈峰环境,bottom_area,2022-03-01,6.02,2022-02-24,5.85,2.905982905982905,4.957264957264958,32.369942196531795,False,-0.1658,0.4553,1,1,1,100.0,9.015025041736227,9.015025041736227,5.094017094017095,2.905982905982905,历史1/1次成功; 当前距低点2.91%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
6,71.32676620874702,71.58381037124921,002705,新宝股份,bottom_area,2022-03-01,19.16,2022-02-24,18.39,4.187058183795538,7.123436650353446,27.88235294117647,False,0.8421,0.8854,1,1,1,100.0,10.808080808080812,10.808080808080812,3.8129418162044617,4.187058183795538,历史1/1次成功; 当前距低点4.19%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
7,69.3166126192482,70.64900449101796,002355,兴民智通,bottom_area,2022-03-01,5.26,2022-02-24,5.01,4.990019960079841,6.586826347305391,27.18023255813954,False,2.1359,1.0835,1,1,1,100.0,15.624999999999991,15.624999999999991,3.0099800399201593,4.990019960079841,历史1/1次成功; 当前距低点4.99%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
