rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.47384054676165,81.30146050876101,600048,保利发展,bottom_area,2023-10-31,11.02,2023-10-30,10.7,2.9906542056074796,3.5514018691588856,28.139691067830768,False,1.1009,0.6836,2,2,2,100.0,31.721247836269217,31.987577639751546,7.009345794392521,2.9906542056074796,历史2/2次成功; 当前距低点2.99%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
12,74.33352581473211,72.54535634476748,600057,厦门象屿,bottom_area,2023-10-31,6.41,2023-10-26,6.18,3.721682847896447,4.2071197411003345,27.12264150943397,False,0.6279,0.7763,1,1,1,100.0,10.273081924577374,10.273081924577374,6.278317152103553,3.721682847896447,历史1/1次成功; 当前距低点3.72%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
13,74.0277906321651,71.52930232558141,600280,中央商场,bottom_area,2023-10-31,3.55,2023-10-23,3.44,3.197674418604648,7.558139534883727,27.57894736842105,True,-1.3889,2.475,1,1,1,100.0,11.666666666666671,11.666666666666671,6.802325581395352,3.197674418604648,历史1/1次成功; 当前距低点3.20%; 最新日涨幅-1.39%; 状态bottom_area; 底部已确认
14,73.62359638957767,70.49730258247499,300511,雪榕生物,bottom_area,2023-10-31,5.66,2023-10-30,5.51,2.7223230490018215,3.9927404718693404,27.212681638044923,False,0.0,2.7717,2,3,2,66.66666666666666,25.900712191034756,29.220779220779214,7.277676950998179,2.7223230490018215,历史2/3次成功; 当前距低点2.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
15,73.40472101545022,72.5511777478287,601155,新城控股,bottom_area,2023-10-31,11.9,2023-10-20,11.4,4.385964912280701,6.052631578947364,27.06333973128599,False,-0.5017,0.7719,2,2,2,100.0,24.2536438055306,24.642857142857142,5.614035087719299,4.385964912280701,历史2/2次成功; 当前距低点4.39%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
16,72.68054194944943,72.12955231371964,000006,深振业A,bottom_area,2023-10-31,4.32,2023-10-23,4.13,4.6004842615012205,6.053268765133172,32.295081967213115,False,0.0,1.2338,1,1,1,100.0,18.809980806142043,18.809980806142043,5.39951573849878,4.6004842615012205,历史1/1次成功; 当前距低点4.60%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
17,70.69689355485319,70.21948065521434,600004,白云机场,bottom_area,2023-10-31,10.59,2023-10-23,10.12,4.644268774703564,9.584980237154157,31.38983050847458,True,-4.2495,1.2318,1,1,1,100.0,32.57211538461537,32.57211538461537,5.355731225296437,4.644268774703564,历史1/1次成功; 当前距低点4.64%; 最新日涨幅-4.25%; 状态bottom_area; 底部已确认
18,69.87762406702971,68.87797906118595,002828,贝肯能源,bottom_area,2023-10-31,11.3,2023-10-27,10.84,4.243542435424362,7.472324723247237,28.590250329380762,True,-1.9948,11.8842,1,1,1,100.0,10.232558139534893,10.232558139534893,5.756457564575639,4.243542435424362,历史1/1次成功; 当前距低点4.24%; 最新日涨幅-1.99%; 状态bottom_area; 底部已确认
19,69.11450364040624,68.32122382817776,300486,东杰智能,bottom_area,2023-10-31,6.89,2023-10-24,6.6,4.3939393939393945,6.969696969696971,30.453108535300323,False,-1.5714,1.4974,1,1,1,100.0,18.276374442793454,18.276374442793454,5.606060606060606,4.3939393939393945,历史1/1次成功; 当前距低点4.39%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
20,67.03807218519587,66.70864676905242,600103,青山纸业,bottom_area,2023-10-31,2.43,2023-10-23,2.32,4.741379310344842,6.896551724137938,29.6969696969697,False,-1.6194,0.8597,1,1,1,100.0,13.865546218487399,13.865546218487399,5.258620689655158,4.741379310344842,历史1/1次成功; 当前距低点4.74%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
21,66.38938783189262,66.14335286879935,601156,东航物流,bottom_area,2023-10-31,11.56,2023-10-23,11.03,4.805077062556674,5.530371713508624,32.33128834355829,False,-0.1727,0.5585,1,1,1,100.0,11.607142857142852,11.607142857142852,5.194922937443327,4.805077062556674,历史1/1次成功; 当前距低点4.81%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
22,65.84586798145021,65.34322776785135,002080,中材科技,bottom_area,2023-10-31,17.29,2023-10-26,16.53,4.597701149425275,5.56563823351481,27.244718309859145,False,0.0579,0.4906,2,3,2,66.66666666666666,21.179138289646758,28.579356270810223,5.402298850574725,4.597701149425275,历史2/3次成功; 当前距低点4.60%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
23,63.093206572210995,61.432859030837015,002366,融发核电,bottom_area,2023-10-31,5.18,2023-10-23,5.0,3.5999999999999943,8.000000000000007,28.469241773962807,True,-1.5209,1.9321,2,4,2,50.0,20.64977973568282,25.0,6.400000000000006,3.5999999999999943,历史2/4次成功; 当前距低点3.60%; 最新日涨幅-1.52%; 状态bottom_area; 底部已确认
24,61.12182354143679,60.83069427412988,000428,华天酒店,bottom_area,2023-10-31,3.97,2023-10-23,3.79,4.749340369393145,6.596306068601583,32.32142857142857,False,-0.9975,0.9994,2,3,2,66.66666666666666,21.25012714881498,28.045977011494273,5.250659630606856,4.749340369393145,历史2/3次成功; 当前距低点4.75%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
25,53.442615508284995,53.43592765751435,600328,中盐化工,bottom_area,2023-10-31,7.99,2023-10-26,7.61,4.9934296977660955,6.17608409986859,28.207547169811313,False,-0.4981,0.4583,1,2,1,50.0,37.26315789473683,37.26315789473683,5.006570302233905,4.9934296977660955,历史1/2次成功; 当前距低点4.99%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
26,52.9670980670619,48.95492936802973,603211,晋拓股份,bottom_area,2023-10-31,15.13,2023-10-31,15.0,0.8666666666666718,5.933333333333337,29.67651195499296,False,-4.7829,22.2201,1,2,1,50.0,12.639405204460974,12.639405204460974,9.13333333333333,0.8666666666666718,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-4.78%; 状态bottom_area; 底部未确认
27,52.23955885384455,51.45986394557822,688111,金山办公,bottom_area,2023-10-31,287.1,2023-10-31,275.5,4.210526315789482,5.081669691470054,29.53964194373401,False,0.7368,0.8203,1,3,1,33.33333333333333,14.013605442176866,14.013605442176866,5.789473684210518,4.210526315789482,历史1/3次成功; 当前距低点4.21%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
