rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,79.89157482856739,79.0874245169324,605117,德业股份,confirmed_rebound,2024-10-21,83.4,2024-10-17,80.6,3.4739454094292945,10.42183622828785,27.906976744186053,True,-3.8617,3.6635,9,9,9,100.0,26.118387367909573,60.22338317420285,4.5260545905707055,3.4739454094292945,历史9/9次成功; 当前距低点3.47%; 最新日涨幅-3.86%; 状态confirmed_rebound; 底部已确认
2,78.83518776788264,80.25719443437083,002347,泰尔股份,bottom_area,2024-10-21,4.47,2024-10-18,4.26,4.929577464788732,6.103286384976521,28.643216080402013,False,0.6757,10.0995,4,4,4,100.0,16.54102717252227,29.585798816568047,3.070422535211268,4.929577464788732,历史4/4次成功; 当前距低点4.93%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
3,76.33071052833955,72.7845174954772,000850,华茂股份,bottom_area,2024-10-21,3.99,2024-10-21,3.93,1.5267175572519098,5.852417302798981,27.356746765249536,False,-4.0865,6.3255,1,1,1,100.0,17.341040462427735,17.341040462427735,6.473282442748091,1.5267175572519098,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-4.09%; 状态bottom_area; 底部未确认
4,73.55632718552963,71.55284745674086,601828,美凯龙,bottom_area,2024-10-21,2.8,2024-10-18,2.73,2.564102564102558,5.494505494505491,27.00534759358289,False,-0.7092,1.1205,3,4,3,75.0,17.387103779003724,33.81294964028779,5.435897435897442,2.564102564102558,历史3/4次成功; 当前距低点2.56%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
5,73.23136746729642,71.04914376591478,000921,海信家电,bottom_area,2024-10-21,29.12,2024-10-21,28.43,2.4270137179036277,4.642982764685192,27.19590268886043,False,-1.6216,2.0371,1,1,1,100.0,8.831908831908846,8.831908831908846,5.572986282096372,2.4270137179036277,历史1/1次成功; 当前距低点2.43%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
6,71.8513667075237,67.5639278376266,603338,浙江鼎力,bottom_area,2024-10-21,47.78,2024-10-21,47.4,0.8016877637130856,2.9324894514767945,27.27830622890458,False,-1.3218,1.9766,1,1,1,100.0,10.009548058561412,10.009548058561412,7.198312236286915,0.8016877637130856,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
7,64.87174669237248,65.14411469261694,688298,东方生物,confirmed_rebound,2024-10-21,31.38,2024-10-18,30.11,4.217867818000663,9.498505479907006,27.428295974933725,True,-1.6301,2.0426,5,7,5,71.42857142857143,11.963113074968605,15.470039788586028,3.7821321819993377,4.217867818000663,历史5/7次成功; 当前距低点4.22%; 最新日涨幅-1.63%; 状态confirmed_rebound; 底部已确认
