rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.8425433760714,81.33560098881402,300382,斯莱克,bottom_area,2023-03-24,15.49,2023-03-24,15.34,0.9778357235984377,1.4341590612777095,30.336058128973658,False,0.5191,1.0395,3,3,3,100.0,30.403583003325068,49.70059880239522,14.022164276401561,0.9778357235984377,历史3/3次成功; 当前距低点0.98%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
2,87.86489593513282,78.65144137415982,002645,华宏科技,bottom_area,2023-03-24,15.05,2023-03-20,14.82,1.5519568151147127,4.588394062078271,29.22636103151863,False,0.8713,0.922,1,1,1,100.0,16.50485436893203,16.50485436893203,13.448043184885286,1.5519568151147127,历史1/1次成功; 当前距低点1.55%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
3,84.78547623415933,75.37220325793155,605128,上海沿浦,bottom_area,2023-03-24,41.1,2023-03-20,40.62,1.1816838995568784,6.893156080748411,31.731092436974794,False,-1.4152,2.0489,1,1,1,100.0,16.80883090817863,16.80883090817863,13.81831610044312,1.1816838995568784,历史1/1次成功; 当前距低点1.18%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
4,83.79945202884564,76.38766883970132,688348,昱能科技,bottom_area,2023-03-24,341.75,2023-03-24,333.33,2.5260252602526077,5.832058320583205,28.966884030175173,False,0.0322,7.2275,1,1,1,100.0,16.27422813482398,16.27422813482398,12.47397473974739,2.5260252602526077,历史1/1次成功; 当前距低点2.53%; 最新日涨幅0.03%; 状态bottom_area; 底部未确认
5,82.61293440913518,77.38013953269076,002347,泰尔股份,bottom_area,2023-03-24,5.22,2023-03-20,5.02,3.9840637450199243,4.581673306772918,29.09604519774012,False,0.578,2.1456,2,2,2,100.0,22.816155222237516,29.585798816568047,11.015936254980074,3.9840637450199243,历史2/2次成功; 当前距低点3.98%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
6,74.38272376905425,68.20411362512063,688221,前沿生物,bottom_area,2023-03-24,13.39,2023-03-20,13.02,2.8417818740399463,8.525345622119824,30.00000000000001,True,-1.5441,1.7835,3,5,3,60.0,26.09342095662206,34.87394957983194,12.158218125960053,2.8417818740399463,历史3/5次成功; 当前距低点2.84%; 最新日涨幅-1.54%; 状态bottom_area; 底部已确认
7,74.22537180643474,70.18769270969428,000525,红太阳,bottom_area,2023-03-24,9.3,2023-03-21,8.9,4.494382022471914,7.191011235955043,29.75532754538279,True,-1.7951,1.0058,1,1,1,100.0,20.348837209302317,20.348837209302317,10.505617977528086,4.494382022471914,历史1/1次成功; 当前距低点4.49%; 最新日涨幅-1.80%; 状态bottom_area; 底部已确认
8,61.09461895170179,57.287562833206394,000887,中鼎股份,bottom_area,2023-03-24,12.61,2023-03-20,12.12,4.042904290429044,6.600660066006607,28.45336481700119,False,0.1589,0.9508,1,2,1,50.0,23.84615384615385,23.84615384615385,10.957095709570956,4.042904290429044,历史1/2次成功; 当前距低点4.04%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
9,56.42550867489922,52.129654339814465,002824,和胜股份,bottom_area,2023-03-24,31.49,2023-03-21,30.5,3.245901639344257,7.409836065573764,28.904428904428904,True,-0.6938,2.2098,1,3,1,33.33333333333333,19.06976744186047,19.06976744186047,11.754098360655743,3.245901639344257,历史1/3次成功; 当前距低点3.25%; 最新日涨幅-0.69%; 状态bottom_area; 底部已确认
