rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.53230007242661,82.75987968337728,000789,万年青,bottom_area,2021-11-01,11.63,2021-10-28,11.37,2.2867194371152295,3.6059806508355337,32.76167947959788,False,1.1304,1.674,1,1,1,100.0,47.599999999999994,47.599999999999994,5.713280562884771,2.2867194371152295,历史1/1次成功; 当前距低点2.29%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
2,79.39020158644867,77.13266030910887,300642,透景生命,bottom_area,2021-11-01,28.29,2021-11-01,27.6,2.4999999999999916,2.717391304347826,31.851851851851848,False,0.9636,1.4844,1,1,1,100.0,19.960539296284104,19.960539296284104,5.500000000000009,2.4999999999999916,历史1/1次成功; 当前距低点2.50%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
3,79.23344298811543,76.20491228070175,002075,沙钢股份,bottom_area,2021-11-01,6.2,2021-10-28,6.08,1.9736842105263175,2.960526315789469,30.195177956371992,False,-0.161,1.0028,1,1,1,100.0,30.994152046783608,30.994152046783608,6.026315789473682,1.9736842105263175,历史1/1次成功; 当前距低点1.97%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
4,76.50440932492623,74.76915254237288,000936,华西股份,bottom_area,2021-11-01,5.86,2021-10-29,5.7,2.8070175438596516,4.035087719298238,28.571428571428577,False,1.0345,0.7941,1,1,1,100.0,11.016949152542363,11.016949152542363,5.192982456140348,2.8070175438596516,历史1/1次成功; 当前距低点2.81%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
5,75.77763246236299,74.6391673418185,002233,塔牌集团,bottom_area,2021-11-01,10.28,2021-10-29,9.96,3.2128514056224744,4.317269076305218,30.59233449477351,False,1.9841,1.7053,1,1,1,100.0,15.292841648590022,15.292841648590022,4.787148594377526,3.2128514056224744,历史1/1次成功; 当前距低点3.21%; 最新日涨幅1.98%; 状态bottom_area; 底部未确认
6,75.45681309113412,74.44031771815519,002111,威海广泰,bottom_area,2021-11-01,11.6,2021-11-01,11.23,3.294746215494205,4.096170970614417,29.98753117206982,False,2.2026,1.3938,1,1,1,100.0,15.227629513343796,15.227629513343796,4.705253784505795,3.294746215494205,历史1/1次成功; 当前距低点3.29%; 最新日涨幅2.20%; 状态bottom_area; 底部未确认
7,73.75205840925621,73.83144706201107,603069,海汽集团,bottom_area,2021-11-01,14.88,2021-10-29,14.3,4.055944055944057,5.244755244755245,29.03225806451612,False,1.9877,0.7598,1,1,1,100.0,21.284943599803825,21.284943599803825,3.9440559440559437,4.055944055944057,历史1/1次成功; 当前距低点4.06%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
8,71.47523399667774,70.73439465433704,000868,安凯客车,bottom_area,2021-11-01,3.59,2021-10-29,3.47,3.45821325648414,4.322766570605185,28.008298755186722,False,-0.8287,0.5016,1,1,1,100.0,19.780219780219785,19.780219780219785,4.5417867435158605,3.45821325648414,历史1/1次成功; 当前距低点3.46%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
9,70.59107138831419,70.96474255000939,605300,佳禾食品,bottom_area,2021-11-01,17.32,2021-10-29,16.61,4.2745334136062665,5.659241420830833,27.719756309834644,False,0.8736,4.8119,1,1,1,100.0,8.552036199095008,8.552036199095008,3.725466586393734,4.2745334136062665,历史1/1次成功; 当前距低点4.27%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
10,65.2890791977483,66.54201137667725,688039,当虹科技,confirmed_rebound,2021-11-01,49.88,2021-10-29,47.51,4.988423489791632,12.060618817091148,30.13235294117647,True,-2.6542,5.155,1,1,1,100.0,17.019445878506282,17.019445878506282,3.011576510208368,4.988423489791632,历史1/1次成功; 当前距低点4.99%; 最新日涨幅-2.65%; 状态confirmed_rebound; 底部已确认
