rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.54227261627447,84.16034497616762,002761,浙江建投,bottom_area,2024-01-19,9.32,2024-01-18,9.16,1.746724890829696,4.257641921397386,28.881987577639755,False,-1.4799,0.9495,4,4,4,100.0,20.98321358741574,43.73730534867976,8.253275109170305,1.746724890829696,历史4/4次成功; 当前距低点1.75%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
2,89.46944433718517,85.43928918686152,002146,荣盛发展,bottom_area,2024-01-19,1.59,2024-01-18,1.55,2.5806451612903247,3.8709677419354875,30.180180180180184,False,0.0,1.1427,4,4,4,100.0,15.608387927975553,19.587628865979376,7.419354838709675,2.5806451612903247,历史4/4次成功; 当前距低点2.58%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,88.11833873613341,84.31723785166244,000957,中通客车,bottom_area,2024-01-19,8.03,2024-01-18,7.82,2.6854219948848983,5.1150895140665,28.125,False,-0.7417,0.9722,3,3,3,100.0,132.3344468028054,354.54545454545456,7.314578005115102,2.6854219948848983,历史3/3次成功; 当前距低点2.69%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
4,87.79767112691273,81.4919227090325,300647,超频三,bottom_area,2024-01-19,5.57,2024-01-18,5.51,1.0889292196007352,5.08166969147006,28.161668839634945,False,-1.9366,1.3918,2,2,2,100.0,31.90688886947406,48.45360824742268,8.911070780399266,1.0889292196007352,历史2/2次成功; 当前距低点1.09%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
5,86.90420496810461,79.72026698801452,603348,文灿股份,bottom_area,2024-01-19,29.74,2024-01-18,29.6,0.47297297297296287,4.189189189189184,27.272727272727277,False,-2.6514,0.972,4,4,4,100.0,21.33680304512298,31.539888682745836,9.527027027027039,0.47297297297296287,历史4/4次成功; 当前距低点0.47%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
6,86.289217763612,79.50317288166256,603222,济民健康,bottom_area,2024-01-19,7.17,2024-01-18,7.12,0.7022471910112335,4.353932584269658,29.504950495049503,False,-1.3755,0.9088,8,8,8,100.0,22.980088586925643,68.46504559270518,9.297752808988767,0.7022471910112335,历史8/8次成功; 当前距低点0.70%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
7,85.98222854881452,81.92796751963431,300454,深信服,bottom_area,2024-01-19,63.19,2024-01-18,61.67,2.4647316361277705,4.394357061780434,32.21587162013629,False,-0.9251,0.8773,4,4,4,100.0,17.782557258094812,29.49391262831224,7.53526836387223,2.4647316361277705,历史4/4次成功; 当前距低点2.46%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
8,85.9137114985383,82.80611364107024,688156,路德科技,bottom_area,2024-01-19,21.85,2024-01-18,21.2,3.0660377358490667,3.820754716981143,29.591497841248753,False,0.3675,0.6428,3,3,3,100.0,24.0681703161618,44.22535211267606,6.933962264150933,3.0660377358490667,历史3/3次成功; 当前距低点3.07%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
9,85.70251761980128,79.17091696979334,300609,汇纳科技,bottom_area,2024-01-19,22.8,2024-01-18,22.61,0.8403361344537872,4.820875718708535,31.69184290030212,False,-2.2718,2.2043,4,4,4,100.0,22.886469657784787,49.87035436473638,9.159663865546214,0.8403361344537872,历史4/4次成功; 当前距低点0.84%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
10,85.13846755597531,80.11596899224807,603013,亚普股份,bottom_area,2024-01-19,15.76,2024-01-18,15.48,1.808785529715758,4.198966408268725,31.956043956043956,False,-1.0672,0.4668,1,1,1,100.0,53.30739299610896,53.30739299610896,8.191214470284242,1.808785529715758,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
11,84.18677653193619,76.6615408706324,688023,安恒信息,bottom_area,2024-01-19,79.97,2024-01-19,79.9,0.08760951188985379,3.078848560700868,28.85129118432769,False,-2.3923,1.8362,2,2,2,100.0,33.50156213839389,39.261744966442954,9.912390488110146,0.08760951188985379,历史2/2次成功; 当前距低点0.09%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
