rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,100.31705410613739,85.36673984168863,000789,万年青,bottom_area,2021-10-29,11.5,2021-10-28,11.37,1.1433597185576148,3.6059806508355337,32.76167947959788,False,0.5245,1.335,1,1,1,100.0,47.599999999999994,47.599999999999994,18.856640281442385,1.1433597185576148,历史1/1次成功; 当前距低点1.14%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
2,92.32705819702235,80.00991228070176,002075,沙钢股份,bottom_area,2021-10-29,6.21,2021-10-28,6.08,2.1381578947368403,2.960526315789469,30.195177956371992,False,1.6367,1.1536,1,1,1,100.0,30.994152046783608,30.994152046783608,17.861842105263158,2.1381578947368403,历史1/1次成功; 当前距低点2.14%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
3,90.71553233935792,78.45522328578731,603069,海汽集团,bottom_area,2021-10-29,14.59,2021-10-29,14.3,2.027972027972022,2.2377622377622273,29.03225806451612,False,1.6017,0.6578,1,1,1,100.0,21.284943599803825,21.284943599803825,17.97202797202798,2.027972027972022,历史1/1次成功; 当前距低点2.03%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
4,84.01113374172283,75.10447132707579,300417,南华仪器,bottom_area,2021-10-29,11.35,2021-10-28,10.93,3.8426349496797796,4.300091491308332,27.80713342140027,False,0.8889,2.3188,1,1,1,100.0,25.514403292181065,25.514403292181065,16.157365050320223,3.8426349496797796,历史1/1次成功; 当前距低点3.84%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
