code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
603315,福鞍股份,2023-03-30,14.52,bottom_area,2023-03-30,14.48,0.276243093922646,4.834254143646404,27.089627391742194,False,1
603356,华菱精工,2023-03-30,12.21,bottom_area,2023-03-30,12.1,0.9090909090909192,7.3553719008264515,28.613569321533923,False,2
002708,光洋股份,2023-03-30,6.41,bottom_area,2023-03-20,6.36,0.7861635220125759,6.132075471698108,31.759656652360512,False,1
300707,威唐工业,2023-03-30,15.84,bottom_area,2023-03-20,15.09,4.970178926441352,9.542743538767404,32.27109515260324,True,3
002660,茂硕电源,2023-03-30,9.09,bottom_area,2023-03-20,8.91,2.020202020202017,7.519640852974185,28.31858407079646,True,1
300699,光威复材,2023-03-30,51.66,bottom_area,2023-03-30,50.72,1.853312302839112,2.917981072555213,30.767130767130773,False,1
605333,沪光股份,2023-03-30,18.52,bottom_area,2023-03-20,17.85,3.7535014005602134,8.403361344537814,30.409356725146193,True,1
688357,建龙微纳,2023-03-30,93.19,bottom_area,2023-03-30,92.23,1.0408760706928264,2.992518703241885,27.108195684817826,False,1
002192,融捷股份,2023-03-30,78.27,bottom_area,2023-03-30,76.5,2.3137254901960733,3.1503267973856164,27.336626139817632,False,1
002347,泰尔股份,2023-03-30,5.07,bottom_area,2023-03-20,5.02,0.9960159362549943,6.175298804780887,29.09604519774012,False,1
000887,中鼎股份,2023-03-30,12.68,bottom_area,2023-03-20,12.12,4.620462046204625,6.600660066006607,28.45336481700119,False,1
