rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,75.46071941943462,68.05180288856796,002841,视源股份,bottom_area,2025-04-09,32.35,2025-03-10,44.28,2025-04-09,31.01,4.321186713963237,5.9013221541438305,29.968383017163504,26.942186088527553,False,0.06186204763378722,1.1940877173798108,2,3,2,66.66666666666666,32.351838331921854,34.347107438016536,2018-02-06; 2024-02-05,15.678813286036764,4.321186713963237,历史2/3次成功; 当前距低点4.32%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
2,71.73135440913994,64.12600966309665,601233,桐昆股份,bottom_area,2025-04-09,10.0,2025-03-03,13.2,2025-04-09,9.63,3.842159916926264,4.9844236760124465,27.045454545454533,24.24242424242424,False,-1.0880316518298683,2.1212822664601996,3,5,3,60.0,25.624377815529687,27.700348432055744,2012-12-04; 2015-08-26; 2022-04-27,16.157840083073737,3.842159916926264,历史3/5次成功; 当前距低点3.84%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
3,70.09608353299072,63.33930383337982,002353,杰瑞股份,bottom_area,2025-04-09,28.76,2025-03-24,37.83,2025-04-09,27.54,4.429920116194634,6.390704429920121,27.200634417129262,23.975680676711598,False,1.5178256265443002,2.409127384573085,4,8,4,50.0,27.793127410234337,32.922824302134664,2017-05-09; 2017-12-06; 2018-06-19; 2022-04-27,15.570079883805366,4.429920116194634,历史4/8次成功; 当前距低点4.43%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
4,69.1798186364053,62.283693052565795,600563,法拉电子,bottom_area,2025-04-09,92.9,2025-03-11,132.45,2025-04-09,89.13,4.22977673061821,5.576124761584202,32.70668176670441,29.860324650811616,False,-1.9007391763463555,2.0272444444444444,5,9,5,55.55555555555556,30.10051134132486,42.610740885927086,2008-04-22; 2008-09-18; 2012-07-17; 2015-07-09; 2015-08-26,15.770223269381791,4.22977673061821,历史5/9次成功; 当前距低点4.23%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
5,66.60820245547738,60.237662621970124,002779,中坚科技,bottom_area,2025-04-09,74.0,2025-04-02,105.0,2025-04-09,70.83,4.475504729634338,5.520259776930674,32.542857142857144,29.523809523809526,False,-5.972045743329102,9.643365214323534,4,7,4,57.14285714285714,28.888397725618216,38.253119429590015,2020-02-04; 2022-04-15; 2022-04-27; 2024-12-18,15.524495270365662,4.475504729634338,历史4/7次成功; 当前距低点4.48%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
6,65.04576080030807,56.20266934377574,300871,回盛生物,confirmed_rebound,2025-04-09,27.85,2025-04-07,38.89,2025-04-08,27.31,1.9772976931527013,34.23654339069937,29.776292105939834,28.387760349704294,True,-19.994254524561907,19.526237443450093,1,3,1,33.33333333333333,45.84717607973421,45.84717607973421,2022-04-27,18.0227023068473,1.9772976931527013,历史1/3次成功; 当前距低点1.98%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部已确认
7,65.0138730956031,55.014898228800746,300979,华利集团,bottom_area,2025-04-09,48.22,2025-03-18,66.3,2025-04-07,47.82,0.836470096194058,7.5282308657465515,27.87330316742081,27.26998491704374,True,-1.551653736218861,0.5435511602643575,1,2,1,50.0,25.44112929098492,25.44112929098492,2022-03-16,19.163529903805944,0.836470096194058,历史1/2次成功; 当前距低点0.84%; 最新日涨幅-1.55%; 状态bottom_area; 底部已确认
8,61.40018024498649,55.86444846668264,603351,威尔药业,bottom_area,2025-04-09,20.93,2025-03-20,27.45,2025-04-09,19.97,4.807210816224341,7.961942914371558,27.249544626593806,23.752276867030965,False,-3.858520900321538,2.667841087481372,2,4,2,50.0,24.918758750936142,27.308781869688385,2021-11-08; 2024-02-06,15.192789183775659,4.807210816224341,历史2/4次成功; 当前距低点4.81%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
9,60.10284510307638,53.17288343709667,002648,卫星化学,bottom_area,2025-04-09,16.42,2025-03-31,23.19,2025-04-09,15.9,3.270440251572335,6.9182389937106885,31.4359637774903,29.193617938766707,False,-6.916099773242623,5.836679679754759,2,7,2,28.57142857142857,38.038717722558474,46.196660482374774,2012-12-04; 2015-07-07,16.729559748427665,3.270440251572335,历史2/7次成功; 当前距低点3.27%; 最新日涨幅-6.92%; 状态bottom_area; 底部未确认
10,58.139129440273244,52.71682721268299,000100,TCL科技,bottom_area,2025-04-09,3.85,2025-01-21,5.25,2025-04-09,3.68,4.619565217391302,5.706521739130434,29.9047619047619,26.666666666666668,False,-0.2590673575129432,2.25383514180765,3,9,3,33.33333333333333,31.591949327966805,43.55231143552311,2006-04-24; 2015-06-30; 2015-07-09,15.380434782608699,4.619565217391302,历史3/9次成功; 当前距低点4.62%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
