rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,63.31738570799065,55.78459360507691,600579,中化装备,bottom_area,2024-03-05,7.45,2024-02-28,10.2,2024-03-04,7.23,3.04287690179806,6.224066390041483,29.117647058823522,26.960784313725483,False,-0.7989347536617841,7.468425341903225,4,17,4,23.52941176470588,60.31401689014583,169.39203354297695,2005-10-28; 2018-06-20; 2020-02-04; 2024-02-02,16.957123098201944,3.04287690179806,历史4/17次成功; 当前距低点3.04%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
