rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.63383288413833,80.62935908154437,300624,万兴科技,bottom_area,2022-02-17,39.78,2022-02-14,39.08,1.7911975435005192,5.578300921187307,29.24135433641137,False,-1.7292,2.8558,2,2,2,100.0,35.87790043400834,51.195680123425035,18.20880245649948,1.7911975435005192,历史2/2次成功; 当前距低点1.79%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
2,88.55020841343477,74.69877916440586,000620,盈新发展,bottom_area,2022-02-17,3.02,2022-02-17,3.0,0.6666666666666672,6.333333333333331,27.710843373493983,False,-5.625,5.4044,2,2,2,100.0,40.26225357207451,58.4192439862543,19.333333333333332,0.6666666666666672,历史2/2次成功; 当前距低点0.67%; 最新日涨幅-5.62%; 状态bottom_area; 底部未确认
3,87.65040282271724,77.37834327834328,300511,雪榕生物,bottom_area,2022-02-17,6.87,2022-01-27,6.66,3.153153153153153,8.108108108108109,31.198347107438014,True,-1.5759,2.3248,2,2,2,100.0,25.900712191034756,29.220779220779214,16.846846846846848,3.153153153153153,历史2/2次成功; 当前距低点3.15%; 最新日涨幅-1.58%; 状态bottom_area; 底部已确认
4,86.87395999795287,73.54314636283961,603368,柳药集团,bottom_area,2022-02-17,16.44,2022-01-28,16.3,0.8588957055214758,6.871165644171786,30.282292557741652,False,-1.2613,1.5371,1,1,1,100.0,42.85714285714285,42.85714285714285,19.141104294478524,0.8588957055214758,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
5,66.05172578032398,59.15344340012921,300573,兴齐眼药,bottom_area,2022-02-17,96.83,2022-02-14,93.16,3.9394589952769445,7.234864748819246,32.24727272727273,True,0.634,1.8311,1,3,1,33.33333333333333,42.86062675283501,42.86062675283501,16.060541004723056,3.9394589952769445,历史1/3次成功; 当前距低点3.94%; 最新日涨幅0.63%; 状态bottom_area; 底部已确认
6,61.08861861706296,54.81637863218649,688311,盟升电子,bottom_area,2022-02-17,56.3,2022-02-14,54.11,4.047311033080757,7.5586767695435295,29.443212935193635,True,-1.5562,0.8537,1,2,1,50.0,23.893805309734503,23.893805309734503,15.952688966919244,4.047311033080757,历史1/2次成功; 当前距低点4.05%; 最新日涨幅-1.56%; 状态bottom_area; 底部已确认
